time_s,time_us,time_steady,o2_conc,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656914864,909000,8210300,19.496986389160156,80,13,0,2022-07-04T09:07:44,5499,91.66515,1656914872.2291958,2022-07-04T09:07:52,5499327,91.65545,9668.678211513654
1656914871,735500,8217026,19.567222595214844,133,13,0,2022-07-04T09:07:51,5506,91.778925,1656914880.3986678,2022-07-04T09:08:00,5506053,91.76755,9591.027649875314
1656914877,367500,8222658,19.581270217895508,178,13,0,2022-07-04T09:07:57,5512,91.87279166666667,1656914888.4090319,2022-07-04T09:08:08,5511685,91.86141666666667,9527.283593749993
1656914888,631500,8233922,19.707691192626953,10,13,0,2022-07-04T09:08:08,5523,92.06052500000001,1656914897.828305,2022-07-04T09:08:17,5522949,92.04915,9398.348774785234
1656914895,534500,8240825,19.74983024597168,63,13,0,2022-07-04T09:08:15,5530,92.175575,1656914905.898788,2022-07-04T09:08:25,5529852,92.1642,9320.542436640419
1656914904,622500,8249913,19.777923583984375,135,13,0,2022-07-04T09:08:24,5539,92.32704166666667,1656914914.2797,2022-07-04T09:08:34,5538940,92.31566666666666,9219.276087927012
1656914913,527500,8258818,19.84815788269043,206,13,0,2022-07-04T09:08:33,5548,92.47545833333334,1656914922.879648,2022-07-04T09:08:42,5547845,92.46408333333333,9120.331053612224
1656914920,427500,8265718,19.89029884338379,4,13,0,2022-07-04T09:08:40,5555,92.59045833333333,1656914927.4093568,2022-07-04T09:08:47,5554745,92.57908333333333,9044.433286250745
1656914929,332500,8274623,19.946487426757812,73,13,0,2022-07-04T09:08:49,5564,92.73887500000001,1656914935.928161,2022-07-04T09:08:55,5563650,92.72749999999999,8947.368141750347
1656914938,420500,8283711,20.002674102783203,145,13,0,2022-07-04T09:08:58,5573,92.89034166666667,1656914948.5090408,2022-07-04T09:09:08,5572738,92.87896666666667,8848.440529554051
1656914945,146500,8290437,20.0307674407959,198,13,0,2022-07-04T09:09:05,5580,93.00244166666667,1656914952.6085598,2022-07-04T09:09:12,5579464,92.99106666666667,8775.556389822259
1656914954,228500,8299519,20.086956024169922,14,13,0,2022-07-04T09:09:14,5589,93.15380833333333,1656914961.4296598,2022-07-04T09:09:21,5588546,93.14243333333334,8677.938730638583
1656914963,310500,8308601,20.143142700195312,83,13,0,2022-07-04T09:09:23,5598,93.30517499999999,1656914970.5681329,2022-07-04T09:09:30,5597628,93.29379999999999,8581.363485333828
1656914971,127500,8316418,20.199331283569336,147,13,0,2022-07-04T09:09:31,5606,93.43545833333333,1656914978.488709,2022-07-04T09:09:38,5605445,93.42408333333333,8497.463442360666
1656914979,124500,8324415,20.24146842956543,208,13,0,2022-07-04T09:09:39,5614,93.56874166666667,1656914986.578068,2022-07-04T09:09:46,5613442,93.55736666666667,8411.050641165335
1656914989,297500,8334588,20.311704635620117,32,13,0,2022-07-04T09:09:49,5624,93.73829166666665,1656914995.7880678,2022-07-04T09:09:55,5623615,93.72691666666667,8302.864102461954
1656914997,111500,8342402,20.32575035095215,93,13,0,2022-07-04T09:09:57,5632,93.868525,1656915003.87878,2022-07-04T09:10:03,5631429,93.85715,8221.912788154477
1656915005,105500,8350396,20.36789321899414,157,13,0,2022-07-04T09:10:05,5640,94.00175833333333,1656915012.258193,2022-07-04T09:10:12,5639423,93.99038333333333,8139.306675991101
1656915020,916500,8366207,20.410032272338867,23,13,0,2022-07-04T09:10:20,5655,94.265275,1656915028.87932,2022-07-04T09:10:28,5655234,94.2539,7977.274715418372
1656915029,998500,8375289,20.466218948364258,95,13,0,2022-07-04T09:10:29,5664,94.41664166666666,1656915037.438377,2022-07-04T09:10:37,5664316,94.40526666666666,7885.566537446084
1656915037,812500,8383103,20.494314193725586,156,13,0,2022-07-04T09:10:37,5672,94.546875,1656915046.41778,2022-07-04T09:10:46,5672130,94.5355,7806.8584245042475
1656915045,809500,8391100,20.53645133972168,220,13,0,2022-07-04T09:10:45,5680,94.68015833333334,1656915053.8198879,2022-07-04T09:10:53,5680127,94.66878333333334,7726.058215886127
1656915054,894500,8400185,20.56454849243164,33,13,0,2022-07-04T09:10:54,5689,94.831575,1656915062.328636,2022-07-04T09:11:02,5689212,94.82020000000001,7633.085640644494
1656915062,708500,8407999,20.648828506469727,97,13,0,2022-07-04T09:11:02,5697,94.96180833333332,1656915071.417832,2022-07-04T09:11:11,5697026,94.95043333333334,7553.843689477532
1656915070,699500,8415990,20.71906089782715,158,13,0,2022-07-04T09:11:10,5705,95.09499166666666,1656915079.1079528,2022-07-04T09:11:19,5705017,95.08361666666666,7473.78144688214
1656915079,607500,8424898,20.71906089782715,230,13,0,2022-07-04T09:11:19,5714,95.24345833333334,1656915087.128521,2022-07-04T09:11:27,5713925,95.23208333333334,7385.779377950304
1656915103,301900,8448700,20.775249481201172,160,13,0,2022-07-04T09:11:43,5738,95.63836500000001,1656915112.529017,2022-07-04T09:11:52,5737727,95.62878333333333,7155.745587916386
1656915113,577900,8458876,20.887624740600586,240,13,0,2022-07-04T09:11:53,5748,95.80963166666668,1656915121.0387208,2022-07-04T09:12:01,5747903,95.79838333333333,7054.53805348119
1656915120,303900,8465602,20.887624740600586,37,13,0,2022-07-04T09:12:00,5755,95.92173166666666,1656915128.957692,2022-07-04T09:12:08,5754629,95.91048333333333,6990.099095003371
1656915137,379900,8482678,20.929763793945312,170,13,0,2022-07-04T09:12:17,5772,96.20633166666667,1656915146.060621,2022-07-04T09:12:26,5771705,96.19508333333333,6827.925709159625
1656915144,102900,8489401,20.95785903930664,223,13,0,2022-07-04T09:12:24,5779,96.31838166666667,1656915154.207568,2022-07-04T09:12:34,5778428,96.30713333333333,6765.134538952299
1656915153,191200,8498489,20.971904754638672,37,13,0,2022-07-04T09:12:33,5788,96.46985333333333,1656915162.598417,2022-07-04T09:12:42,5787516,96.45859999999999,6679.321387356707
1656915162,99200,8507397,21.0140438079834,108,13,0,2022-07-04T09:12:42,5797,96.61832,1656915171.4972608,2022-07-04T09:12:51,5796424,96.60706666666667,6594.998540107862
1656915170,90300,8515388,21.028093338012695,170,13,0,2022-07-04T09:12:50,5805,96.751505,1656915179.217185,2022-07-04T09:12:59,5804415,96.74025,6521.015696564649
1656915179,172300,8524470,21.028093338012695,241,13,0,2022-07-04T09:12:59,5814,96.90287166666667,1656915187.6688528,2022-07-04T09:13:07,5813497,96.89161666666668,6435.20099530279
1656915188,80500,8533378,21.126419067382812,57,13,0,2022-07-04T09:13:08,5823,97.05134166666667,1656915196.6889758,2022-07-04T09:13:16,5822405,97.04008333333333,6349.60341089044
1656915194,986500,8540284,21.182605743408203,110,13,0,2022-07-04T09:13:14,5829,97.16644166666667,1656915204.617709,2022-07-04T09:13:24,5829311,97.15518333333333,6285.3623831311115
1656915204,68500,8549366,21.154512405395508,180,13,0,2022-07-04T09:13:24,5839,97.31780833333333,1656915212.607468,2022-07-04T09:13:32,5838393,97.30655,6203.272372401841
1656915212,973500,8558271,21.168561935424805,251,13,0,2022-07-04T09:13:32,5847,97.466225,1656915221.507097,2022-07-04T09:13:41,5847298,97.45496666666666,6121.6561940213105
1656915228,784500,8574082,21.196653366088867,120,13,0,2022-07-04T09:13:48,5863,97.72974166666667,1656915238.117873,2022-07-04T09:13:58,5863109,97.71848333333334,5981.117239270185
1656915237,869500,8583167,21.21070098876953,190,13,0,2022-07-04T09:13:57,5872,97.88115833333333,1656915246.618332,2022-07-04T09:14:06,5872194,97.8699,5902.056233294198
1656915245,860500,8591158,21.196653366088867,253,13,0,2022-07-04T09:14:05,5880,98.01434166666667,1656915251.493393,2022-07-04T09:14:11,5880185,98.00308333333334,5832.870688978281
1656915252,583500,8597881,21.224746704101562,50,13,0,2022-07-04T09:14:12,5887,98.12639166666666,1656915260.087045,2022-07-04T09:14:20,5886908,98.11513333333333,5774.375608643324
1656915261,671500,8606969,21.224746704101562,120,13,0,2022-07-04T09:14:21,5896,98.27785833333334,1656915268.5624158,2022-07-04T09:14:28,5895996,98.2666,5696.676311481031
1656915269,488500,8614786,21.238792419433594,183,13,0,2022-07-04T09:14:29,5904,98.40814166666668,1656915276.378576,2022-07-04T09:14:36,5903813,98.39688333333334,5629.053031253488
1656915278,570500,8623868,21.266887664794922,253,13,0,2022-07-04T09:14:38,5913,98.55950833333333,1656915284.847393,2022-07-04T09:14:44,5912895,98.54825000000001,5549.873527004078
1656915286,384500,8631682,21.266887664794922,60,13,0,2022-07-04T09:14:46,5921,98.68974166666666,1656915293.716944,2022-07-04T09:14:53,5920709,98.67848333333333,5483.942975055709
1656915293,287500,8638585,21.28093719482422,114,13,0,2022-07-04T09:14:53,5928,98.80479166666667,1656915302.257293,2022-07-04T09:15:02,5927612,98.79353333333333,5426.2684322598125
1656915303,466500,8648764,21.25284194946289,193,13,0,2022-07-04T09:15:03,5938,98.97444166666668,1656915310.15834,2022-07-04T09:15:10,5937791,98.96318333333333,5343.18769654328
1656915312,548500,8657846,21.25284194946289,7,13,0,2022-07-04T09:15:12,5947,99.12580833333332,1656915319.626504,2022-07-04T09:15:19,5946873,99.11455,5268.4503773900415
1656915319,271500,8664569,21.28093719482422,60,13,0,2022-07-04T09:15:19,5954,99.23785833333334,1656915327.696545,2022-07-04T09:15:27,5953596,99.22659999999999,5212.160768639204
1656915337,264500,8682562,21.323076248168945,203,13,0,2022-07-04T09:15:37,5972,99.53774166666668,1656915344.549192,2022-07-04T09:15:44,5971589,99.52648333333333,5064.937263448891
1656915342,127500,8687644,21.323076248168945,238,13,0,2022-07-04T09:15:42,5977,99.61879166666667,1656915352.40002,2022-07-04T09:15:52,5976671,99.61118333333334,5017.253855235058
1656915345,938500,8697222,21.393310546875,35,13,0,2022-07-04T09:15:45,5980,99.68230833333334,1656915360.4963129,2022-07-04T09:16:00,5986249,99.77081666666666,4966.741518999348
1656915351,114100,8702398,21.4073543548584,70,13,0,2022-07-04T09:15:51,5986,99.76856833333333,1656915369.5780919,2022-07-04T09:16:09,5991425,99.85708333333334,4901.729342512897
1656915367,939100,8713497,21.421401977539062,134,13,0,2022-07-04T09:16:07,6002,100.04898499999999,1656915377.439344,2022-07-04T09:16:17,6002524,100.04206666666667,4808.868587525502
1656915386,232200,8731516,21.463544845581055,230,13,0,2022-07-04T09:16:26,6021,100.35387,1656915393.8285,2022-07-04T09:16:33,6020543,100.34238333333333,4659.063811844768
1656915389,771200,8735055,21.477590560913086,0,13,0,2022-07-04T09:16:29,6024,100.41285333333333,1656915401.396184,2022-07-04T09:16:41,6024082,100.40136666666668,4629.5969611872715
1656915396,268000,8746552,21.575918197631836,64,13,0,2022-07-04T09:16:36,6031,100.52113333333334,1656915409.625833,2022-07-04T09:16:49,6035579,100.59298333333332,4531.471823799498
1656915402,520000,8752804,21.618059158325195,99,13,0,2022-07-04T09:16:42,6037,100.62533333333334,1656915418.0070958,2022-07-04T09:16:58,6041831,100.69718333333334,4479.409694239869
1656915410,248000,8760532,21.646154403686523,144,13,0,2022-07-04T09:16:50,6045,100.75413333333333,1656915425.946352,2022-07-04T09:17:05,6049559,100.82598333333334,4429.101525057773
1656915423,422000,8768704,21.688291549682617,187,13,0,2022-07-04T09:17:03,6058,100.9737,1656915434.336336,2022-07-04T09:17:14,6057731,100.96218333333333,4348.5659640171625
1656915433,778100,8779274,21.716386795043945,250,13,0,2022-07-04T09:17:13,6068,101.14630166666667,1656915442.67848,2022-07-04T09:17:22,6068301,101.13835,4263.407100536272
1656915448,674200,8793956,21.74448013305664,82,13,0,2022-07-04T09:17:28,6083,101.39457,1656915458.638713,2022-07-04T09:17:38,6082983,101.38305,4141.685996844162
1656915456,687200,8801969,21.84280776977539,127,13,0,2022-07-04T09:17:36,6091,101.52812,1656915467.436205,2022-07-04T09:17:47,6090996,101.5166,4076.187389394724
1656915465,428300,8810710,21.856853485107422,180,13,0,2022-07-04T09:17:45,6100,101.67380499999999,1656915475.8178198,2022-07-04T09:17:55,6099737,101.66228333333333,4005.4043634513228
1656915474,338400,8819620,21.898996353149414,233,13,0,2022-07-04T09:17:54,6109,101.82230666666666,1656915483.956449,2022-07-04T09:18:03,6108647,101.81078333333333,3928.6038873437474
1656915482,132500,8827414,21.9832763671875,20,13,0,2022-07-04T09:18:02,6117,101.95220833333333,1656915492.3673759,2022-07-04T09:18:12,6116441,101.94068333333333,3857.1599562150295
1656915490,111400,8835393,21.99732208251953,65,13,0,2022-07-04T09:18:10,6125,102.08519,1656915496.576489,2022-07-04T09:18:16,6124420,102.07366666666667,3794.7535668552305
1656915497,981600,8843263,22.03946304321289,110,13,0,2022-07-04T09:18:17,6132,102.21636,1656915504.8355448,2022-07-04T09:18:24,6132290,102.20483333333333,3735.9086416202153
1656915506,663900,8852256,22.03946304321289,164,13,0,2022-07-04T09:18:26,6141,102.361065,1656915512.936933,2022-07-04T09:18:32,6141283,102.35471666666668,3672.4732067425075
1656915515,867000,8860149,22.03946304321289,207,13,0,2022-07-04T09:18:35,6150,102.51445,1656915520.786541,2022-07-04T09:18:40,6149176,102.48626666666668,3604.4820915100822
1656915523,913900,8868196,22.025415420532227,252,13,0,2022-07-04T09:18:43,6158,102.64856499999999,1656915529.2655568,2022-07-04T09:18:49,6157223,102.62038333333334,3542.5080827191177
1656915530,840900,8875123,22.03946304321289,30,13,0,2022-07-04T09:18:50,6165,102.764015,1656915537.675341,2022-07-04T09:18:57,6164150,102.73583333333333,3488.887201492258
1656915543,768100,8888050,22.081605911254883,110,13,0,2022-07-04T09:19:03,6178,102.97946833333334,1656915553.777937,2022-07-04T09:19:13,6177077,102.95128333333334,3386.3229910435443
1656915563,832800,8913279,22.193979263305664,253,13,0,2022-07-04T09:19:23,6198,103.31388,1656915577.72608,2022-07-04T09:19:37,6202306,103.37176666666666,3188.9901747980866
1656915571,337100,8920619,22.22207260131836,40,13,0,2022-07-04T09:19:31,6206,103.43895166666667,1656915585.885228,2022-07-04T09:19:45,6209646,103.49409999999999,3131.063636515539
1656915579,84100,8928366,22.22207260131836,85,13,0,2022-07-04T09:19:39,6214,103.56806833333333,1656915594.216184,2022-07-04T09:19:54,6217393,103.62321666666666,3070.373975041969
1656915588,546200,8938082,22.306352615356445,139,13,0,2022-07-04T09:19:48,6223,103.72577,1656915602.512264,2022-07-04T09:20:02,6227109,103.78515,2995.516812300709
1656915595,970200,8945252,22.320398330688477,184,13,0,2022-07-04T09:19:55,6230,103.84950333333333,1656915610.395125,2022-07-04T09:20:10,6234279,103.90465,2937.115187505155
1656915603,767300,8953049,22.362539291381836,227,13,0,2022-07-04T09:20:03,6238,103.979455,1656915618.668001,2022-07-04T09:20:18,6242076,104.0346,2877.4712061529963
1656915620,794300,8970076,22.390634536743164,69,13,0,2022-07-04T09:20:20,6255,104.26323833333332,1656915634.955628,2022-07-04T09:20:34,6259103,104.31838333333333,2747.406708114942
1656915629,940100,8979496,22.43277359008789,122,13,0,2022-07-04T09:20:29,6264,104.41566833333333,1656915643.114976,2022-07-04T09:20:43,6268523,104.47538333333334,2678.967540239651
1656915632,381400,8981663,22.43277359008789,130,13,0,2022-07-04T09:20:32,6267,104.45635666666666,1656915647.824944,2022-07-04T09:20:47,6270690,104.5115,2661.488443027685
1656915645,920500,8995202,22.460866928100586,210,13,0,2022-07-04T09:20:45,6280,104.68200833333334,1656915655.714941,2022-07-04T09:20:55,6284229,104.73715,2558.811840848724
1656915653,909700,9003191,22.48896026611328,255,13,0,2022-07-04T09:20:53,6288,104.81516166666667,1656915664.614912,2022-07-04T09:21:04,6292218,104.8703,2496.996149315334
1656915664,611600,9013893,22.51705551147461,60,13,0,2022-07-04T09:21:04,6299,104.99352666666667,1656915679.96498,2022-07-04T09:21:19,6302920,105.04866666666666,2418.833384185683
1656915680,110600,9029392,22.48896026611328,150,13,0,2022-07-04T09:21:20,6315,105.25184333333333,1656915695.935108,2022-07-04T09:21:35,6318419,105.30698333333333,2306.337114245662
1656915692,478600,9041760,22.503007888793945,212,13,0,2022-07-04T09:21:32,6327,105.45797666666667,1656915704.414752,2022-07-04T09:21:44,6330787,105.51311666666668,2218.7587336970205
1656915703,792900,9049407,22.48896026611328,1,13,0,2022-07-04T09:21:43,6338,105.64654833333334,1656915712.9459958,2022-07-04T09:21:52,6338434,105.64056666666667,2157.150568120608
1656915711,325900,9056940,22.47491455078125,44,13,0,2022-07-04T09:21:51,6346,105.77209833333333,1656915720.8557959,2022-07-04T09:22:00,6345967,105.76611666666666,2111.5350214454047
1656915720,78800,9065997,22.51705551147461,97,13,0,2022-07-04T09:22:00,6355,105.91798,1656915729.246073,2022-07-04T09:22:09,6355024,105.91706666666667,2048.2569506942236
1656915734,96900,9079711,22.5732421875,177,13,0,2022-07-04T09:22:14,6369,106.15161499999999,1656915745.135392,2022-07-04T09:22:25,6368738,106.14563333333334,1947.2273121997223
1656915744,396100,9090010,22.587291717529297,230,13,0,2022-07-04T09:22:24,6379,106.32326833333333,1656915753.4499278,2022-07-04T09:22:33,6379037,106.31728333333334,1876.9988890190457
1656915751,499200,9097297,22.5732421875,19,13,0,2022-07-04T09:22:31,6386,106.44165333333333,1656915762.395573,2022-07-04T09:22:42,6386324,106.43873333333333,1828.4571288409911
1656915759,121100,9104735,22.5732421875,64,13,0,2022-07-04T09:22:39,6394,106.568685,1656915769.6057088,2022-07-04T09:22:49,6393762,106.56269999999999,1775.8180205043464
1656915768,497900,9114259,22.5732421875,117,13,0,2022-07-04T09:22:48,6403,106.72496500000001,1656915777.90452,2022-07-04T09:22:57,6403286,106.72143333333334,1711.0619503392695
1656915777,884200,9123498,22.601333618164062,170,13,0,2022-07-04T09:22:57,6412,106.88140333333334,1656915786.0756328,2022-07-04T09:23:06,6412525,106.87541666666667,1647.0472715539224
1656915784,189200,9129803,22.629426956176758,205,13,0,2022-07-04T09:23:04,6419,106.98648666666666,1656915793.9849088,2022-07-04T09:23:13,6418830,106.98049999999999,1604.0525446082497
1656915793,489200,9139103,22.601333618164062,2,13,0,2022-07-04T09:23:13,6428,107.14148666666667,1656915802.434501,2022-07-04T09:23:22,6428130,107.13550000000001,1539.911773275558
1656915801,193900,9147014,22.643476486206055,47,13,0,2022-07-04T09:23:21,6436,107.26989833333333,1656915810.7492719,2022-07-04T09:23:30,6436041,107.26735000000001,1487.0650747410743
1656915809,225300,9154681,22.67156982421875,90,13,0,2022-07-04T09:23:29,6444,107.403755,1656915818.67484,2022-07-04T09:23:38,6443708,107.39513333333333,1430.9557544872378
1656915818,300400,9163756,22.699665069580078,144,13,0,2022-07-04T09:23:38,6453,107.55500666666667,1656915827.1265678,2022-07-04T09:23:47,6452783,107.54638333333334,1364.3979265183686
1656915825,524400,9170980,22.75585174560547,189,13,0,2022-07-04T09:23:45,6460,107.67540666666667,1656915835.7958128,2022-07-04T09:23:55,6460007,107.66678333333333,1310.9538107458213
1656915833,712400,9179168,22.797990798950195,234,13,0,2022-07-04T09:23:53,6468,107.81187333333334,1656915839.915441,2022-07-04T09:23:59,6468195,107.80324999999999,1250.377894363538
1656915840,352400,9185808,22.868227005004883,12,13,0,2022-07-04T09:24:00,6475,107.92254,1656915848.364485,2022-07-04T09:24:08,6474835,107.91391666666667,1206.3212067802692
1656915849,194600,9194650,22.9525089263916,66,13,0,2022-07-04T09:24:09,6484,108.06991,1656915856.445957,2022-07-04T09:24:16,6483677,108.06128333333332,1145.3297668159994
1656915857,394600,9202850,22.994646072387695,111,13,0,2022-07-04T09:24:17,6492,108.20657666666666,1656915864.279584,2022-07-04T09:24:24,6491877,108.19795,1086.2439167737575
1656915865,168700,9210624,23.064882278442383,154,13,0,2022-07-04T09:24:25,6500,108.336145,1656915872.624529,2022-07-04T09:24:32,6499651,108.32751666666667,1031.6720109341888
1656915872,829600,9218419,23.14916229248047,199,13,0,2022-07-04T09:24:32,6507,108.46382666666666,1656915880.964957,2022-07-04T09:24:40,6507446,108.45743333333333,975.8441665799111
