time_s,time_us,time_steady,red_sensor_raw[0],red_sensor_raw[1],red_sensor_raw[2],red_rb,co_conc,ox_sensor_raw[0],ox_sensor_raw[1],ox_sensor_raw[2],ox_rb,no2_conc,nh3_sensor_raw[0],nh3_sensor_raw[1],nh3_sensor_raw[2],nh3_rb,nh3_conc,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656909667,448100,3012773,4062,3580,3085,3,0.11159823089838028,3753,168,70,1,0.16104519367218018,4030,2295,1667,2,0.033067185431718826,38,13,0,2022-07-04T07:41:07,302,5.040801666666667,1656909673.477728,2022-07-04T07:41:13,301800,5.03,1920.3095254521631
1656909673,993900,3019513,4063,3578,3086,3,0.11147366464138031,3754,168,70,1,0.16154755651950836,4030,2302,1674,2,0.03264634311199188,74,13,0,2022-07-04T07:41:13,308,5.149898333333334,1656909681.097693,2022-07-04T07:41:21,308540,5.142333333333334,1962.2050178643233
1656909682,192400,3027517,4065,3581,3087,3,0.11134915053844452,3754,169,70,1,0.16154755651950836,4031,2306,1679,2,0.03240811079740524,118,13,0,2022-07-04T07:41:22,317,5.2865400000000005,1656909689.259785,2022-07-04T07:41:29,316544,5.275733333333333,2015.7369439053102
1656909691,106600,3036431,4063,3584,3090,3,0.1109759733080864,3755,169,70,1,0.16205282509326935,4031,2314,1687,2,0.03193649649620056,171,13,0,2022-07-04T07:41:31,326,5.43511,1656909697.788365,2022-07-04T07:41:37,325458,5.424300000000001,2075.051707933624
1656909706,476800,3051869,4063,3589,3100,3,0.10973562300205231,3760,171,71,1,0.16462384164333344,4034,2331,1704,2,0.030955396592617035,4,13,0,2022-07-04T07:41:46,341,5.691280000000001,1656909714.284396,2022-07-04T07:41:54,340896,5.6816,2174.5013429631686
1656909721,634500,3067027,4060,3586,3093,3,0.11060328781604767,3758,171,71,1,0.16358639299869537,4032,2333,1705,2,0.030841821804642677,93,13,0,2022-07-04T07:42:01,356,5.943908333333334,1656909730.1909518,2022-07-04T07:42:10,356054,5.934233333333333,2270.776496713868
1656909736,549500,3082246,4062,3589,3099,3,0.1098594143986702,3756,171,71,1,0.16256104409694672,4029,2342,1713,2,0.03033551014959812,181,13,0,2022-07-04T07:42:16,371,6.192491666666667,1656909746.65154,2022-07-04T07:42:26,371273,6.187883333333334,2362.929600587154
1656909744,154400,3089811,4065,3594,3105,3,0.1091175228357315,3763,171,71,1,0.1662030965089798,4032,2353,1726,2,0.029727092012763023,226,13,0,2022-07-04T07:42:24,379,6.31924,1656909754.421484,2022-07-04T07:42:34,378838,6.313966666666667,2407.681939787209
1656909753,678600,3099345,4063,3590,3102,3,0.10948821157217026,3762,171,72,1,0.16567355394363403,4032,2349,1722,2,0.02994702011346817,24,13,0,2022-07-04T07:42:33,388,6.477976666666667,1656909762.740613,2022-07-04T07:42:42,388372,6.4728666666666665,2464.3162777492216
1656909761,159100,3106551,4063,3592,3104,3,0.10924103111028671,3762,172,71,1,0.16567355394363403,4030,2355,1731,2,0.029617685824632645,68,13,0,2022-07-04T07:42:41,396,6.6026516666666675,1656909770.9822,2022-07-04T07:42:50,395578,6.592966666666666,2510.241179789984
1656909770,625000,3116151,4063,3591,3104,3,0.10924103111028671,3763,174,71,1,0.1662030965089798,4029,2364,1740,3,0.025435518473386765,121,13,0,2022-07-04T07:42:50,405,6.760416666666667,1656909786.461544,2022-07-04T07:43:06,405178,6.752966666666667,2566.4682714894966
1656909784,814400,3130206,4063,3593,3112,3,0.10825447738170624,3766,174,72,1,0.16781078279018402,4033,2376,1753,3,0.02483363077044487,201,13,0,2022-07-04T07:43:04,419,6.996906666666666,1656909791.001345,2022-07-04T07:43:11,419233,6.987216666666667,2646.5271702483897
1656909786,569400,3131961,4063,3598,3116,3,0.10776250809431076,3769,175,72,1,0.1694476157426834,4035,2382,1758,3,0.02460625395178795,210,13,0,2022-07-04T07:43:06,421,7.026156666666666,1656909799.1846569,2022-07-04T07:43:19,420988,7.016466666666667,2656.688108714449
1656909800,348100,3145961,4062,3598,3116,3,0.10776250809431076,3766,174,73,1,0.16781078279018402,4033,2385,1761,3,0.024470891803503036,34,13,0,2022-07-04T07:43:20,435,7.255801666666667,1656909807.141312,2022-07-04T07:43:27,434988,7.2498,2738.9585185610326
1656909808,219200,3153832,4063,3599,3119,3,0.10739409178495407,3767,175,73,1,0.1683531105518341,4033,2390,1767,3,0.024202577769756317,78,13,0,2022-07-04T07:43:28,443,7.386986666666667,1656909815.4934568,2022-07-04T07:43:35,442859,7.380983333333333,2787.190702501238
1656909812,579500,3158457,4075,3610,3135,3,0.10543738305568695,3777,177,74,1,0.17396143078804016,4034,2403,1780,3,0.023632008582353592,104,13,0,2022-07-04T07:43:32,447,7.4596583333333335,1656909822.9721038,2022-07-04T07:43:42,447484,7.458066666666666,2813.9095590313896
1656909824,146400,3169759,4063,3598,3118,3,0.10751685500144958,3766,175,73,1,0.16781078279018402,4034,2401,1779,3,0.023675378412008286,167,13,0,2022-07-04T07:43:44,459,7.65244,1656909831.222713,2022-07-04T07:43:51,458786,7.646433333333333,2882.4897863867345
1656909828,43100,3173780,4063,3601,3124,3,0.10678115487098694,3772,176,73,1,0.17111444473266602,4036,2408,1786,3,0.023373546078801155,193,13,0,2022-07-04T07:43:48,463,7.717384999999999,1656909840.062276,2022-07-04T07:44:00,462807,7.71345,2903.3202611290017
1656909831,778600,3183354,4063,3602,3124,3,0.10678115487098694,3773,177,73,1,0.1716768741607666,4034,2410,1788,3,0.02328806184232235,246,13,0,2022-07-04T07:43:51,466,7.7796433333333335,1656909847.659973,2022-07-04T07:44:07,472381,7.8730166666666666,2934.7219616425405
1656909841,486900,3192910,4063,3603,3123,3,0.10690363496541977,3772,177,73,1,0.17111444473266602,4035,2415,1793,3,0.023075809702277184,44,13,0,2022-07-04T07:44:01,476,7.941448333333333,1656909855.6025128,2022-07-04T07:44:15,481937,8.032283333333334,3015.186761593978
1656909862,609000,3207930,4063,3605,3128,3,0.1062917709350586,3773,178,74,1,0.1716768741607666,4035,2426,1805,3,0.02257479541003704,132,13,0,2022-07-04T07:44:22,497,8.293483333333333,1656909871.714412,2022-07-04T07:44:31,496957,8.282616666666666,3106.6301605478798
1656909870,338000,3215659,4063,3606,3126,3,0.10653635114431381,3771,178,74,1,0.17055544257164001,4035,2431,1811,3,0.02232864312827587,177,13,0,2022-07-04T07:44:30,505,8.4223,1656909880.005169,2022-07-04T07:44:40,504686,8.411433333333333,3150.7594733497585
1656909880,285200,3225960,4065,3611,3135,3,0.10543738305568695,3777,179,75,1,0.17396143078804016,4035,2441,1821,3,0.021924704313278198,230,13,0,2022-07-04T07:44:40,515,8.588086666666667,1656909888.1231449,2022-07-04T07:44:48,514987,8.583116666666665,3212.952297690796
1656909886,213500,3231534,4063,3609,3134,3,0.10555928200483322,3776,180,74,1,0.17338497936725616,4036,2444,1823,3,0.02184484899044037,9,13,0,2022-07-04T07:44:46,521,8.686891666666666,1656909895.538724,2022-07-04T07:44:55,520561,8.676016666666667,3249.633383707596
1656909895,980500,3241635,4063,3610,3134,3,0.10555928200483322,3778,180,74,1,0.1745414435863495,4036,2442,1822,3,0.0218847393989563,62,13,0,2022-07-04T07:44:55,530,8.849675,1656909903.8044488,2022-07-04T07:45:03,530662,8.844366666666668,3311.174655759448
1656909903,469600,3248944,4063,3608,3137,3,0.10519374907016754,3778,180,75,1,0.1745414435863495,4036,2454,1836,3,0.021333247423171997,107,13,0,2022-07-04T07:45:03,538,8.974493333333333,1656909912.217532,2022-07-04T07:45:12,537971,8.966183333333333,3358.476533054683
1656909911,230600,3256551,4065,3615,3143,3,0.1044641062617302,3782,181,75,1,0.17689812183380127,4037,2463,1845,3,0.02098647877573967,151,13,0,2022-07-04T07:45:11,546,9.103843333333334,1656909919.9034438,2022-07-04T07:45:19,545578,9.092966666666666,3405.693373852984
1656909920,853200,3272173,4059,3611,3143,3,0.1044641062617302,3781,182,75,1,0.17630338668823242,4037,2470,1854,3,0.020645655691623688,240,13,0,2022-07-04T07:45:20,555,9.26422,1656909935.9567409,2022-07-04T07:45:35,561200,9.353333333333333,3459.1837089239098
1656909928,773100,3274093,4063,3614,3142,3,0.10458558797836304,3781,182,75,1,0.17630338668823242,4037,2472,1855,3,0.020608143880963326,248,13,0,2022-07-04T07:45:28,563,9.396218333333334,1656909940.063748,2022-07-04T07:45:40,563120,9.385333333333334,3505.2424775797726
1656909941,590100,3286910,4063,3617,3147,3,0.1039787232875824,3782,183,75,1,0.17689812183380127,4037,2480,1864,3,0.020273767411708832,64,13,0,2022-07-04T07:45:41,576,9.609835,1656909948.4044359,2022-07-04T07:45:48,575937,9.59895,3579.9500747582374
1656909949,269500,3294589,4063,3617,3148,3,0.10385751724243164,3784,183,76,1,0.1780988574028015,4037,2485,1869,3,0.020090462639927864,108,13,0,2022-07-04T07:45:49,584,9.737824999999999,1656909956.535389,2022-07-04T07:45:56,583616,9.726933333333333,3628.323612672172
1656909955,340600,3301004,4063,3617,3148,3,0.10385751724243164,3784,184,75,1,0.1780988574028015,4037,2489,1874,3,0.019908897578716278,143,13,0,2022-07-04T07:45:55,590,9.83901,1656909964.1841278,2022-07-04T07:46:04,590031,9.83385,3666.566991788105
1656909964,569600,3310233,4060,3619,3151,3,0.10349418222904205,3785,185,76,1,0.17870497703552246,4037,2496,1881,3,0.019657576456665993,197,13,0,2022-07-04T07:46:04,599,9.992826666666668,1656909972.6660888,2022-07-04T07:46:12,599260,9.987666666666666,3723.7907799421882
1656909970,420300,3315874,4063,3618,3151,3,0.10349418222904205,3786,185,76,1,0.17931495606899261,4035,2496,1884,3,0.01955089159309864,231,13,0,2022-07-04T07:46:10,605,10.090338333333333,1656909980.834249,2022-07-04T07:46:20,604901,10.081683333333332,3760.149154621262
1656909983,712800,3329032,4063,3623,3157,3,0.1027689054608345,3789,186,76,1,0.18116846680641174,4040,2511,1895,3,0.01916482485830784,55,13,0,2022-07-04T07:46:23,618,10.31188,1656909995.8142638,2022-07-04T07:46:35,618059,10.300983333333333,3840.1728968100874
1656909995,39800,3340359,4060,3620,3158,3,0.10264821350574493,3789,187,77,1,0.18116846680641174,4038,2518,1904,3,0.018854867666959763,118,13,0,2022-07-04T07:46:35,630,10.500663333333334,1656910004.326748,2022-07-04T07:46:44,629386,10.489766666666666,3904.0950899305403
1656910002,206400,3347525,4065,3629,3169,3,0.10132390260696411,3792,188,77,1,0.18305820226669312,4041,2529,1915,3,0.01848306693136692,162,13,0,2022-07-04T07:46:42,637,10.620106666666667,1656910011.9858289,2022-07-04T07:46:51,636552,10.6092,3946.206695901614
1656910011,739100,3357058,4063,3625,3161,3,0.10228642076253891,3791,188,77,1,0.18242418766021729,4039,2528,1917,3,0.01841629110276699,215,13,0,2022-07-04T07:46:51,646,10.778985,1656910020.294541,2022-07-04T07:47:00,646085,10.768083333333333,4003.2743315091743
1656910018,898400,3364217,4063,3626,3164,3,0.1019250899553299,3792,189,77,1,0.18305820226669312,4039,2534,1922,3,0.01825043559074402,4,13,0,2022-07-04T07:46:58,653,10.898306666666667,1656910028.344913,2022-07-04T07:47:08,653244,10.887400000000001,4045.3796061798907
1656910026,923400,3372242,4063,3627,3165,3,0.10180475562810898,3793,189,78,1,0.18369632959365845,4039,2540,1927,3,0.01808611862361431,48,13,0,2022-07-04T07:47:06,661,11.032056666666668,1656910036.1253,2022-07-04T07:47:16,661269,11.02115,4095.463979484798
1656910044,23400,3389705,4063,3629,3169,3,0.10132390260696411,3795,191,78,1,0.1849851906299591,4036,2551,1939,3,0.017697956413030624,145,13,0,2022-07-04T07:47:24,679,11.317056666666668,1656910056.2151358,2022-07-04T07:47:36,678732,11.312199999999999,4195.378555441103
1656910058,359800,3403678,4063,3630,3174,3,0.10072396695613861,3797,192,78,1,0.18629111349582672,4039,2561,1950,3,0.01734967716038227,225,13,0,2022-07-04T07:47:38,693,11.555996666666665,1656910064.785032,2022-07-04T07:47:44,692705,11.545083333333334,4276.2452800292085
1656910066,164800,3411483,4063,3633,3176,3,0.10048434138298035,3798,192,79,1,0.18695059418678284,4040,2565,1956,3,0.01716267690062523,14,13,0,2022-07-04T07:47:46,701,11.68608,1656910073.7254488,2022-07-04T07:47:53,700510,11.675166666666666,4322.957357314446
1656910090,345200,3435797,4063,3635,3182,3,0.09976668655872345,3801,194,79,1,0.18895554542541504,4041,2582,1974,3,0.016613949090242386,155,13,0,2022-07-04T07:48:10,725,12.089086666666667,1656910097.778832,2022-07-04T07:48:17,724824,12.0804,4469.918401628424
1656910096,668100,3442110,4066,3641,3187,3,0.0991700068116188,3803,196,79,1,0.19031476974487305,4040,2588,1981,3,0.016405418515205383,191,13,0,2022-07-04T07:48:16,731,12.194468333333333,1656910105.444897,2022-07-04T07:48:25,731137,12.185616666666666,4511.6437830453415
1656910113,951500,3459583,4063,3638,3186,3,0.09928924590349197,3804,197,79,1,0.1910012811422348,4041,2601,1994,3,0.01602519117295742,32,13,0,2022-07-04T07:48:33,748,12.482525,1656910122.1961129,2022-07-04T07:48:42,748610,12.476833333333333,4618.809254717974
1656910121,250600,3467216,4063,3638,3189,3,0.098931685090065,3806,197,80,1,0.1923883855342865,4041,2605,2001,3,0.01582416519522667,77,13,0,2022-07-04T07:48:41,756,12.604176666666666,1656910129.90554,2022-07-04T07:48:49,756243,12.60405,4668.244207994559
1656910128,785700,3474417,4063,3642,3192,3,0.09857456386089325,3807,199,80,1,0.1930890530347824,4041,2613,2008,3,0.015625691041350365,121,13,0,2022-07-04T07:48:48,763,12.729761666666667,1656910138.128396,2022-07-04T07:48:58,763444,12.724066666666666,4734.400658364155
1656910131,161500,3482478,4063,3642,3194,3,0.09833672642707825,3808,199,80,1,0.19379454851150513,4042,2622,2018,3,0.015346516855061054,165,13,0,2022-07-04T07:48:51,766,12.769358333333335,1656910146.455245,2022-07-04T07:49:06,771505,12.858416666666667,4749.625845183228
1656910144,900500,3490217,4063,3648,3199,3,0.09774299710988998,3812,200,81,1,0.1966657042503357,4042,2627,2024,3,0.015181430615484715,210,13,0,2022-07-04T07:49:04,779,12.998341666666667,1656910153.915333,2022-07-04T07:49:13,779244,12.987400000000001,4795.693147857932
1656910162,43700,3507684,4063,3645,3198,3,0.0978616401553154,3811,201,82,1,0.19594043493270874,4042,2638,2036,3,0.014856594614684582,51,13,0,2022-07-04T07:49:22,797,13.284061666666666,1656910170.3860729,2022-07-04T07:49:30,796711,13.278516666666667,4905.195815782108
1656910169,635900,3514952,4063,3646,3200,3,0.09762439131736755,3812,202,82,1,0.1966657042503357,4045,2643,2009,3,0.015597544610500336,95,13,0,2022-07-04T07:49:29,804,13.410598333333333,1656910178.3781679,2022-07-04T07:49:38,803979,13.399650000000001,4951.920305417778
1656910175,448900,3520765,4066,3647,3203,3,0.09726888686418533,3813,202,82,1,0.19739602506160736,4042,2647,2045,3,0.014617549255490303,131,13,0,2022-07-04T07:49:35,810,13.507481666666667,1656910186.415313,2022-07-04T07:49:46,809792,13.496533333333334,4988.025236368873
1656910185,478900,3530795,4063,3647,3203,3,0.09726888686418533,3814,203,82,1,0.1981315016746521,4042,2651,2051,3,0.014460327103734016,184,13,0,2022-07-04T07:49:45,820,13.674648333333332,1656910194.126729,2022-07-04T07:49:54,819822,13.6637,5051.308993824434
1656910208,162200,3553478,4061,3651,3208,3,0.09667734056711197,3816,205,82,1,0.19961804151535034,4043,2665,2068,3,0.014023978263139725,61,13,0,2022-07-04T07:50:08,843,14.052703333333334,1656910218.938513,2022-07-04T07:50:18,842505,14.04175,5191.864350240191
1656910216,207200,3561523,4063,3652,3209,3,0.09655916690826416,3817,205,83,1,0.2003692239522934,4044,2669,2071,3,0.013948350213468075,105,13,0,2022-07-04T07:50:16,851,14.186786666666666,1656910226.6954808,2022-07-04T07:50:26,850550,14.175833333333333,5243.933361771144
1656910228,785400,3574101,4063,3652,3208,3,0.09667734056711197,3817,206,83,1,0.2003692239522934,4043,2673,2075,3,0.013848138973116875,177,13,0,2022-07-04T07:50:28,863,14.396423333333333,1656910239.6066408,2022-07-04T07:50:39,863128,14.385466666666668,5330.309190883523
1656910239,88000,3585403,4063,3655,3216,3,0.09573335945606232,3819,207,84,1,0.20188769698143005,4044,2682,2085,3,0.0136007284745574,238,13,0,2022-07-04T07:50:39,874,14.568133333333332,1656910247.303824,2022-07-04T07:50:47,874430,14.573833333333333,5421.141540317891
1656910249,123200,3595438,4061,3654,3216,3,0.09573335945606232,3820,207,83,1,0.20265509188175201,4044,2687,2091,3,0.013454388827085495,45,13,0,2022-07-04T07:50:49,884,14.735386666666667,1656910256.9624128,2022-07-04T07:50:56,884465,14.741083333333334,5471.191557588428
1656910257,37200,3603352,4063,3658,3223,3,0.09490987658500671,3821,208,84,1,0.20342803001403809,4044,2694,2099,3,0.013261687010526657,89,13,0,2022-07-04T07:50:57,892,14.867286666666667,1656910264.013532,2022-07-04T07:51:04,892379,14.872983333333334,5512.883892412854
1656910263,761300,3610076,4063,3656,3220,3,0.09526252001523972,3822,209,85,1,0.20420657098293304,4045,2695,2103,3,0.013166358694434166,124,13,0,2022-07-04T07:51:03,898,14.979355,1656910271.7833009,2022-07-04T07:51:11,899103,14.98505,5552.8701434580835
1656910272,668300,3618983,4063,3659,3222,3,0.0950273796916008,3823,209,84,1,0.2049907147884369,4044,2703,2109,3,0.013024633750319481,178,13,0,2022-07-04T07:51:12,907,15.127805,1656910280.215045,2022-07-04T07:51:20,908010,15.1335,5609.583926460694
1656910280,641300,3626956,4061,3659,3224,3,0.0947924256324768,3821,210,84,1,0.20342803001403809,4044,2709,2115,3,0.012884410098195076,222,13,0,2022-07-04T07:51:20,915,15.260688333333333,1656910288.623028,2022-07-04T07:51:28,915983,15.266383333333332,5660.01347283767
1656910288,333400,3634648,4063,3661,3226,3,0.09455766528844833,3828,212,85,1,0.20899845659732819,4042,2714,2122,3,0.012722685933113098,11,13,0,2022-07-04T07:51:28,923,15.38889,1656910296.254016,2022-07-04T07:51:36,923675,15.394583333333333,5703.681068300403
1656910296,261500,3642720,4063,3662,3228,3,0.09432309120893478,3826,212,85,1,0.20737771689891815,4044,2720,2129,3,0.012562954798340797,55,13,0,2022-07-04T07:51:36,931,15.521025,1656910304.807441,2022-07-04T07:51:44,931747,15.529116666666665,5748.547156487522
1656910304,143600,3650458,4065,3663,3228,3,0.09432309120893478,3828,213,85,1,0.20899845659732819,4045,2725,2134,3,0.012450063601136208,99,13,0,2022-07-04T07:51:44,939,15.652393333333332,1656910313.203505,2022-07-04T07:51:53,939485,15.658083333333334,5793.248282611415
1656910309,609600,3656318,4061,3662,3231,3,0.09397158771753311,3829,214,85,1,0.2098178267478943,4045,2732,2141,3,0.012293676845729351,134,13,0,2022-07-04T07:51:49,944,15.743493333333333,1656910320.7723129,2022-07-04T07:52:00,945345,15.75575,5823.71109825944
1656910319,503700,3665818,4063,3665,3233,3,0.09373747557401657,3830,214,85,1,0.21064332127571106,4042,2734,2145,3,0.012205177918076515,188,13,0,2022-07-04T07:51:59,954,15.908395,1656910328.7302809,2022-07-04T07:52:08,954845,15.914083333333334,5890.432698952487
1656910326,948700,3673263,4063,3665,3234,3,0.09362050145864487,3827,215,85,1,0.2081851065158844,4045,2740,2151,3,0.01207358855754137,232,13,0,2022-07-04T07:52:06,961,16.032478333333334,1656910337.2020319,2022-07-04T07:52:17,962290,16.038166666666665,5941.553544036327
1656910334,375200,3681022,4063,3667,3237,3,0.09326982498168945,3831,216,87,1,0.21147498488426208,4042,2747,2159,3,0.011900283396244049,21,13,0,2022-07-04T07:52:14,969,16.156253333333332,1656910344.732828,2022-07-04T07:52:24,970049,16.167483333333333,5989.628594638874
1656910342,254100,3688692,4061,3667,3239,3,0.09303627908229828,3829,216,88,1,0.2098178267478943,4042,2752,2165,3,0.011771890334784985,65,13,0,2022-07-04T07:52:22,977,16.287568333333333,1656910352.2238278,2022-07-04T07:52:32,977719,16.29531666666667,6039.335933678813
1656910352,150100,3698464,4061,3668,3241,3,0.09280291199684143,3833,217,87,1,0.2131570726633072,4046,2758,2172,3,0.01162379328161478,118,13,0,2022-07-04T07:52:32,987,16.452501666666667,1656910364.8829799,2022-07-04T07:52:44,987491,16.458183333333334,6100.266548896574
1656910365,54100,3711368,4063,3673,3246,3,0.09222029894590378,3835,219,87,1,0.21486470103263855,4046,2768,2183,3,0.011394702829420567,188,13,0,2022-07-04T07:52:45,1000,16.66756833333333,1656910372.741832,2022-07-04T07:52:52,1000395,16.67325,6177.253197719815
1656910372,979400,3719293,4063,3671,3247,3,0.09210391342639923,3836,220,87,1,0.2157282680273056,4046,2773,2190,3,0.011251195333898067,233,13,0,2022-07-04T07:52:52,1007,16.799656666666667,1656910381.176357,2022-07-04T07:53:01,1008320,16.805333333333333,6227.334781806455
1656910387,569500,3733883,4063,3674,3250,3,0.09175503998994827,3838,222,88,1,0.2174753099679947,4047,2782,2200,3,0.011049192398786545,57,13,0,2022-07-04T07:53:07,1022,17.042825,1656910397.0822558,2022-07-04T07:53:17,1022910,17.0485,6311.1452356960435
1656910400,589500,3746903,4061,3674,3253,3,0.09140656888484955,3840,222,89,1,0.21924935281276703,4047,2791,2208,3,0.010890098288655281,137,13,0,2022-07-04T07:53:20,1035,17.259825,1656910412.791885,2022-07-04T07:53:32,1035930,17.2655,6388.328969121651
1656910410,169300,3756687,4063,3677,3255,3,0.09117448329925537,3841,224,89,1,0.22014671564102173,4047,2798,2218,3,0.010694319382309914,190,13,0,2022-07-04T07:53:30,1045,17.419488333333334,1656910420.940337,2022-07-04T07:53:40,1045714,17.428566666666665,6445.281061868107
1656910421,420800,3767734,4064,3680,3259,3,0.09071084856987,3842,225,90,1,0.22105109691619873,4047,2807,2230,3,0.010463815182447433,252,13,0,2022-07-04T07:53:41,1056,17.607013333333335,1656910429.3209488,2022-07-04T07:53:49,1056761,17.612683333333333,6516.549223528145
1656910426,764400,3773312,4061,3681,3258,3,0.09082669764757156,3843,226,90,1,0.22196254134178162,4048,2812,2233,3,0.010406932793557644,31,13,0,2022-07-04T07:53:46,1061,17.696073333333334,1656910437.071581,2022-07-04T07:53:57,1062339,17.70565,6553.110176583261
1656910437,430400,3783978,4063,3681,3262,3,0.09036359190940857,3845,227,90,1,0.22380702197551727,4048,2817,2241,3,0.010256681591272354,94,13,0,2022-07-04T07:53:57,1072,17.873839999999998,1656910445.3010528,2022-07-04T07:54:05,1073005,17.88341666666667,6618.259532007074
1656910445,819100,3792132,4063,3680,3264,3,0.09013231098651886,3846,228,91,1,0.22474022209644318,4047,2824,2249,3,0.01010848768055439,138,13,0,2022-07-04T07:54:05,1080,18.013651666666664,1656910453.699916,2022-07-04T07:54:13,1081159,18.01931666666667,6670.638767324256
1656910451,35100,3797502,4062,3682,3265,3,0.09001674503087997,3845,230,91,1,0.22380702197551727,4045,2828,2253,3,0.010035154409706593,174,13,0,2022-07-04T07:54:11,1086,18.100585000000002,1656910461.911641,2022-07-04T07:54:21,1086529,18.108816666666666,6705.683588720974
1656910458,491300,3804804,4063,3683,3268,3,0.08967030048370361,3848,229,92,1,0.22662898898124695,4048,2834,2260,3,0.009908027946949005,218,13,0,2022-07-04T07:54:18,1093,18.224854999999998,1656910469.430888,2022-07-04T07:54:29,1093831,18.230516666666666,6749.777765350151
1656910468,679300,3814992,4063,3686,3270,3,0.08943954855203629,3849,231,92,1,0.22758471965789795,4046,2841,2268,3,0.009764605201780796,15,13,0,2022-07-04T07:54:28,1103,18.394655,1656910477.956173,2022-07-04T07:54:37,1104019,18.400316666666665,6812.523863128828
1656910473,806300,3820553,4062,3687,3273,3,0.08909375965595245,3849,233,92,1,0.22758471965789795,4045,2848,2276,3,0.00962313637137413,51,13,0,2022-07-04T07:54:33,1108,18.480105,1656910486.229472,2022-07-04T07:54:46,1109580,18.493,6842.912215567114
1656910482,124500,3828437,4064,3689,3276,3,0.08874835819005966,3850,232,92,1,0.22854816913604736,4049,2853,2279,3,0.009570585563778877,95,13,0,2022-07-04T07:54:42,1117,18.618741666666665,1656910493.6506689,2022-07-04T07:54:53,1117464,18.624399999999998,6896.944250199753
1656910483,925500,3830238,4063,3689,3275,3,0.08886344730854034,3850,233,92,1,0.22854816913604736,4049,2854,2269,3,0.009746816009283066,104,13,0,2022-07-04T07:54:43,1118,18.648758333333333,1656910501.4697719,2022-07-04T07:55:01,1119265,18.65441666666667,6908.642898269454
1656910504,664700,3850977,4063,3689,3281,3,0.08817358314990997,3852,236,93,1,0.2304985225200653,4048,2867,2298,3,0.009243950247764587,218,13,0,2022-07-04T07:55:04,1139,18.994411666666668,1656910517.679533,2022-07-04T07:55:17,1140004,19.000066666666665,7027.636812164014
1656910513,644800,3859957,4063,3693,3283,3,0.08794397860765457,3852,236,94,1,0.2304985225200653,4049,2874,2305,3,0.009126260876655579,16,13,0,2022-07-04T07:55:13,1148,19.14408,1656910526.14134,2022-07-04T07:55:26,1148984,19.149733333333334,7080.317209215296
1656910529,587800,3875900,4063,3696,3287,3,0.08748528361320496,3856,239,94,2,0.252655953168869,4050,2882,2316,3,0.008944136090576649,105,13,0,2022-07-04T07:55:29,1164,19.40979666666667,1656910538.970589,2022-07-04T07:55:38,1164927,19.41545,7176.116726724355
1656910537,365100,3883677,4063,3696,3288,3,0.08737071603536606,3857,240,94,2,0.25375068187713623,4050,2889,2324,3,0.008813810534775257,149,13,0,2022-07-04T07:55:37,1172,19.539418333333334,1656910546.558457,2022-07-04T07:55:46,1172704,19.545066666666667,7221.466341297614
1656910547,192200,3893504,4064,3696,3292,3,0.08691289275884628,3858,241,96,2,0.25484582781791687,4047,2896,2334,3,0.008653377182781696,211,13,0,2022-07-04T07:55:47,1182,19.70320333333333,1656910554.8688169,2022-07-04T07:55:54,1182531,19.708849999999998,7279.080099118233
1656910555,356200,3901668,4066,3699,3294,3,0.08668424189090729,3860,242,95,2,0.2559414505958557,4050,2903,2340,3,0.008558416739106178,255,13,0,2022-07-04T07:55:55,1190,19.83927,1656910563.22158,2022-07-04T07:56:03,1190695,19.844916666666666,7331.055856176302
1656910563,424200,3909736,4064,3697,3295,3,0.08656997233629227,3860,243,96,2,0.257037490606308,4050,2910,2347,3,0.008448846638202667,44,13,0,2022-07-04T07:56:03,1198,19.973736666666664,1656910571.0180478,2022-07-04T07:56:11,1198763,19.97938333333333,7380.131635931666
1656910578,675500,3925351,4064,3702,3299,3,0.0861133337020874,3862,245,97,2,0.25923097133636475,4050,2918,2357,3,0.008294555358588696,132,13,0,2022-07-04T07:56:18,1213,20.227925000000003,1656910587.1766999,2022-07-04T07:56:27,1214378,20.239633333333334,7497.348418413611
1656910584,535900,3931142,4061,3700,3299,3,0.0861133337020874,3861,246,97,2,0.26032838225364685,4048,2921,2362,3,0.008218384347856045,168,13,0,2022-07-04T07:56:24,1219,20.325598333333335,1656910595.288332,2022-07-04T07:56:35,1220169,20.33615,7541.97497755236
1656910594,836600,3941148,4064,3704,3302,3,0.08577130734920502,3864,248,98,2,0.2625245451927185,4048,2926,2370,3,0.008097842335700989,221,13,0,2022-07-04T07:56:34,1229,20.497276666666668,1656910603.1810648,2022-07-04T07:56:43,1230175,20.502916666666668,7609.438022949786
1656910602,131700,3948767,4062,3704,3302,3,0.08577130734920502,3865,248,97,2,0.2625245451927185,4048,2932,2374,3,0.008038179948925972,9,13,0,2022-07-04T07:56:42,1237,20.618861666666664,1656910611.53004,2022-07-04T07:56:51,1237794,20.629900000000003,7655.652322972074
1656910609,652300,3956098,4061,3703,3304,3,0.08554349839687347,3866,249,98,2,0.26362332701683044,4051,2936,2378,3,0.007978919893503189,54,13,0,2022-07-04T07:56:49,1244,20.744205,1656910619.368233,2022-07-04T07:56:59,1245125,20.752083333333335,7702.395203247103
