time_s,time_us,time_steady,update_time_operator,update_time_radio,last_packet_time,last_packet_rssi,last_packet_snr,last_packet_signal_rssi,last_executed_cmd_seq,radio_error_bits,radio_state,count_packet_recieved,count_crc_errors,count_hdr_errors,count_mavlink_msgs_recieved,count_operator_cmds_recieved,count_operator_cmds_executed,count_operator_errors,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656909106,929104,2453004,2452983,2453004,0,-21,-4,-21,0,0,5,0,0,0,0,0,0,0,191,10,0,2022-07-04T07:31:46,-259,-4.3011816000000005,1656909117.984652,2022-07-04T07:31:57,-257969,-4.299483333333333,96.3812655430404
1656909119,927957,2466003,2466003,2465993,0,-21,-4,-21,0,0,4,0,0,0,0,0,0,0,230,10,0,2022-07-04T07:31:59,-246,-4.08453405,1656909128.6075358,2022-07-04T07:32:08,-244970,-4.082833333333333,96.46342071258508
1656909142,927966,2489003,2489003,2488993,0,-21,-4,-21,0,0,4,0,0,0,0,0,0,0,43,10,0,2022-07-04T07:32:22,-223,-3.7012005666666665,1656909152.86184,2022-07-04T07:32:32,-221970,-3.6995,97.41349556804326
1656909153,928138,2500003,2499993,2500003,0,-21,-4,-21,0,0,4,0,0,0,0,0,0,0,76,10,0,2022-07-04T07:32:33,-212,-3.5178643666666667,1656909163.404408,2022-07-04T07:32:43,-210970,-3.5161666666666664,97.25255119531863
1656909166,928278,2513004,2513003,2512913,0,-21,-4,-21,0,0,4,0,0,0,0,0,0,0,115,10,0,2022-07-04T07:32:46,-199,-3.3011953666666667,1656909177.7000248,2022-07-04T07:32:57,-197969,-3.2994833333333333,97.03763319150066
1656909179,928175,2526003,2525983,2526003,0,-21,-4,-21,0,0,5,0,0,0,0,0,0,0,154,10,0,2022-07-04T07:32:59,-186,-3.0845304166666665,1656909187.684365,2022-07-04T07:33:07,-184970,-3.0828333333333333,97.11274913856913
1656909191,938104,2538013,2538003,2538013,0,-21,-4,-21,0,0,4,0,0,0,0,0,0,0,190,10,0,2022-07-04T07:33:11,-174,-2.884364933333333,1656909201.198741,2022-07-04T07:33:21,-172960,-2.8826666666666667,96.36647907750739
1656909203,496156,2549003,2549003,2548763,0,-21,-4,-21,0,0,4,0,0,0,0,0,0,0,223,10,0,2022-07-04T07:33:23,-162,-2.691730733333333,1656909211.749001,2022-07-04T07:33:31,-161970,-2.6995,96.82283110733142
1656909207,928495,2559003,2559003,2558983,0,-21,-4,-21,0,0,5,0,0,0,0,0,0,0,253,10,0,2022-07-04T07:33:27,-158,-2.6178584166666665,1656909221.802512,2022-07-04T07:33:41,-151970,-2.5328333333333335,96.76296378897976
1656909250,929172,2596003,2596003,2595865,0,-21,-4,-21,0,0,4,0,0,0,0,0,0,0,108,10,0,2022-07-04T07:34:10,-115,-1.9011804666666667,1656909260.462121,2022-07-04T07:34:20,-114970,-1.9161666666666666,96.90453346714021
1656909262,928794,2608003,2608003,2607997,0,-21,-4,-21,0,0,4,0,0,0,0,0,0,0,144,10,0,2022-07-04T07:34:22,-103,-1.7011867666666667,1656909270.622392,2022-07-04T07:34:30,-102970,-1.7161666666666666,97.70899835218913
1656909274,929175,2620003,2620003,2619923,0,-21,-4,-21,0,0,4,0,0,0,0,0,0,0,180,10,0,2022-07-04T07:34:34,-91,-1.5011804166666667,1656909284.3981009,2022-07-04T07:34:44,-90970,-1.5161666666666667,97.52167697239882
1656909287,929197,2633003,2633003,2632901,0,-21,-4,-21,0,0,4,0,0,0,0,0,0,0,219,10,0,2022-07-04T07:34:47,-78,-1.2845133833333333,1656909294.6893718,2022-07-04T07:34:54,-77970,-1.2994999999999999,97.63710103064969
1656909296,938954,2642013,2642003,2642013,0,-21,-4,-21,0,0,5,0,0,0,0,0,0,0,246,10,0,2022-07-04T07:34:56,-69,-1.1343507666666668,1656909305.041652,2022-07-04T07:35:05,-68960,-1.1493333333333333,97.78768140551543
1656909308,939199,2654013,2654003,2654013,0,-21,-4,-21,0,0,4,0,0,0,0,0,0,0,26,10,0,2022-07-04T07:35:08,-57,-0.9343466833333333,1656909318.6533358,2022-07-04T07:35:18,-56960,-0.9493333333333334,97.90991648347571
1656909331,929198,2677003,2677003,2676994,0,-21,-4,-21,0,0,5,0,0,0,0,0,0,0,95,10,0,2022-07-04T07:35:31,-34,-0.5511800333333333,1656909338.8075008,2022-07-04T07:35:38,-33970,-0.5661666666666666,98.38713201391232
1656909343,938934,2689013,2689003,2689013,0,-21,-4,-21,0,0,4,0,0,0,0,0,0,0,131,10,0,2022-07-04T07:35:43,-22,-0.3510177666666667,1656909352.5910249,2022-07-04T07:35:52,-21960,-0.366,98.59963139069794
1656909366,929179,2712003,2712003,2711738,0,-21,-4,-21,0,0,4,0,0,0,0,0,0,0,200,10,0,2022-07-04T07:36:06,1,0.032152983333333336,1656909375.8624718,2022-07-04T07:36:15,1030,0.017166666666666667,102.92991502455341
1656909375,934609,2721009,2720983,2721009,0,-21,-4,-21,0,0,4,0,0,0,0,0,0,0,227,10,0,2022-07-04T07:36:15,10,0.18224348333333334,1656909386.5272279,2022-07-04T07:36:26,10036,0.16726666666666665,153.014130019191
1656909388,928762,2734003,2734003,2733998,0,-21,-4,-21,0,0,5,0,0,0,0,0,0,0,10,10,0,2022-07-04T07:36:28,23,0.39881269999999996,1656909396.9453318,2022-07-04T07:36:36,23030,0.38383333333333336,228.8493083064713
1656909401,693642,2747013,2747003,2747013,0,-21,-4,-21,0,0,4,0,0,0,0,0,0,0,49,10,0,2022-07-04T07:36:41,36,0.6115607,1656909410.016929,2022-07-04T07:36:50,36040,0.6006666666666667,308.0235766568571
1656909412,683603,2758003,2757993,2758003,0,-21,-4,-21,0,0,5,0,0,0,0,0,0,0,82,10,0,2022-07-04T07:36:52,47,0.7947267166666666,1656909420.990164,2022-07-04T07:37:00,47030,0.7838333333333334,378.53819930362096
1656909425,930148,2771003,2771003,2770985,0,-21,-4,-21,0,0,5,0,0,0,0,0,0,0,121,10,0,2022-07-04T07:37:05,60,1.0155024666666668,1656909437.051465,2022-07-04T07:37:17,60030,1.0005,457.99137622392186
1656909439,930105,2785003,2785003,2784733,0,-21,-4,-21,0,0,4,0,0,0,0,0,0,0,163,10,0,2022-07-04T07:37:19,74,1.2488350833333333,1656909448.4913368,2022-07-04T07:37:28,74030,1.2338333333333333,540.9364771894791
1656909452,930122,2798003,2798003,2797913,0,-21,-4,-21,0,0,4,0,0,0,0,0,0,0,202,10,0,2022-07-04T07:37:32,87,1.4655020333333333,1656909461.4336889,2022-07-04T07:37:41,87030,1.4505000000000001,624.6680563661222
1656909463,929885,2809003,2808993,2809003,0,-21,-4,-21,0,0,4,0,0,0,0,0,0,0,235,10,0,2022-07-04T07:37:43,98,1.6488314166666667,1656909472.0537488,2022-07-04T07:37:52,98030,1.6338333333333332,697.1918498150733
1656909475,939873,2821013,2821003,2821013,0,-21,-4,-21,0,0,5,0,0,0,0,0,0,0,15,10,0,2022-07-04T07:37:55,110,1.8489978833333334,1656909482.054648,2022-07-04T07:38:02,110040,1.834,771.0830332896138
1656909497,930137,2843003,2843003,2842858,0,-21,-4,-21,0,0,4,0,0,0,0,0,0,0,81,10,0,2022-07-04T07:38:17,132,2.2155022833333335,1656909505.919025,2022-07-04T07:38:25,132030,2.2005,895.806202595809
1656909522,930104,2868003,2868003,2867683,0,-21,-4,-21,0,0,4,0,0,0,0,0,0,0,156,10,0,2022-07-04T07:38:42,157,2.6321684,1656909530.38942,2022-07-04T07:38:50,157030,2.617166666666667,1047.0517151839774
1656909534,930123,2880003,2880003,2879793,0,-21,-4,-21,0,0,5,0,0,0,0,0,0,0,192,10,0,2022-07-04T07:38:54,169,2.8321687166666667,1656909544.570737,2022-07-04T07:39:04,169030,2.8171666666666666,1117.5193733586343
1656909546,929712,2892003,2892003,2891998,0,-21,-4,-21,0,0,4,0,0,0,0,0,0,0,228,10,0,2022-07-04T07:39:06,181,3.0321618666666668,1656909554.840736,2022-07-04T07:39:14,181030,3.0171666666666668,1191.8137852425148
1656909558,929708,2904003,2904003,2903995,0,-21,-4,-21,0,0,5,0,0,0,0,0,0,0,8,10,0,2022-07-04T07:39:18,193,3.2321618,1656909565.472565,2022-07-04T07:39:25,193030,3.2171666666666665,1262.6464101994516
1656909570,930129,2916003,2916003,2915984,0,-21,-4,-21,0,0,4,0,0,0,0,0,0,0,44,10,0,2022-07-04T07:39:30,205,3.4321688166666666,1656909579.5227928,2022-07-04T07:39:39,205030,3.4171666666666667,1329.2607805824034
1656909582,939888,2928013,2928003,2928013,0,-21,-4,-21,0,0,5,0,0,0,0,0,0,0,80,10,0,2022-07-04T07:39:42,217,3.6323314666666664,1656909590.0333638,2022-07-04T07:39:50,217040,3.6173333333333333,1424.7864482549696
1656909587,930823,2939003,2939003,2938919,0,-21,-4,-21,0,0,4,0,0,0,0,0,0,0,113,10,0,2022-07-04T07:39:47,222,3.7155137166666665,1656909603.593329,2022-07-04T07:40:03,228030,3.8005,1464.469860906995
1656909605,930514,2951003,2951003,2950993,0,-21,-4,-21,0,0,4,0,0,0,0,0,0,0,149,10,0,2022-07-04T07:40:05,240,4.015508566666666,1656909614.3943648,2022-07-04T07:40:14,240030,4.0005,1538.871456104397
1656909617,930619,2963003,2962993,2963003,0,-21,-4,-21,0,0,5,0,0,0,0,0,0,0,185,10,0,2022-07-04T07:40:17,252,4.215510316666667,1656909628.125504,2022-07-04T07:40:28,252030,4.2005,1615.9325431639882
