time_s,time_us,time_steady,updated_time_steady,updated_time_from_s,updated_time_from_us,updated_time_from_base,updated_time_to_s,updated_time_to_us,updated_time_to_base,count_of_time_updates,count_of_aggressive_time_updates,imi_time_sync_steady,imi_count_of_syncs,imi_time_s,imi_time_us,imi_time_base,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656914280,915845,7626003,7609930,1656914258,842630,3,1656914264,842722,3,162,129,7625859,6621,1656914280,771432,3,95,10,0,2022-07-04T08:58:00,4915,81.93193075,1656914289.429204,2022-07-04T08:58:09,4915030,81.91716666666666,19282.569121347675
1656914292,915420,7638003,7609930,1656914258,842630,3,1656914264,842722,3,162,129,7637203,6631,1656914292,115896,3,131,10,0,2022-07-04T08:58:12,4927,82.13192366666667,1656914299.806349,2022-07-04T08:58:19,4927030,82.11716666666666,18953.92721402356
1656914302,925438,7648013,7641687,1656914291,599126,3,1656914296,599167,3,164,131,7647684,6640,1656914302,595882,3,161,10,0,2022-07-04T08:58:22,4937,82.2987573,1656914310.5752878,2022-07-04T08:58:30,4937040,82.284,18700.082105336987
1656914314,915653,7660003,7641687,1656914291,599126,3,1656914296,599167,3,164,131,7659013,6650,1656914313,925300,3,197,10,0,2022-07-04T08:58:34,4949,82.49859421666666,1656914324.405788,2022-07-04T08:58:44,4949030,82.48383333333332,18396.539732653975
1656914327,915249,7673003,7641687,1656914291,599126,3,1656914296,599167,3,164,131,7672743,6662,1656914327,655812,3,236,10,0,2022-07-04T08:58:47,4962,82.71525414999999,1656914334.877105,2022-07-04T08:58:54,4962030,82.70049999999999,18073.359320906926
1656914338,915277,7684003,7641687,1656914291,599126,3,1656914296,599167,3,164,131,7683166,6671,1656914338,78334,3,13,10,0,2022-07-04T08:58:58,4973,82.89858795,1656914348.286056,2022-07-04T08:59:08,4973030,82.88383333333333,17804.21971663533
1656914351,925408,7697013,7641687,1656914291,599126,3,1656914296,599167,3,164,131,7696663,6683,1656914351,575811,3,52,10,0,2022-07-04T08:59:11,4986,83.11542346666667,1656914358.946689,2022-07-04T08:59:18,4986040,83.10066666666667,17498.877343577456
1656914362,915663,7708003,7641687,1656914291,599126,3,1656914296,599167,3,164,131,7707863,6693,1656914362,775440,3,85,10,0,2022-07-04T08:59:22,4997,83.29859438333332,1656914372.9264438,2022-07-04T08:59:32,4997030,83.28383333333333,17242.330214468882
1656914387,915697,7733003,7641687,1656914291,599126,3,1656914296,599167,3,164,131,7728723,6711,1656914383,635799,3,160,10,0,2022-07-04T08:59:47,5022,83.71526161666667,1656914393.938104,2022-07-04T08:59:53,5022030,83.70049999999999,16679.52769643383
1656914398,930511,7744003,7742642,1656914397,554114,3,1656914397,569077,3,165,131,7743423,6724,1656914398,350547,3,193,10,0,2022-07-04T08:59:58,5033,83.89884185,1656914407.8666239,2022-07-04T09:00:07,5033030,83.88383333333333,16438.210187822653
1656914410,928759,7756013,7750898,1656914400,813633,3,1656914405,813735,3,167,133,7754863,6733,1656914409,778859,3,229,10,0,2022-07-04T09:00:10,5045,84.09881265,1656914417.79698,2022-07-04T09:00:17,5045040,84.084,16179.612136873706
1656914416,918701,7768003,7765471,1656914420,387244,3,1656914414,387407,3,168,134,7765264,6742,1656914420,179260,3,9,10,0,2022-07-04T09:00:16,5051,84.19864501666666,1656914431.4593089,2022-07-04T09:00:31,5057030,84.28383333333333,16024.607222951729
1656914434,929033,7780013,7772356,1656914421,271795,3,1656914427,272436,3,169,135,7779793,6755,1656914434,709319,3,45,10,0,2022-07-04T09:00:34,5069,84.49881721666667,1656914442.2723038,2022-07-04T09:00:42,5069040,84.484,15710.968699640462
1656914458,918862,7804003,7772356,1656914421,271795,3,1656914427,272436,3,169,135,7803623,6775,1656914458,539336,3,117,10,0,2022-07-04T09:00:58,5093,84.89864770000001,1656914466.9979608,2022-07-04T09:01:06,5093030,84.88383333333333,15303.898888156373
1656914481,919305,7827003,7772356,1656914421,271795,3,1656914427,272436,3,169,135,7826433,6794,1656914481,349366,3,186,10,0,2022-07-04T09:01:21,5116,85.28198841666668,1656914491.508857,2022-07-04T09:01:31,5116030,85.26716666666667,14906.77042609289
1656914495,919062,7841003,7772356,1656914421,271795,3,1656914427,272436,3,169,135,7840263,6806,1656914495,179411,3,228,10,0,2022-07-04T09:01:35,5130,85.5153177,1656914502.237444,2022-07-04T09:01:42,5130030,85.5005,14671.693217386432
1656914518,918864,7864003,7772356,1656914421,271795,3,1656914427,272436,3,169,135,7863183,6826,1656914518,98927,3,41,10,0,2022-07-04T09:01:58,5153,85.89864773333333,1656914526.61022,2022-07-04T09:02:06,5153030,85.88383333333333,14290.19763121722
1656914530,928922,7876013,7772356,1656914421,271795,3,1656914427,272436,3,169,135,7875583,6837,1656914530,498904,3,77,10,0,2022-07-04T09:02:10,5165,86.09881536666667,1656914540.578604,2022-07-04T09:02:20,5165040,86.084,14094.182700536734
1656914542,919275,7888003,7772356,1656914421,271795,3,1656914427,272436,3,169,135,7886984,6847,1656914541,899431,3,113,10,0,2022-07-04T09:02:22,5177,86.29865458333333,1656914550.608721,2022-07-04T09:02:30,5177030,86.28383333333333,13907.510677244234
1656914555,919273,7901003,7772356,1656914421,271795,3,1656914427,272436,3,169,135,7900343,6859,1656914555,259284,3,152,10,0,2022-07-04T09:02:35,5190,86.51532121666668,1656914561.3779368,2022-07-04T09:02:41,5190030,86.5005,13706.869519859087
1656914567,919304,7913003,7772356,1656914421,271795,3,1656914427,272436,3,169,135,7911854,6869,1656914566,769463,3,188,10,0,2022-07-04T09:02:47,5202,86.71532173333334,1656914575.428309,2022-07-04T09:02:55,5202030,86.70049999999999,13525.304399030972
1656914578,919270,7924003,7772356,1656914421,271795,3,1656914427,272436,3,169,135,7922023,6878,1656914576,939201,3,221,10,0,2022-07-04T09:02:58,5213,86.8986545,1656914586.0881128,2022-07-04T09:03:06,5213030,86.88383333333333,13367.084239193151
1656914590,919260,7936003,7772356,1656914421,271795,3,1656914427,272436,3,169,135,7934423,6889,1656914589,339122,3,1,10,0,2022-07-04T09:03:10,5225,87.09865433333333,1656914600.0493128,2022-07-04T09:03:20,5225030,87.08383333333333,13189.269041403875
1656914602,807120,7948003,7944033,1656914598,948935,3,1656914598,836935,3,170,135,7947143,6900,1656914601,947263,3,37,10,0,2022-07-04T09:03:22,5237,87.29678533333335,1656914610.2594168,2022-07-04T09:03:30,5237030,87.28383333333333,13017.808948129183
1656914614,807118,7960003,7944033,1656914598,948935,3,1656914598,836935,3,170,135,7959663,6911,1656914614,467164,3,73,10,0,2022-07-04T09:03:34,5249,87.4967853,1656914624.071429,2022-07-04T09:03:44,5249030,87.48383333333332,12847.38919641065
1656914638,807204,7984003,7944033,1656914598,948935,3,1656914598,836935,3,170,135,7983643,6932,1656914638,447156,3,145,10,0,2022-07-04T09:03:58,5273,87.89678673333333,1656914644.958412,2022-07-04T09:04:04,5273030,87.88383333333333,12505.90986637556
1656914662,806891,8008003,7944033,1656914598,948935,3,1656914598,836935,3,170,135,8007683,6953,1656914662,486920,3,217,10,0,2022-07-04T09:04:22,5297,88.29678151666667,1656914669.381249,2022-07-04T09:04:29,5297030,88.28383333333333,12169.1872923793
1656914673,806941,8019003,7944033,1656914598,948935,3,1656914598,836935,3,170,135,8017053,6961,1656914671,856753,3,250,10,0,2022-07-04T09:04:33,5308,88.48011568333332,1656914683.659353,2022-07-04T09:04:43,5308030,88.46716666666666,12013.941781794136
1656914685,806724,8031003,7944033,1656914598,948935,3,1656914598,836935,3,170,135,8030713,6973,1656914685,516773,3,30,10,0,2022-07-04T09:04:45,5320,88.68011206666667,1656914694.3608398,2022-07-04T09:04:54,5320030,88.66716666666666,11856.89176846872
1656914697,807138,8043003,7944033,1656914598,948935,3,1656914598,836935,3,170,135,8041053,6982,1656914695,857278,3,66,10,0,2022-07-04T09:04:57,5332,88.88011896666667,1656914708.8196929,2022-07-04T09:05:08,5332030,88.86716666666666,11698.567181731009
1656914711,651361,8057003,8044671,1656914699,474285,3,1656914699,318826,3,171,135,8055913,6995,1656914710,561516,3,108,10,0,2022-07-04T09:05:11,5346,89.11085601666667,1656914719.533769,2022-07-04T09:05:19,5346030,89.1005,11519.674187620056
1656914735,651238,8081003,8044671,1656914699,474285,3,1656914699,318826,3,171,135,8079743,7016,1656914734,391008,3,180,10,0,2022-07-04T09:05:35,5370,89.51085396666667,1656914744.189741,2022-07-04T09:05:44,5370030,89.5005,11208.98239353769
1656914746,650952,8092003,8044671,1656914699,474285,3,1656914699,318826,3,171,135,8091103,7026,1656914745,751060,3,213,10,0,2022-07-04T09:05:46,5381,89.69418253333333,1656914754.688308,2022-07-04T09:05:54,5381030,89.68383333333333,11071.640240500006
1656914759,651161,8105003,8044671,1656914699,474285,3,1656914699,318826,3,171,135,8103563,7037,1656914758,211383,3,252,10,0,2022-07-04T09:05:59,5394,89.91085268333333,1656914769.558784,2022-07-04T09:06:09,5394030,89.9005,10909.391348911044
1656914771,651409,8117003,8044671,1656914699,474285,3,1656914699,318826,3,171,135,8115914,7048,1656914770,561535,3,32,10,0,2022-07-04T09:06:11,5406,90.11085681666667,1656914780.428453,2022-07-04T09:06:20,5406030,90.1005,10764.83000345574
1656914784,651409,8130003,8044671,1656914699,474285,3,1656914699,318826,3,171,135,8129633,7060,1656914784,281008,3,71,10,0,2022-07-04T09:06:24,5419,90.32752348333334,1656914794.799016,2022-07-04T09:06:34,5419030,90.31716666666667,10608.491121963372
1656914810,922054,8156003,8145781,1656914800,429203,3,1656914800,700226,3,172,135,8155543,7083,1656914810,462080,3,149,10,0,2022-07-04T09:06:50,5445,90.76536756666665,1656914819.589661,2022-07-04T09:06:59,5445030,90.7505,10297.726518752163
1656914822,922046,8168003,8145781,1656914800,429203,3,1656914800,700226,3,172,135,8166894,7093,1656914821,812247,3,185,10,0,2022-07-04T09:07:02,5457,90.96536743333333,1656914830.638248,2022-07-04T09:07:10,5457030,90.95049999999999,10155.778354851767
1656914835,922094,8181003,8145781,1656914800,429203,3,1656914800,700226,3,172,135,8180333,7105,1656914835,252165,3,224,10,0,2022-07-04T09:07:15,5470,91.18203489999999,1656914841.3893569,2022-07-04T09:07:21,5470030,91.16716666666666,10003.967660784636
1656914847,922150,8193003,8145781,1656914800,429203,3,1656914800,700226,3,172,135,8192823,7116,1656914847,741653,3,4,10,0,2022-07-04T09:07:27,5482,91.38203583333333,1656914855.568657,2022-07-04T09:07:35,5482030,91.36716666666666,9862.75598381308
1656914860,922053,8206003,8145781,1656914800,429203,3,1656914800,700226,3,172,135,8203933,7126,1656914858,851840,3,43,10,0,2022-07-04T09:07:40,5495,91.59870088333334,1656914867.009084,2022-07-04T09:07:47,5495030,91.58383333333333,9715.060286028443
1656914884,921661,8230003,8145781,1656914800,429203,3,1656914800,700226,3,172,135,8227793,7147,1656914882,712148,3,115,10,0,2022-07-04T09:08:04,5519,91.99869435000001,1656914892.528468,2022-07-04T09:08:12,5519030,91.98383333333332,9440.713957998181
1656914896,922095,8242003,8145781,1656914800,429203,3,1656914800,700226,3,172,135,8241253,7159,1656914896,171832,3,151,10,0,2022-07-04T09:08:16,5531,92.19870158333333,1656914907.1031408,2022-07-04T09:08:27,5531030,92.18383333333333,9305.080654164298
1656914922,922839,8268003,8245811,1656914900,729716,3,1656914900,730996,3,173,135,8267343,7182,1656914922,263350,3,229,10,0,2022-07-04T09:08:42,5557,92.63204731666666,1656914931.8284168,2022-07-04T09:08:51,5557030,92.61716666666666,9017.332085452948
1656914934,933012,8280013,8245811,1656914900,729716,3,1656914900,730996,3,173,135,8279743,7193,1656914934,662865,3,9,10,0,2022-07-04T09:08:54,5569,92.83221686666667,1656914942.8204489,2022-07-04T09:09:02,5569040,92.81733333333334,8886.169527709606
1656914946,927598,8292008,8245811,1656914900,729716,3,1656914900,730996,3,173,135,8291193,7203,1656914946,113369,3,45,10,0,2022-07-04T09:09:06,5581,93.03212663333333,1656914957.1697688,2022-07-04T09:09:17,5581035,93.01725,8756.227201287022
1656914959,923250,8305003,8245811,1656914900,729716,3,1656914900,730996,3,173,135,8304683,7215,1656914959,602803,3,84,10,0,2022-07-04T09:09:19,5594,93.24872083333334,1656914968.274164,2022-07-04T09:09:28,5594030,93.23383333333332,8617.450304481115
1656914972,923257,8318003,8245811,1656914900,729716,3,1656914900,730996,3,173,135,8317023,7226,1656914971,943037,3,123,10,0,2022-07-04T09:09:32,5607,93.46538761666667,1656914979.088548,2022-07-04T09:09:39,5607030,93.45049999999999,8478.090432241075
1656914985,923268,8331003,8245811,1656914900,729716,3,1656914900,730996,3,173,135,8330715,7238,1656914985,634868,3,162,10,0,2022-07-04T09:09:45,5620,93.68205446666666,1656914993.439545,2022-07-04T09:09:53,5620030,93.66716666666666,8337.94994903349
1656914997,923055,8343003,8245811,1656914900,729716,3,1656914900,730996,3,173,135,8339863,7246,1656914994,782825,3,198,10,0,2022-07-04T09:09:57,5632,93.88205091666667,1656915004.489877,2022-07-04T09:10:04,5632030,93.86716666666666,8213.526922145047
1656915009,924085,8355003,8345856,1656915000,775517,3,1656915000,776543,3,174,135,8352563,7257,1656915007,484186,3,234,10,0,2022-07-04T09:10:09,5644,94.08206808333333,1656915019.048296,2022-07-04T09:10:19,5644030,94.06716666666667,8089.621934898047
1656915021,923660,8367003,8345856,1656915000,775517,3,1656915000,776543,3,174,135,8366053,7269,1656915020,974198,3,14,10,0,2022-07-04T09:10:21,5656,94.28206100000001,1656915030.0383599,2022-07-04T09:10:30,5656030,94.26716666666667,7967.070470906991
1656915034,924090,8380003,8345856,1656915000,775517,3,1656915000,776543,3,174,135,8379504,7281,1656915034,424415,3,53,10,0,2022-07-04T09:10:34,5669,94.49873483333334,1656915043.978173,2022-07-04T09:10:43,5669030,94.48383333333332,7835.996994100851
1656915047,923695,8393003,8345856,1656915000,775517,3,1656915000,776543,3,174,135,8392214,7292,1656915047,134211,3,92,10,0,2022-07-04T09:10:47,5682,94.71539491666667,1656915054.938073,2022-07-04T09:10:54,5682030,94.70049999999999,7704.658160914951
1656915072,924088,8418003,8345856,1656915000,775517,3,1656915000,776543,3,174,135,8417274,7314,1656915072,194217,3,167,10,0,2022-07-04T09:11:12,5707,95.13206813333333,1656915079.6479678,2022-07-04T09:11:19,5707030,95.11716666666666,7451.493184570689
1656915084,933842,8430013,8345856,1656915000,775517,3,1656915000,776543,3,174,135,8429853,7325,1656915084,773687,3,203,10,0,2022-07-04T09:11:24,5719,95.33223070000001,1656915094.059136,2022-07-04T09:11:34,5719040,95.31733333333334,7334.595815272952
1656915108,921886,8454013,8445997,1656915100,917470,3,1656915100,905643,3,175,135,8453703,7346,1656915108,611693,3,19,10,0,2022-07-04T09:11:48,5743,95.73203143333333,1656915115.377564,2022-07-04T09:11:55,5743040,95.71733333333333,7099.168758470867
1656915121,912149,8467003,8445997,1656915100,917470,3,1656915100,905643,3,175,135,8466113,7357,1656915121,22251,3,58,10,0,2022-07-04T09:12:01,5756,95.94853581666666,1656915130.149129,2022-07-04T09:12:10,5756030,95.93383333333333,6974.694411757459
1656915132,912138,8478003,8445997,1656915100,917470,3,1656915100,905643,3,175,135,8477654,7367,1656915132,562342,3,91,10,0,2022-07-04T09:12:12,5767,96.13186896666666,1656915141.145321,2022-07-04T09:12:21,5767030,96.11716666666666,6869.610816014947
1656915145,911718,8491003,8445997,1656915100,917470,3,1656915100,905643,3,175,135,8489333,7377,1656915144,241856,3,130,10,0,2022-07-04T09:12:25,5780,96.34852863333334,1656915155.34736,2022-07-04T09:12:35,5780030,96.33383333333333,6748.233628087118
1656915158,912133,8504003,8445997,1656915100,917470,3,1656915100,905643,3,175,135,8502945,7389,1656915157,853942,3,169,10,0,2022-07-04T09:12:38,5793,96.56520221666666,1656915166.45804,2022-07-04T09:12:46,5793030,96.5505,6624.8169877490145
1656915171,912149,8517003,8445997,1656915100,917470,3,1656915100,905643,3,175,135,8515174,7400,1656915170,82278,3,208,10,0,2022-07-04T09:12:51,5806,96.78186914999999,1656915180.398396,2022-07-04T09:13:00,5806030,96.76716666666667,6504.2620814345155
1656915184,916313,8530008,8445997,1656915100,917470,3,1656915100,905643,3,175,135,8528763,7412,1656915183,672237,3,247,10,0,2022-07-04T09:13:04,5819,96.99860521666666,1656915191.058532,2022-07-04T09:13:11,5819035,96.98391666666666,6379.684297161908
1656915197,912099,8543003,8445997,1656915100,917470,3,1656915100,905643,3,175,135,8542414,7424,1656915197,322285,3,30,10,0,2022-07-04T09:13:17,5832,97.21520165,1656915205.268849,2022-07-04T09:13:25,5832030,97.20049999999999,6258.666725752054
1656915208,925850,8554003,8546117,1656915201,25494,3,1656915201,39317,3,176,135,8553704,7434,1656915208,626016,3,63,10,0,2022-07-04T09:13:28,5843,97.39876416666667,1656915216.5774438,2022-07-04T09:13:36,5843030,97.38383333333333,6159.4639864997425
1656915221,925429,8567003,8546117,1656915201,25494,3,1656915201,39317,3,176,135,8566523,7445,1656915221,445968,3,102,10,0,2022-07-04T09:13:41,5856,97.61542381666666,1656915229.9980159,2022-07-04T09:13:49,5856030,97.6005,6041.418052397608
1656915233,925868,8579003,8546117,1656915201,25494,3,1656915201,39317,3,176,135,8577783,7455,1656915232,705708,3,138,10,0,2022-07-04T09:13:53,5868,97.81543113333333,1656915241.67716,2022-07-04T09:14:01,5868030,97.8005,5935.929808221261
1656915246,925888,8592003,8546117,1656915201,25494,3,1656915201,39317,3,176,135,8591384,7467,1656915246,306007,3,177,10,0,2022-07-04T09:14:06,5881,98.03209813333333,1656915255.9971519,2022-07-04T09:14:15,5881030,98.01716666666667,5823.597766672298
1656915257,928117,8603006,8546117,1656915201,25494,3,1656915201,39317,3,176,135,8602733,7477,1656915257,655488,3,210,10,0,2022-07-04T09:14:17,5892,98.21546861666667,1656915266.770213,2022-07-04T09:14:26,5892033,98.20055,5728.189559704263
1656915270,925433,8616003,8546117,1656915201,25494,3,1656915201,39317,3,176,135,8615113,7488,1656915270,35446,3,249,10,0,2022-07-04T09:14:30,5905,98.43209055000001,1656915280.747673,2022-07-04T09:14:40,5905030,98.41716666666666,5616.222084151789
1656915283,925868,8629003,8546117,1656915201,25494,3,1656915201,39317,3,176,135,8627873,7499,1656915282,795737,3,32,10,0,2022-07-04T09:14:43,5918,98.64876446666668,1656915291.8470929,2022-07-04T09:14:51,5918030,98.63383333333333,5504.733734451765
1656915295,925468,8641003,8546117,1656915201,25494,3,1656915201,39317,3,176,135,8639264,7509,1656915294,186004,3,68,10,0,2022-07-04T09:14:55,5930,98.8487578,1656915306.076865,2022-07-04T09:15:06,5930030,98.83383333333333,5404.668230858643
1656915309,925615,8655003,8546117,1656915201,25494,3,1656915201,39317,3,176,135,8653943,7522,1656915308,865491,3,110,10,0,2022-07-04T09:15:09,5944,99.08209358333333,1656915317.0399919,2022-07-04T09:15:17,5944030,99.06716666666667,5290.372011663449
1656915320,925506,8666003,8546117,1656915201,25494,3,1656915201,39317,3,176,135,8664313,7531,1656915319,235639,3,143,10,0,2022-07-04T09:15:20,5955,99.26542509999999,1656915328.306453,2022-07-04T09:15:28,5955030,99.2505,5198.292147384381
1656915333,925497,8679003,8546117,1656915201,25494,3,1656915201,39317,3,176,135,8678023,7543,1656915332,945697,3,182,10,0,2022-07-04T09:15:33,5968,99.48209161666666,1656915342.1162798,2022-07-04T09:15:42,5968030,99.46716666666666,5092.131070389067
1656915345,925837,8691003,8546117,1656915201,25494,3,1656915201,39317,3,176,135,8690713,7554,1656915345,635420,3,218,10,0,2022-07-04T09:15:45,5980,99.68209728333333,1656915352.9364169,2022-07-04T09:15:52,5980030,99.66716666666666,4966.909358861268
1656915357,923792,8703003,8701359,1656915350,279695,3,1656915356,279681,3,178,137,8702193,7563,1656915357,113817,3,254,10,0,2022-07-04T09:15:57,5992,99.88206319999999,1656915367.0585048,2022-07-04T09:16:07,5992030,99.86716666666666,4869.327035439138
1656915382,927545,8728007,8701359,1656915350,279695,3,1656915356,279681,3,178,137,8727444,7584,1656915382,364314,3,73,10,0,2022-07-04T09:16:22,6017,100.29879241666666,1656915391.541616,2022-07-04T09:16:31,6017034,100.28389999999999,4686.22332765191
1656915393,923911,8739003,8701359,1656915350,279695,3,1656915356,279681,3,178,137,8737953,7593,1656915392,874279,3,106,10,0,2022-07-04T09:16:33,6028,100.48206518333333,1656915401.9461129,2022-07-04T09:16:41,6028030,100.46716666666666,4594.282446851259
1656915400,923482,8751003,8741530,1656915396,450383,3,1656915391,450125,3,179,138,8749643,7603,1656915399,563941,3,142,10,0,2022-07-04T09:16:40,6035,100.5987247,1656915412.5478358,2022-07-04T09:16:52,6040030,100.66716666666666,4492.704340266787
1656915416,935467,8762013,8761554,1656915411,474254,3,1656915416,476145,3,180,139,8761113,7613,1656915411,33816,3,175,10,0,2022-07-04T09:16:56,6051,100.86559111666666,1656915426.557997,2022-07-04T09:17:06,6051040,100.85066666666667,4395.876933364781
1656915429,925214,8775003,8761554,1656915411,474254,3,1656915416,476145,3,180,139,8774863,7625,1656915429,785676,3,214,10,0,2022-07-04T09:17:09,6064,101.0820869,1656915437.255697,2022-07-04T09:17:17,6064030,101.06716666666667,4294.779268090301
1656915452,925442,8798003,8761554,1656915411,474254,3,1656915416,476145,3,180,139,8797504,7645,1656915452,425791,3,27,10,0,2022-07-04T09:17:32,6087,101.46542403333333,1656915461.876024,2022-07-04T09:17:41,6087030,101.45049999999999,4106.936161460346
1656915464,925673,8810003,8761554,1656915411,474254,3,1656915416,476145,3,180,139,8809143,7655,1656915464,65689,3,63,10,0,2022-07-04T09:17:44,6099,101.66542788333332,1656915475.28612,2022-07-04T09:17:55,6099030,101.6505,4009.453974136625
1656915478,930129,8824008,8761554,1656915411,474254,3,1656915416,476145,3,180,139,8823694,7668,1656915478,615836,3,105,10,0,2022-07-04T09:17:58,6113,101.89883548333334,1656915486.95574,2022-07-04T09:18:06,6113035,101.88391666666666,3887.035170843742
1656915515,924505,8860003,8852549,1656915502,470239,3,1656915508,470273,3,182,141,8858243,7698,1656915514,164939,3,213,10,0,2022-07-04T09:18:35,6150,102.51540841666666,1656915521.3859959,2022-07-04T09:18:41,6149030,102.48383333333332,3604.044041026038
1656915526,924857,8871003,8852549,1656915502,470239,3,1656915508,470273,3,182,141,8870533,7709,1656915526,455053,3,246,10,0,2022-07-04T09:18:46,6161,102.69874761666667,1656915534.776221,2022-07-04T09:18:54,6160030,102.66716666666666,3519.1862040929955
1656915545,931179,8895010,8893855,1656915549,776292,3,1656915544,776154,3,183,142,8893773,7729,1656915549,694519,3,62,10,0,2022-07-04T09:19:05,6180,103.01551965,1656915559.2262359,2022-07-04T09:19:19,6184037,103.06728333333334,3369.0344202896026
1656915566,924565,8916003,8893855,1656915549,776292,3,1656915544,776154,3,183,142,8915663,7748,1656915566,584486,3,125,10,0,2022-07-04T09:19:26,6201,103.36540941666667,1656915580.455268,2022-07-04T09:19:40,6205030,103.41716666666666,3165.6719263284253
1656915590,924721,8940003,8893855,1656915549,776292,3,1656915544,776154,3,183,142,8939703,7769,1656915590,624315,3,197,10,0,2022-07-04T09:19:50,6225,103.76541201666667,1656915604.275241,2022-07-04T09:20:04,6229030,103.81716666666667,2976.3243532100064
1656915602,924479,8952003,8893855,1656915549,776292,3,1656915544,776154,3,183,142,8951163,7779,1656915602,84733,3,233,10,0,2022-07-04T09:20:02,6237,103.96540798333334,1656915617.865244,2022-07-04T09:20:17,6241030,104.01716666666667,2883.8852203300685
1656915615,938903,8965018,8893855,1656915549,776292,3,1656915544,776154,3,183,142,8964033,7790,1656915614,954576,3,16,10,0,2022-07-04T09:20:15,6250,104.18231505,1656915628.22516,2022-07-04T09:20:28,6254045,104.23408333333333,2784.8173972150885
1656915628,924691,8978003,8893855,1656915549,776292,3,1656915544,776154,3,183,142,8977663,7802,1656915628,584794,3,55,10,0,2022-07-04T09:20:28,6263,104.39874485,1656915638.945809,2022-07-04T09:20:38,6267030,104.45049999999999,2686.144198621657
1656915640,924712,8990003,8893855,1656915549,776292,3,1656915544,776154,3,183,142,8989243,7812,1656915640,164738,3,91,10,0,2022-07-04T09:20:40,6275,104.5987452,1656915652.755141,2022-07-04T09:20:52,6279030,104.6505,2597.293259437156
1656915652,924690,9002003,8893855,1656915549,776292,3,1656915544,776154,3,183,142,9001564,7823,1656915652,484857,3,127,10,0,2022-07-04T09:20:52,6287,104.79874483333333,1656915664.005112,2022-07-04T09:21:04,6291030,104.8505,2504.6175725263347
1656915663,924688,9013003,8893855,1656915549,776292,3,1656915544,776154,3,183,142,9011684,7832,1656915662,604853,3,160,10,0,2022-07-04T09:21:03,6298,104.98207813333333,1656915677.1461608,2022-07-04T09:21:17,6302030,105.03383333333333,2423.7111111713493
1656915688,924695,9038003,8893855,1656915549,776292,3,1656915544,776154,3,183,142,9037783,7853,1656915688,704803,3,235,10,0,2022-07-04T09:21:28,6323,105.39874491666666,1656915698.465225,2022-07-04T09:21:38,6327030,105.45049999999999,2243.545219704651
1656915702,591873,9048003,9046655,1656915697,576172,3,1656915701,243449,3,184,142,9046933,7861,1656915701,521970,3,9,10,0,2022-07-04T09:21:42,6337,105.62653121666668,1656915712.385293,2022-07-04T09:21:52,6337030,105.61716666666666,2163.194808561264
1656915715,591859,9061003,9046655,1656915697,576172,3,1656915701,243449,3,184,142,9060663,7873,1656915715,251633,3,48,10,0,2022-07-04T09:21:55,6350,105.84319765000001,1656915723.264953,2022-07-04T09:22:03,6350030,105.83383333333333,2080.765671722523
1656915728,591869,9074003,9046655,1656915697,576172,3,1656915701,243449,3,184,142,9073373,7884,1656915727,961894,3,87,10,0,2022-07-04T09:22:08,6363,106.05986448333333,1656915736.815121,2022-07-04T09:22:16,6363030,106.0505,1986.496890539616
1656915739,591863,9085003,9046655,1656915697,576172,3,1656915701,243449,3,184,142,9083993,7893,1656915738,581992,3,120,10,0,2022-07-04T09:22:19,6374,106.24319771666666,1656915746.914885,2022-07-04T09:22:26,6374030,106.23383333333332,1909.5992435579071
1656915750,591869,9096003,9046655,1656915697,576172,3,1656915701,243449,3,184,142,9095663,7903,1656915750,252009,3,153,10,0,2022-07-04T09:22:30,6385,106.42653115,1656915760.744792,2022-07-04T09:22:40,6385030,106.41716666666666,1834.723426589087
1656915763,591826,9109003,9046655,1656915697,576172,3,1656915701,243449,3,184,142,9108303,7914,1656915762,891514,3,192,10,0,2022-07-04T09:22:43,6398,106.6431971,1656915771.9548519,2022-07-04T09:22:51,6398030,106.63383333333333,1744.9418570467533
1656915775,591858,9121003,9046655,1656915697,576172,3,1656915701,243449,3,184,142,9119813,7924,1656915774,401483,3,228,10,0,2022-07-04T09:22:55,6410,106.84319763333333,1656915784.956393,2022-07-04T09:23:04,6410030,106.83383333333333,1662.5328069015482
1656915787,591675,9133003,9046655,1656915697,576172,3,1656915701,243449,3,184,142,9132613,7935,1656915787,201893,3,8,10,0,2022-07-04T09:23:07,6422,107.04319458333333,1656915795.8053758,2022-07-04T09:23:15,6422030,107.03383333333333,1580.8505646614635
1656915799,749781,9145003,9143820,1656915798,408926,3,1656915798,566954,3,185,142,9143953,7945,1656915798,699905,3,44,10,0,2022-07-04T09:23:19,6434,107.24582968333334,1656915806.4048529,2022-07-04T09:23:26,6434030,107.23383333333332,1496.7975141468535
1656915812,759533,9158013,9143820,1656915798,408926,3,1656915798,566954,3,185,142,9155273,7955,1656915810,19828,3,83,10,0,2022-07-04T09:23:32,6447,107.46265888333333,1656915820.40624,2022-07-04T09:23:40,6447040,107.45066666666666,1405.2469788687974
1656915846,749780,9192003,9143820,1656915798,408926,3,1656915798,566954,3,185,142,9190443,7985,1656915845,189812,3,185,10,0,2022-07-04T09:24:06,6481,108.029163,1656915854.825621,2022-07-04T09:24:14,6481030,108.01716666666667,1163.4118837353817
