time_s,time_us,cookie,rssi_pkt,snr_pkt,rssi_signal,time_gregorian,log_timestamp,log_timestamp_gregorian
1656908656,999770,2003,-32,11,-33,2022-07-04T07:24:16,1656908657.002971,2022-07-04T07:24:17
1656908657,579924,2004,-34,12,-35,2022-07-04T07:24:17,1656908657.582831,2022-07-04T07:24:17
1656908658,148995,2005,-31,12,-31,2022-07-04T07:24:18,1656908658.152585,2022-07-04T07:24:18
1656908658,749928,2006,-33,11,-34,2022-07-04T07:24:18,1656908658.752625,2022-07-04T07:24:18
1656908662,309734,2007,-33,12,-34,2022-07-04T07:24:22,1656908662.312589,2022-07-04T07:24:22
1656908662,938444,2008,-33,12,-34,2022-07-04T07:24:22,1656908662.942398,2022-07-04T07:24:22
1656908663,499728,2009,-31,12,-31,2022-07-04T07:24:23,1656908663.503289,2022-07-04T07:24:23
1656908664,98517,2010,-31,11,-32,2022-07-04T07:24:24,1656908664.102272,2022-07-04T07:24:24
1656908664,699070,2011,-31,12,-32,2022-07-04T07:24:24,1656908664.701915,2022-07-04T07:24:24
1656908665,329093,2012,-30,12,-30,2022-07-04T07:24:25,1656908665.331961,2022-07-04T07:24:25
1656908665,888797,2013,-35,12,-35,2022-07-04T07:24:25,1656908665.892228,2022-07-04T07:24:25
1656908666,429123,2014,-33,11,-34,2022-07-04T07:24:26,1656908666.43243,2022-07-04T07:24:26
1656908667,149578,2015,-32,11,-33,2022-07-04T07:24:27,1656908667.152652,2022-07-04T07:24:27
1656908670,779687,2016,-29,12,-30,2022-07-04T07:24:30,1656908670.782574,2022-07-04T07:24:30
1656908671,389666,2017,-28,12,-29,2022-07-04T07:24:31,1656908671.392588,2022-07-04T07:24:31
1656908671,948583,2018,-27,12,-28,2022-07-04T07:24:31,1656908671.951811,2022-07-04T07:24:31
1656908673,88493,2019,-28,12,-28,2022-07-04T07:24:33,1656908673.091996,2022-07-04T07:24:33
1656908673,629035,2020,-27,11,-27,2022-07-04T07:24:33,1656908673.632056,2022-07-04T07:24:33
1656908674,179529,2021,-28,12,-28,2022-07-04T07:24:34,1656908674.182401,2022-07-04T07:24:34
1656908674,739702,2022,-28,12,-29,2022-07-04T07:24:34,1656908674.742574,2022-07-04T07:24:34
1656908675,360770,2023,-29,11,-30,2022-07-04T07:24:35,1656908675.366976,2022-07-04T07:24:35
1656908679,119126,2024,-32,11,-33,2022-07-04T07:24:39,1656908679.123733,2022-07-04T07:24:39
1656908679,689053,2025,-32,12,-33,2022-07-04T07:24:39,1656908679.692177,2022-07-04T07:24:39
1656908680,368443,2026,-32,12,-32,2022-07-04T07:24:40,1656908680.373191,2022-07-04T07:24:40
1656908680,949021,2027,-34,12,-34,2022-07-04T07:24:40,1656908680.95381,2022-07-04T07:24:40
1656908681,508026,2028,-32,12,-33,2022-07-04T07:24:41,1656908681.511029,2022-07-04T07:24:41
1656908682,118737,2029,-29,12,-30,2022-07-04T07:24:42,1656908682.122081,2022-07-04T07:24:42
1656908682,708856,2030,-33,12,-34,2022-07-04T07:24:42,1656908682.711767,2022-07-04T07:24:42
1656908683,258319,2031,-27,12,-28,2022-07-04T07:24:43,1656908683.261065,2022-07-04T07:24:43
1656908683,789463,2032,-24,11,-24,2022-07-04T07:24:43,1656908683.791961,2022-07-04T07:24:43
1656908687,348100,2033,-31,12,-32,2022-07-04T07:24:47,1656908687.351314,2022-07-04T07:24:47
1656908687,897813,2034,-33,12,-33,2022-07-04T07:24:47,1656908687.901394,2022-07-04T07:24:47
1656908688,467741,2035,-37,12,-37,2022-07-04T07:24:48,1656908688.471297,2022-07-04T07:24:48
1656908689,118152,2036,-30,12,-30,2022-07-04T07:24:49,1656908689.121759,2022-07-04T07:24:49
1656908689,677908,2037,-26,12,-26,2022-07-04T07:24:49,1656908689.683969,2022-07-04T07:24:49
1656908690,218273,2038,-26,12,-26,2022-07-04T07:24:50,1656908690.222843,2022-07-04T07:24:50
1656908690,777688,2039,-23,12,-23,2022-07-04T07:24:50,1656908690.780803,2022-07-04T07:24:50
1656908691,329507,2040,-20,11,-21,2022-07-04T07:24:51,1656908691.332385,2022-07-04T07:24:51
1656908691,858319,2041,-19,12,-20,2022-07-04T07:24:51,1656908691.861176,2022-07-04T07:24:51
1656908695,448297,2042,-28,12,-29,2022-07-04T07:24:55,1656908695.451625,2022-07-04T07:24:55
1656908696,88490,2043,-30,11,-30,2022-07-04T07:24:56,1656908696.094065,2022-07-04T07:24:56
1656908696,727968,2044,-34,12,-34,2022-07-04T07:24:56,1656908696.732677,2022-07-04T07:24:56
1656908697,318858,2045,-30,11,-31,2022-07-04T07:24:57,1656908697.322065,2022-07-04T07:24:57
1656908697,858975,2046,-33,12,-33,2022-07-04T07:24:57,1656908697.861985,2022-07-04T07:24:57
1656908698,427445,2047,-31,12,-32,2022-07-04T07:24:58,1656908698.432731,2022-07-04T07:24:58
1656908699,37473,2048,-33,11,-34,2022-07-04T07:24:59,1656908699.040362,2022-07-04T07:24:59
1656908699,567971,2049,-31,12,-31,2022-07-04T07:24:59,1656908699.570755,2022-07-04T07:24:59
1656908700,97432,2050,-32,12,-32,2022-07-04T07:25:00,1656908700.103844,2022-07-04T07:25:00
1656908703,728390,2051,-30,11,-30,2022-07-04T07:25:03,1656908703.734303,2022-07-04T07:25:03
1656908704,318502,2052,-31,11,-31,2022-07-04T07:25:04,1656908704.322134,2022-07-04T07:25:04
1656908704,997903,2053,-27,12,-27,2022-07-04T07:25:04,1656908705.001396,2022-07-04T07:25:05
1656908705,557695,2054,-27,12,-28,2022-07-04T07:25:05,1656908705.56127,2022-07-04T07:25:05
1656908706,158421,2055,-30,12,-30,2022-07-04T07:25:06,1656908706.164458,2022-07-04T07:25:06
1656908706,748532,2056,-30,12,-30,2022-07-04T07:25:06,1656908706.751443,2022-07-04T07:25:06
1656908707,298395,2057,-28,12,-29,2022-07-04T07:25:07,1656908707.302001,2022-07-04T07:25:07
1656908707,828576,2058,-29,11,-30,2022-07-04T07:25:07,1656908707.832828,2022-07-04T07:25:07
1656908708,408330,2059,-27,11,-28,2022-07-04T07:25:08,1656908708.412806,2022-07-04T07:25:08
1656908712,677440,2060,-32,11,-33,2022-07-04T07:25:12,1656908712.680589,2022-07-04T07:25:12
1656908713,346989,2061,-33,11,-33,2022-07-04T07:25:13,1656908713.350291,2022-07-04T07:25:13
1656908713,917860,2062,-33,11,-34,2022-07-04T07:25:13,1656908713.920938,2022-07-04T07:25:13
1656908714,458956,2063,-34,12,-35,2022-07-04T07:25:14,1656908714.461809,2022-07-04T07:25:14
1656908715,37119,2064,-34,12,-35,2022-07-04T07:25:15,1656908715.040652,2022-07-04T07:25:15
1656908715,566979,2065,-34,11,-35,2022-07-04T07:25:15,1656908715.571647,2022-07-04T07:25:15
1656908720,336280,2066,-34,12,-35,2022-07-04T07:25:20,1656908720.343116,2022-07-04T07:25:20
1656908721,47337,2067,-38,11,-39,2022-07-04T07:25:21,1656908721.051205,2022-07-04T07:25:21
1656908722,147110,2068,-31,12,-32,2022-07-04T07:25:22,1656908722.15628,2022-07-04T07:25:22
1656908722,697360,2069,-28,12,-29,2022-07-04T07:25:22,1656908722.700534,2022-07-04T07:25:22
1656908723,787077,2070,-37,12,-37,2022-07-04T07:25:23,1656908723.791175,2022-07-04T07:25:23
1656908724,407645,2071,-44,12,-44,2022-07-04T07:25:24,1656908724.410858,2022-07-04T07:25:24
1656908725,47076,2072,-28,11,-28,2022-07-04T07:25:25,1656908725.050248,2022-07-04T07:25:25
1656908728,586986,2073,-26,12,-26,2022-07-04T07:25:28,1656908728.589726,2022-07-04T07:25:28
1656908729,206517,2074,-33,12,-33,2022-07-04T07:25:29,1656908729.209626,2022-07-04T07:25:29
1656908729,788369,2075,-29,11,-30,2022-07-04T07:25:29,1656908729.791178,2022-07-04T07:25:29
1656908730,396919,2076,-32,12,-32,2022-07-04T07:25:30,1656908730.401566,2022-07-04T07:25:30
1656908731,6535,2077,-29,11,-30,2022-07-04T07:25:31,1656908731.013787,2022-07-04T07:25:31
1656908731,616482,2078,-27,12,-27,2022-07-04T07:25:31,1656908731.619715,2022-07-04T07:25:31
1656908732,147312,2079,-25,12,-26,2022-07-04T07:25:32,1656908732.152649,2022-07-04T07:25:32
1656908732,698038,2080,-25,11,-25,2022-07-04T07:25:32,1656908732.70311,2022-07-04T07:25:32
1656908733,248095,2081,-25,11,-25,2022-07-04T07:25:33,1656908733.250737,2022-07-04T07:25:33
1656908736,816129,2082,-26,11,-27,2022-07-04T07:25:36,1656908736.81903,2022-07-04T07:25:36
1656908737,386536,2083,-27,11,-27,2022-07-04T07:25:37,1656908737.391131,2022-07-04T07:25:37
1656908738,746272,2084,-26,12,-26,2022-07-04T07:25:38,1656908738.749975,2022-07-04T07:25:38
1656908739,326160,2085,-27,12,-28,2022-07-04T07:25:39,1656908739.329867,2022-07-04T07:25:39
1656908739,896361,2086,-28,12,-28,2022-07-04T07:25:39,1656908739.899349,2022-07-04T07:25:39
1656908740,487595,2087,-26,11,-27,2022-07-04T07:25:40,1656908740.492613,2022-07-04T07:25:40
1656908741,157737,2088,-27,12,-27,2022-07-04T07:25:41,1656908741.161721,2022-07-04T07:25:41
1656908741,707079,2089,-26,12,-27,2022-07-04T07:25:41,1656908741.710546,2022-07-04T07:25:41
1656908745,236800,2090,-28,13,-28,2022-07-04T07:25:45,1656908745.239766,2022-07-04T07:25:45
1656908745,826032,2091,-26,11,-27,2022-07-04T07:25:45,1656908745.832535,2022-07-04T07:25:45
1656908746,376381,2092,-29,12,-29,2022-07-04T07:25:46,1656908746.380164,2022-07-04T07:25:46
1656908746,905915,2093,-31,12,-31,2022-07-04T07:25:46,1656908746.909494,2022-07-04T07:25:46
1656908747,986581,2094,-31,12,-31,2022-07-04T07:25:47,1656908747.989718,2022-07-04T07:25:47
1656908749,106967,2095,-33,12,-33,2022-07-04T07:25:49,1656908749.111238,2022-07-04T07:25:49
1656908749,636824,2096,-33,12,-33,2022-07-04T07:25:49,1656908749.641,2022-07-04T07:25:49
1656908750,176711,2097,-33,12,-33,2022-07-04T07:25:50,1656908750.180859,2022-07-04T07:25:50
1656908753,745723,2098,-25,12,-25,2022-07-04T07:25:53,1656908753.748943,2022-07-04T07:25:53
1656908754,455724,2099,-26,11,-26,2022-07-04T07:25:54,1656908754.459118,2022-07-04T07:25:54
1656908755,65756,2100,-25,11,-26,2022-07-04T07:25:55,1656908755.069828,2022-07-04T07:25:55
1656908756,176481,2101,-27,12,-28,2022-07-04T07:25:56,1656908756.181388,2022-07-04T07:25:56
1656908757,226772,2102,-31,12,-32,2022-07-04T07:25:57,1656908757.230824,2022-07-04T07:25:57
1656908761,926177,2103,-34,12,-35,2022-07-04T07:26:01,1656908761.930725,2022-07-04T07:26:01
1656908762,526643,2104,-30,12,-31,2022-07-04T07:26:02,1656908762.534823,2022-07-04T07:26:02
1656908763,95713,2105,-30,12,-30,2022-07-04T07:26:03,1656908763.098848,2022-07-04T07:26:03
1656908763,665942,2106,-28,12,-28,2022-07-04T07:26:03,1656908763.670037,2022-07-04T07:26:03
1656908764,226807,2107,-29,12,-30,2022-07-04T07:26:04,1656908764.233091,2022-07-04T07:26:04
1656908764,805707,2108,-28,12,-29,2022-07-04T07:26:04,1656908764.811871,2022-07-04T07:26:04
1656908765,415578,2109,-30,12,-31,2022-07-04T07:26:05,1656908765.421692,2022-07-04T07:26:05
1656908766,46152,2110,-30,11,-30,2022-07-04T07:26:06,1656908766.049408,2022-07-04T07:26:06
1656908766,655764,2111,-30,12,-31,2022-07-04T07:26:06,1656908766.658464,2022-07-04T07:26:06
1656908770,305562,2112,-26,12,-26,2022-07-04T07:26:10,1656908770.308459,2022-07-04T07:26:10
1656908770,836617,2113,-28,12,-29,2022-07-04T07:26:10,1656908770.839329,2022-07-04T07:26:10
1656908771,375344,2114,-30,11,-31,2022-07-04T07:26:11,1656908771.378964,2022-07-04T07:26:11
1656908771,936713,2115,-30,11,-31,2022-07-04T07:26:11,1656908771.94017,2022-07-04T07:26:11
1656908772,525707,2116,-31,12,-32,2022-07-04T07:26:12,1656908772.528473,2022-07-04T07:26:12
1656908773,205406,2117,-35,11,-36,2022-07-04T07:26:13,1656908773.209438,2022-07-04T07:26:13
1656908774,325143,2118,-31,11,-32,2022-07-04T07:26:14,1656908774.329825,2022-07-04T07:26:14
1656908774,856367,2119,-31,12,-31,2022-07-04T07:26:14,1656908774.859203,2022-07-04T07:26:14
1656908778,464914,2120,-36,12,-36,2022-07-04T07:26:18,1656908778.468013,2022-07-04T07:26:18
1656908779,75199,2121,-37,12,-38,2022-07-04T07:26:19,1656908779.078052,2022-07-04T07:26:19
1656908779,616279,2122,-33,12,-33,2022-07-04T07:26:19,1656908779.618839,2022-07-04T07:26:19
1656908780,176614,2123,-34,12,-34,2022-07-04T07:26:20,1656908780.179491,2022-07-04T07:26:20
1656908780,735412,2124,-37,12,-38,2022-07-04T07:26:20,1656908780.738881,2022-07-04T07:26:20
1656908781,356009,2125,-34,12,-35,2022-07-04T07:26:21,1656908781.358933,2022-07-04T07:26:21
1656908781,885055,2126,-34,12,-35,2022-07-04T07:26:21,1656908781.888895,2022-07-04T07:26:21
1656908782,434978,2127,-35,11,-36,2022-07-04T07:26:22,1656908782.438519,2022-07-04T07:26:22
1656908783,186632,2128,-29,11,-29,2022-07-04T07:26:23,1656908783.190052,2022-07-04T07:26:23
1656908786,805400,2129,-28,11,-29,2022-07-04T07:26:26,1656908786.813763,2022-07-04T07:26:26
1656908787,364945,2130,-29,11,-30,2022-07-04T07:26:27,1656908787.371735,2022-07-04T07:26:27
1656908787,944814,2131,-27,11,-28,2022-07-04T07:26:27,1656908787.947999,2022-07-04T07:26:27
1656908788,505176,2132,-33,11,-34,2022-07-04T07:26:28,1656908788.512545,2022-07-04T07:26:28
1656908789,856210,2133,-31,12,-32,2022-07-04T07:26:29,1656908789.859602,2022-07-04T07:26:29
1656908790,405097,2134,-33,12,-34,2022-07-04T07:26:30,1656908790.408104,2022-07-04T07:26:30
1656908790,945210,2135,-39,12,-40,2022-07-04T07:26:30,1656908790.951345,2022-07-04T07:26:30
1656908791,494627,2136,-33,11,-34,2022-07-04T07:26:31,1656908791.501291,2022-07-04T07:26:31
1656908796,254931,2137,-34,12,-34,2022-07-04T07:26:36,1656908796.258231,2022-07-04T07:26:36
1656908796,795838,2138,-38,12,-39,2022-07-04T07:26:36,1656908796.798708,2022-07-04T07:26:36
1656908797,394141,2139,-50,11,-50,2022-07-04T07:26:37,1656908797.398415,2022-07-04T07:26:37
1656908798,25811,2140,-45,12,-45,2022-07-04T07:26:38,1656908798.03325,2022-07-04T07:26:38
1656908798,644729,2141,-41,11,-41,2022-07-04T07:26:38,1656908798.64768,2022-07-04T07:26:38
1656908799,235396,2142,-31,12,-31,2022-07-04T07:26:39,1656908799.239133,2022-07-04T07:26:39
1656908799,764494,2143,-38,12,-38,2022-07-04T07:26:39,1656908799.767937,2022-07-04T07:26:39
1656908803,374944,2144,-43,10,-44,2022-07-04T07:26:43,1656908803.378988,2022-07-04T07:26:43
1656908803,904036,2145,-36,11,-36,2022-07-04T07:26:43,1656908803.906955,2022-07-04T07:26:43
1656908804,475322,2146,-39,11,-40,2022-07-04T07:26:44,1656908804.47863,2022-07-04T07:26:44
1656908805,25205,2147,-44,12,-44,2022-07-04T07:26:45,1656908805.031687,2022-07-04T07:26:45
1656908805,594632,2148,-35,11,-36,2022-07-04T07:26:45,1656908805.598746,2022-07-04T07:26:45
1656908806,164138,2149,-46,11,-47,2022-07-04T07:26:46,1656908806.168627,2022-07-04T07:26:46
1656908806,784884,2150,-37,11,-37,2022-07-04T07:26:46,1656908806.788267,2022-07-04T07:26:46
1656908807,414419,2151,-31,12,-32,2022-07-04T07:26:47,1656908807.418104,2022-07-04T07:26:47
1656908807,955309,2152,-46,11,-47,2022-07-04T07:26:47,1656908807.95878,2022-07-04T07:26:47
1656908811,513790,2153,-33,12,-34,2022-07-04T07:26:51,1656908811.516805,2022-07-04T07:26:51
1656908812,133899,2154,-28,12,-29,2022-07-04T07:26:52,1656908812.138099,2022-07-04T07:26:52
1656908812,733824,2155,-36,11,-36,2022-07-04T07:26:52,1656908812.737226,2022-07-04T07:26:52
1656908813,274563,2156,-33,11,-33,2022-07-04T07:26:53,1656908813.277836,2022-07-04T07:26:53
1656908814,384190,2157,-30,12,-30,2022-07-04T07:26:54,1656908814.38779,2022-07-04T07:26:54
1656908814,943779,2158,-27,12,-28,2022-07-04T07:26:54,1656908814.947097,2022-07-04T07:26:54
1656908815,523638,2159,-25,12,-26,2022-07-04T07:26:55,1656908815.528229,2022-07-04T07:26:55
1656908816,84394,2160,-24,12,-24,2022-07-04T07:26:56,1656908816.088884,2022-07-04T07:26:56
1656908819,653637,2161,-27,11,-27,2022-07-04T07:26:59,1656908819.658528,2022-07-04T07:26:59
1656908820,183807,2162,-30,12,-30,2022-07-04T07:27:00,1656908820.187343,2022-07-04T07:27:00
1656908820,724918,2163,-29,11,-30,2022-07-04T07:27:00,1656908820.728862,2022-07-04T07:27:00
1656908821,333446,2164,-30,12,-30,2022-07-04T07:27:01,1656908821.337295,2022-07-04T07:27:01
1656908821,953404,2165,-31,12,-32,2022-07-04T07:27:01,1656908821.956821,2022-07-04T07:27:01
1656908822,513690,2166,-30,12,-31,2022-07-04T07:27:02,1656908822.51706,2022-07-04T07:27:02
1656908823,113704,2167,-31,12,-32,2022-07-04T07:27:03,1656908823.121172,2022-07-04T07:27:03
1656908823,755661,2168,-32,11,-33,2022-07-04T07:27:03,1656908823.761217,2022-07-04T07:27:03
1656908824,313310,2169,-36,12,-37,2022-07-04T07:27:04,1656908824.319482,2022-07-04T07:27:04
1656908827,873147,2170,-34,12,-34,2022-07-04T07:27:07,1656908827.87853,2022-07-04T07:27:07
1656908828,413589,2171,-34,12,-35,2022-07-04T07:27:08,1656908828.41978,2022-07-04T07:27:08
1656908828,943124,2172,-34,11,-34,2022-07-04T07:27:08,1656908828.947035,2022-07-04T07:27:08
1656908830,302827,2173,-32,12,-33,2022-07-04T07:27:10,1656908830.305786,2022-07-04T07:27:10
1656908830,864734,2174,-31,13,-32,2022-07-04T07:27:10,1656908830.870753,2022-07-04T07:27:10
1656908831,413897,2175,-32,12,-32,2022-07-04T07:27:11,1656908831.42055,2022-07-04T07:27:11
1656908831,953039,2176,-31,12,-32,2022-07-04T07:27:11,1656908831.958933,2022-07-04T07:27:11
1656908832,492943,2177,-33,11,-33,2022-07-04T07:27:12,1656908832.498191,2022-07-04T07:27:12
1656908836,143014,2178,-30,12,-31,2022-07-04T07:27:16,1656908836.146302,2022-07-04T07:27:16
1656908836,703747,2179,-30,12,-31,2022-07-04T07:27:16,1656908836.706624,2022-07-04T07:27:16
1656908837,303729,2180,-32,12,-33,2022-07-04T07:27:17,1656908837.307521,2022-07-04T07:27:17
1656908837,864407,2181,-31,11,-32,2022-07-04T07:27:17,1656908837.86826,2022-07-04T07:27:17
1656908838,424261,2182,-36,12,-37,2022-07-04T07:27:18,1656908838.42815,2022-07-04T07:27:18
1656908838,964127,2183,-34,12,-34,2022-07-04T07:27:18,1656908838.969433,2022-07-04T07:27:18
1656908839,553601,2184,-29,12,-29,2022-07-04T07:27:19,1656908839.556569,2022-07-04T07:27:19
1656908840,212884,2185,-26,12,-27,2022-07-04T07:27:20,1656908840.216161,2022-07-04T07:27:20
1656908840,813814,2186,-32,12,-32,2022-07-04T07:27:20,1656908840.817031,2022-07-04T07:27:20
1656908844,462537,2187,-31,11,-32,2022-07-04T07:27:24,1656908844.466323,2022-07-04T07:27:24
1656908845,33190,2188,-31,12,-32,2022-07-04T07:27:25,1656908845.03652,2022-07-04T07:27:25
1656908845,592515,2189,-35,11,-35,2022-07-04T07:27:25,1656908845.595786,2022-07-04T07:27:25
1656908846,213848,2190,-37,12,-37,2022-07-04T07:27:26,1656908846.217034,2022-07-04T07:27:26
1656908846,774435,2191,-36,11,-37,2022-07-04T07:27:26,1656908846.777921,2022-07-04T07:27:26
1656908847,379171,2192,-35,11,-36,2022-07-04T07:27:27,1656908847.382098,2022-07-04T07:27:27
1656908847,993563,2193,-33,11,-34,2022-07-04T07:27:27,1656908847.99718,2022-07-04T07:27:27
1656908848,542650,2194,-40,12,-40,2022-07-04T07:27:28,1656908848.546063,2022-07-04T07:27:28
1656908849,103279,2195,-34,12,-35,2022-07-04T07:27:29,1656908849.106843,2022-07-04T07:27:29
1656908852,672665,2196,-35,12,-35,2022-07-04T07:27:32,1656908852.676513,2022-07-04T07:27:32
1656908853,414128,2197,-31,12,-31,2022-07-04T07:27:33,1656908853.418069,2022-07-04T07:27:33
1656908853,962972,2198,-29,12,-29,2022-07-04T07:27:33,1656908853.966159,2022-07-04T07:27:33
1656908855,102444,2199,-32,12,-33,2022-07-04T07:27:35,1656908855.106622,2022-07-04T07:27:35
1656908855,644385,2200,-33,12,-33,2022-07-04T07:27:35,1656908855.647454,2022-07-04T07:27:35
1656908856,303246,2201,-32,12,-32,2022-07-04T07:27:36,1656908856.30814,2022-07-04T07:27:36
1656908856,862121,2202,-31,12,-32,2022-07-04T07:27:36,1656908856.865406,2022-07-04T07:27:36
1656908857,542559,2203,-30,12,-31,2022-07-04T07:27:37,1656908857.548347,2022-07-04T07:27:37
1656908861,154286,2204,-29,12,-30,2022-07-04T07:27:41,1656908861.159798,2022-07-04T07:27:41
1656908861,731960,2205,-24,11,-25,2022-07-04T07:27:41,1656908861.735095,2022-07-04T07:27:41
1656908863,292902,2206,-22,12,-22,2022-07-04T07:27:43,1656908863.29669,2022-07-04T07:27:43
1656908863,822206,2207,-20,12,-20,2022-07-04T07:27:43,1656908863.825691,2022-07-04T07:27:43
1656908864,362629,2208,-20,12,-21,2022-07-04T07:27:44,1656908864.365739,2022-07-04T07:27:44
1656908864,901865,2209,-20,12,-21,2022-07-04T07:27:44,1656908864.904879,2022-07-04T07:27:44
1656908869,522120,2210,-30,11,-30,2022-07-04T07:27:49,1656908869.525039,2022-07-04T07:27:49
1656908870,601727,2211,-27,11,-28,2022-07-04T07:27:50,1656908870.607538,2022-07-04T07:27:50
1656908871,212764,2212,-25,12,-25,2022-07-04T07:27:51,1656908871.216982,2022-07-04T07:27:51
1656908871,782925,2213,-22,11,-23,2022-07-04T07:27:51,1656908871.786191,2022-07-04T07:27:51
1656908872,443208,2214,-23,11,-24,2022-07-04T07:27:52,1656908872.44899,2022-07-04T07:27:52
1656908873,54121,2215,-24,12,-25,2022-07-04T07:27:53,1656908873.058967,2022-07-04T07:27:53
1656908873,662738,2216,-24,12,-24,2022-07-04T07:27:53,1656908873.666244,2022-07-04T07:27:53
1656908874,261422,2217,-24,12,-25,2022-07-04T07:27:54,1656908874.265256,2022-07-04T07:27:54
1656908877,841415,2218,-23,12,-24,2022-07-04T07:27:57,1656908877.845489,2022-07-04T07:27:57
1656908878,421439,2219,-29,11,-30,2022-07-04T07:27:58,1656908878.424937,2022-07-04T07:27:58
1656908878,952073,2220,-31,12,-31,2022-07-04T07:27:58,1656908878.955976,2022-07-04T07:27:58
1656908879,482123,2221,-30,11,-31,2022-07-04T07:27:59,1656908879.4851,2022-07-04T07:27:59
1656908880,61238,2222,-30,11,-31,2022-07-04T07:28:00,1656908880.064546,2022-07-04T07:28:00
1656908880,641251,2223,-28,12,-28,2022-07-04T07:28:00,1656908880.645107,2022-07-04T07:28:00
1656908881,391270,2224,-36,11,-37,2022-07-04T07:28:01,1656908881.394901,2022-07-04T07:28:01
1656908881,932326,2225,-33,12,-34,2022-07-04T07:28:01,1656908881.936207,2022-07-04T07:28:01
1656908882,474008,2226,-31,12,-31,2022-07-04T07:28:02,1656908882.476826,2022-07-04T07:28:02
