time_s,time_us,checksum_valid,cookie,frame_no,rssi_pkt,snr_pkt,rssi_signal,time_gregorian,log_timestamp,log_timestamp_gregorian
1656914092,843309,True,7253,8073,-75,6,-76,2022-07-04T08:54:52,1656914092.844936,2022-07-04T08:54:52
1656914093,413565,True,7254,8074,-81,-1,-84,2022-07-04T08:54:53,1656914093.415335,2022-07-04T08:54:53
1656914097,284520,True,7255,8075,-77,4,-78,2022-07-04T08:54:57,1656914097.286269,2022-07-04T08:54:57
1656914097,883700,True,7256,8076,-73,8,-73,2022-07-04T08:54:57,1656914097.885388,2022-07-04T08:54:57
1656914098,523531,True,7257,8077,-76,6,-77,2022-07-04T08:54:58,1656914098.525314,2022-07-04T08:54:58
1656914099,133387,True,7258,8078,-76,5,-77,2022-07-04T08:54:59,1656914099.135199,2022-07-04T08:54:59
1656914099,694574,True,7259,8079,-78,4,-79,2022-07-04T08:54:59,1656914099.696317,2022-07-04T08:54:59
1656914100,223485,True,7260,8080,-78,4,-79,2022-07-04T08:55:00,1656914100.225219,2022-07-04T08:55:00
1656914100,773274,True,7261,8081,-80,0,-83,2022-07-04T08:55:00,1656914100.775083,2022-07-04T08:55:00
1656914101,434665,True,7262,8082,-80,2,-81,2022-07-04T08:55:01,1656914101.43794,2022-07-04T08:55:01
1656914102,77195,True,7263,8083,-78,2,-80,2022-07-04T08:55:02,1656914102.078883,2022-07-04T08:55:02
1656914105,813559,True,7264,8084,-77,5,-77,2022-07-04T08:55:05,1656914105.815319,2022-07-04T08:55:05
1656914106,483440,True,7265,8085,-83,-3,-87,2022-07-04T08:55:06,1656914106.485234,2022-07-04T08:55:06
1656914107,13296,True,7266,8086,-82,-2,-85,2022-07-04T08:55:07,1656914107.015322,2022-07-04T08:55:07
1656914107,574779,True,7267,8087,-77,4,-79,2022-07-04T08:55:07,1656914107.576402,2022-07-04T08:55:07
1656914108,104748,True,7268,8088,-76,5,-77,2022-07-04T08:55:08,1656914108.10647,2022-07-04T08:55:08
1656914108,633303,True,7269,8089,-78,3,-79,2022-07-04T08:55:08,1656914108.635334,2022-07-04T08:55:08
1656914109,163634,True,7270,8090,-79,2,-80,2022-07-04T08:55:09,1656914109.165424,2022-07-04T08:55:09
1656914109,703428,True,7271,8091,-79,2,-81,2022-07-04T08:55:09,1656914109.706567,2022-07-04T08:55:09
1656914110,244859,True,7272,8092,-78,3,-80,2022-07-04T08:55:10,1656914110.247933,2022-07-04T08:55:10
1656914113,843276,True,7273,8093,-75,5,-76,2022-07-04T08:55:13,1656914113.845014,2022-07-04T08:55:13
1656914114,534491,True,7274,8094,-75,6,-76,2022-07-04T08:55:14,1656914114.536203,2022-07-04T08:55:14
1656914115,93471,True,7275,8095,-75,6,-76,2022-07-04T08:55:15,1656914115.095209,2022-07-04T08:55:15
1656914115,693441,True,7276,8096,-80,1,-82,2022-07-04T08:55:15,1656914115.695189,2022-07-04T08:55:15
1656914116,249776,True,7277,8097,-82,-2,-85,2022-07-04T08:55:16,1656914116.251351,2022-07-04T08:55:16
1656914116,803403,True,7278,8098,-76,6,-77,2022-07-04T08:55:16,1656914116.805077,2022-07-04T08:55:16
1656914117,533421,True,7279,8099,-78,3,-79,2022-07-04T08:55:17,1656914117.535355,2022-07-04T08:55:17
1656914118,103651,True,7280,8100,-74,7,-74,2022-07-04T08:55:18,1656914118.105349,2022-07-04T08:55:18
1656914118,643971,True,7281,8101,-76,5,-77,2022-07-04T08:55:18,1656914118.645722,2022-07-04T08:55:18
1656914122,414286,True,7282,8102,-81,-2,-84,2022-07-04T08:55:22,1656914122.415888,2022-07-04T08:55:22
1656914122,973669,True,7283,8103,-81,-1,-84,2022-07-04T08:55:22,1656914122.975301,2022-07-04T08:55:22
1656914123,673811,True,7284,8104,-80,1,-81,2022-07-04T08:55:23,1656914123.675485,2022-07-04T08:55:23
1656914124,253785,True,7285,8105,-78,2,-80,2022-07-04T08:55:24,1656914124.255482,2022-07-04T08:55:24
1656914124,824199,True,7286,8106,-74,6,-75,2022-07-04T08:55:24,1656914124.825933,2022-07-04T08:55:24
1656914125,656490,True,7287,8107,-76,4,-77,2022-07-04T08:55:25,1656914125.658167,2022-07-04T08:55:25
1656914126,193515,True,7288,8108,-79,1,-81,2022-07-04T08:55:26,1656914126.196287,2022-07-04T08:55:26
1656914126,763362,True,7289,8109,-79,1,-81,2022-07-04T08:55:26,1656914126.765229,2022-07-04T08:55:26
1656914130,603421,True,7290,8110,-78,2,-80,2022-07-04T08:55:30,1656914130.6053,2022-07-04T08:55:30
1656914131,184254,True,7291,8111,-78,3,-79,2022-07-04T08:55:31,1656914131.186239,2022-07-04T08:55:31
1656914131,744655,True,7292,8112,-77,4,-78,2022-07-04T08:55:31,1656914131.746542,2022-07-04T08:55:31
1656914132,313277,True,7293,8113,-76,4,-78,2022-07-04T08:55:32,1656914132.315215,2022-07-04T08:55:32
1656914132,894651,True,7294,8114,-77,5,-77,2022-07-04T08:55:32,1656914132.896578,2022-07-04T08:55:32
1656914133,543817,True,7295,8115,-80,0,-82,2022-07-04T08:55:33,1656914133.545484,2022-07-04T08:55:33
1656914134,613434,True,7296,8117,-74,6,-75,2022-07-04T08:55:34,1656914134.61525,2022-07-04T08:55:34
1656914138,913242,True,7297,8119,-79,1,-81,2022-07-04T08:55:38,1656914138.914946,2022-07-04T08:55:38
1656914139,623316,True,7298,8120,-79,2,-80,2022-07-04T08:55:39,1656914139.624979,2022-07-04T08:55:39
1656914140,163255,True,7299,8121,-80,0,-83,2022-07-04T08:55:40,1656914140.165719,2022-07-04T08:55:40
1656914140,734831,True,7300,8122,-81,-2,-84,2022-07-04T08:55:40,1656914140.736456,2022-07-04T08:55:40
1656914141,434160,True,7301,8123,-80,-1,-83,2022-07-04T08:55:41,1656914141.435917,2022-07-04T08:55:41
1656914142,14889,True,7302,8124,-82,-3,-85,2022-07-04T08:55:42,1656914142.016573,2022-07-04T08:55:42
1656914142,563820,True,7303,8125,-83,-9,-91,2022-07-04T08:55:42,1656914142.565562,2022-07-04T08:55:42
1656914143,205629,False,7304,8126,-84,-11,-94,2022-07-04T08:55:43,1656914143.207279,2022-07-04T08:55:43
1656914143,754030,False,7305,8127,-84,-12,-94,2022-07-04T08:55:43,1656914143.755998,2022-07-04T08:55:43
1656914147,503369,True,7306,8128,-76,4,-77,2022-07-04T08:55:47,1656914147.505041,2022-07-04T08:55:47
1656914148,44595,True,7307,8129,-78,2,-79,2022-07-04T08:55:48,1656914148.046304,2022-07-04T08:55:48
1656914148,573215,True,7308,8130,-83,-7,-89,2022-07-04T08:55:48,1656914148.575203,2022-07-04T08:55:48
1656914149,803743,True,7309,8132,-79,1,-81,2022-07-04T08:55:49,1656914149.805437,2022-07-04T08:55:49
1656914150,464336,True,7310,8133,-80,-1,-83,2022-07-04T08:55:50,1656914150.46612,2022-07-04T08:55:50
1656914151,23199,True,7311,8134,-80,0,-82,2022-07-04T08:55:51,1656914151.025113,2022-07-04T08:55:51
1656914151,694741,True,7312,8135,-77,4,-78,2022-07-04T08:55:51,1656914151.696363,2022-07-04T08:55:51
1656914152,351841,True,7313,8136,-75,5,-76,2022-07-04T08:55:52,1656914152.355652,2022-07-04T08:55:52
1656914156,593259,True,7314,8138,-79,1,-81,2022-07-04T08:55:56,1656914156.594987,2022-07-04T08:55:56
1656914157,134575,True,7315,8139,-80,1,-80,2022-07-04T08:55:57,1656914157.136342,2022-07-04T08:55:57
1656914157,674976,True,7316,8140,-79,1,-81,2022-07-04T08:55:57,1656914157.676785,2022-07-04T08:55:57
1656914158,223401,True,7317,8141,-76,4,-77,2022-07-04T08:55:58,1656914158.22534,2022-07-04T08:55:58
1656914159,363887,True,7318,8143,-79,2,-80,2022-07-04T08:55:59,1656914159.365671,2022-07-04T08:55:59
1656914159,893706,True,7319,8144,-77,4,-78,2022-07-04T08:55:59,1656914159.895412,2022-07-04T08:55:59
1656914160,484148,True,7320,8145,-77,4,-77,2022-07-04T08:56:00,1656914160.485811,2022-07-04T08:56:00
1656914164,93196,True,7321,8146,-78,3,-79,2022-07-04T08:56:04,1656914164.094909,2022-07-04T08:56:04
1656914165,223553,True,7322,8148,-72,8,-73,2022-07-04T08:56:05,1656914165.225275,2022-07-04T08:56:05
1656914165,764475,True,7323,8149,-80,-1,-83,2022-07-04T08:56:05,1656914165.766448,2022-07-04T08:56:05
1656914166,364449,True,7324,8150,-79,2,-80,2022-07-04T08:56:06,1656914166.36618,2022-07-04T08:56:06
1656914166,964041,True,7325,8151,-76,4,-77,2022-07-04T08:56:06,1656914166.965791,2022-07-04T08:56:06
1656914167,614008,True,7326,8152,-78,2,-80,2022-07-04T08:56:07,1656914167.615674,2022-07-04T08:56:07
1656914168,223434,True,7327,8153,-76,5,-77,2022-07-04T08:56:08,1656914168.225198,2022-07-04T08:56:08
1656914168,763627,True,7328,8154,-78,2,-80,2022-07-04T08:56:08,1656914168.765404,2022-07-04T08:56:08
1656914172,393889,True,7329,8155,-80,0,-83,2022-07-04T08:56:12,1656914172.395669,2022-07-04T08:56:12
1656914172,965393,True,7330,8156,-77,4,-78,2022-07-04T08:56:12,1656914172.967301,2022-07-04T08:56:12
1656914173,573695,True,7331,8157,-77,4,-78,2022-07-04T08:56:13,1656914173.575396,2022-07-04T08:56:13
1656914174,123180,True,7332,8158,-81,-2,-84,2022-07-04T08:56:14,1656914174.124999,2022-07-04T08:56:14
1656914174,683134,True,7333,8159,-83,-4,-87,2022-07-04T08:56:14,1656914174.684889,2022-07-04T08:56:14
1656914175,313188,True,7334,8160,-77,3,-78,2022-07-04T08:56:15,1656914175.315581,2022-07-04T08:56:15
1656914175,885228,True,7335,8161,-72,7,-73,2022-07-04T08:56:15,1656914175.887214,2022-07-04T08:56:15
1656914176,544275,True,7336,8162,-74,7,-74,2022-07-04T08:56:16,1656914176.546234,2022-07-04T08:56:16
1656914177,73105,True,7337,8163,-76,5,-77,2022-07-04T08:56:17,1656914177.074915,2022-07-04T08:56:17
1656914180,813343,True,7338,8164,-82,-5,-87,2022-07-04T08:56:20,1656914180.815843,2022-07-04T08:56:20
1656914181,385632,True,7339,8165,-79,1,-81,2022-07-04T08:56:21,1656914181.387293,2022-07-04T08:56:21
1656914181,983290,True,7340,8166,-73,7,-74,2022-07-04T08:56:21,1656914181.985069,2022-07-04T08:56:21
1656914182,694431,True,7341,8167,-76,5,-77,2022-07-04T08:56:22,1656914182.69619,2022-07-04T08:56:22
1656914183,244413,True,7342,8168,-77,4,-78,2022-07-04T08:56:23,1656914183.246026,2022-07-04T08:56:23
1656914183,863245,True,7343,8169,-79,1,-81,2022-07-04T08:56:23,1656914183.865052,2022-07-04T08:56:23
1656914184,523085,True,7344,8170,-79,2,-80,2022-07-04T08:56:24,1656914184.524806,2022-07-04T08:56:24
1656914185,73595,True,7345,8171,-80,-2,-84,2022-07-04T08:56:25,1656914185.075397,2022-07-04T08:56:25
1656914185,604249,True,7346,8172,-73,7,-73,2022-07-04T08:56:25,1656914185.605936,2022-07-04T08:56:25
1656914189,353877,True,7347,8173,-73,7,-74,2022-07-04T08:56:29,1656914189.356387,2022-07-04T08:56:29
1656914189,933460,True,7348,8174,-79,2,-81,2022-07-04T08:56:29,1656914189.935147,2022-07-04T08:56:29
1656914190,584481,True,7349,8175,-80,1,-82,2022-07-04T08:56:30,1656914190.586232,2022-07-04T08:56:30
1656914191,193290,True,7350,8176,-78,3,-80,2022-07-04T08:56:31,1656914191.195302,2022-07-04T08:56:31
1656914191,744669,True,7351,8177,-79,2,-81,2022-07-04T08:56:31,1656914191.746458,2022-07-04T08:56:31
1656914192,804491,True,7352,8179,-79,2,-80,2022-07-04T08:56:32,1656914192.806191,2022-07-04T08:56:32
1656914193,383773,True,7353,8180,-78,2,-80,2022-07-04T08:56:33,1656914193.385643,2022-07-04T08:56:33
1656914193,983121,True,7354,8181,-72,8,-73,2022-07-04T08:56:33,1656914193.985112,2022-07-04T08:56:33
1656914197,693385,True,7355,8182,-82,-3,-85,2022-07-04T08:56:37,1656914197.695433,2022-07-04T08:56:37
1656914198,223055,True,7356,8183,-81,-3,-85,2022-07-04T08:56:38,1656914198.22476,2022-07-04T08:56:38
1656914199,395068,True,7357,8185,-78,2,-80,2022-07-04T08:56:39,1656914199.396725,2022-07-04T08:56:39
1656914199,953420,True,7358,8186,-77,3,-79,2022-07-04T08:56:39,1656914199.955097,2022-07-04T08:56:39
1656914200,645614,True,7359,8187,-75,6,-75,2022-07-04T08:56:40,1656914200.647212,2022-07-04T08:56:40
1656914201,273777,True,7360,8188,-77,4,-78,2022-07-04T08:56:41,1656914201.275508,2022-07-04T08:56:41
1656914201,833421,True,7361,8189,-80,1,-82,2022-07-04T08:56:41,1656914201.835106,2022-07-04T08:56:41
1656914202,424024,True,7362,8190,-79,1,-80,2022-07-04T08:56:42,1656914202.426537,2022-07-04T08:56:42
1656914206,74811,True,7363,8191,-74,7,-74,2022-07-04T08:56:46,1656914206.076587,2022-07-04T08:56:46
1656914206,644294,True,7364,8192,-77,4,-78,2022-07-04T08:56:46,1656914206.6461,2022-07-04T08:56:46
1656914210,822986,True,7365,8200,-78,3,-79,2022-07-04T08:56:50,1656914210.824758,2022-07-04T08:56:50
1656914214,624400,True,7366,8201,-84,-9,-92,2022-07-04T08:56:54,1656914214.626176,2022-07-04T08:56:54
1656914215,183644,True,7367,8202,-79,1,-81,2022-07-04T08:56:55,1656914215.185351,2022-07-04T08:56:55
1656914215,853024,True,7368,8203,-75,5,-76,2022-07-04T08:56:55,1656914215.854669,2022-07-04T08:56:55
1656914216,465430,True,7369,8204,-80,0,-82,2022-07-04T08:56:56,1656914216.467349,2022-07-04T08:56:56
1656914216,993822,True,7370,8205,-79,1,-81,2022-07-04T08:56:56,1656914216.995597,2022-07-04T08:56:56
1656914217,553762,True,7371,8206,-74,6,-75,2022-07-04T08:56:57,1656914217.555438,2022-07-04T08:56:57
1656914218,662833,True,7372,8208,-82,-4,-87,2022-07-04T08:56:58,1656914218.664532,2022-07-04T08:56:58
1656914219,253018,False,7373,8209,-84,-13,-94,2022-07-04T08:56:59,1656914219.25533,2022-07-04T08:56:59
1656914222,923692,True,7374,8210,-76,5,-77,2022-07-04T08:57:02,1656914222.92542,2022-07-04T08:57:02
1656914223,543741,True,7375,8211,-76,4,-77,2022-07-04T08:57:03,1656914223.54551,2022-07-04T08:57:03
1656914224,83113,True,7376,8212,-74,7,-75,2022-07-04T08:57:04,1656914224.085226,2022-07-04T08:57:04
1656914224,713307,True,7377,8213,-79,2,-80,2022-07-04T08:57:04,1656914224.715202,2022-07-04T08:57:04
1656914225,822947,True,7378,8215,-76,5,-77,2022-07-04T08:57:05,1656914225.824832,2022-07-04T08:57:05
1656914226,373223,True,7379,8216,-75,5,-76,2022-07-04T08:57:06,1656914226.375029,2022-07-04T08:57:06
1656914226,923414,True,7380,8217,-74,6,-75,2022-07-04T08:57:06,1656914226.925039,2022-07-04T08:57:06
1656914227,454035,True,7381,8218,-73,7,-74,2022-07-04T08:57:07,1656914227.455872,2022-07-04T08:57:07
1656914231,73798,True,7382,8219,-78,2,-80,2022-07-04T08:57:11,1656914231.075587,2022-07-04T08:57:11
1656914231,613196,True,7383,8220,-77,4,-78,2022-07-04T08:57:11,1656914231.614916,2022-07-04T08:57:11
1656914232,675662,True,7384,8222,-76,4,-77,2022-07-04T08:57:12,1656914232.677341,2022-07-04T08:57:12
1656914233,343025,True,7385,8223,-75,4,-76,2022-07-04T08:57:13,1656914233.344837,2022-07-04T08:57:13
1656914233,914145,True,7386,8224,-75,5,-76,2022-07-04T08:57:13,1656914233.915862,2022-07-04T08:57:13
1656914234,457571,True,7387,8225,-75,5,-76,2022-07-04T08:57:14,1656914234.459297,2022-07-04T08:57:14
1656914235,13456,True,7388,8226,-76,4,-77,2022-07-04T08:57:15,1656914235.015364,2022-07-04T08:57:15
1656914235,693724,True,7389,8227,-77,3,-79,2022-07-04T08:57:15,1656914235.695427,2022-07-04T08:57:15
1656914239,934134,True,7390,8229,-79,1,-81,2022-07-04T08:57:19,1656914239.93584,2022-07-04T08:57:19
1656914240,622853,True,7391,8230,-79,1,-81,2022-07-04T08:57:20,1656914240.624432,2022-07-04T08:57:20
1656914241,184225,True,7392,8231,-77,4,-77,2022-07-04T08:57:21,1656914241.186059,2022-07-04T08:57:21
1656914241,823538,True,7393,8232,-76,4,-77,2022-07-04T08:57:21,1656914241.825312,2022-07-04T08:57:21
1656914242,413810,True,7394,8233,-76,3,-77,2022-07-04T08:57:22,1656914242.415496,2022-07-04T08:57:22
1656914242,993044,True,7395,8234,-76,5,-77,2022-07-04T08:57:22,1656914242.994805,2022-07-04T08:57:22
1656914243,673028,True,7396,8235,-80,1,-82,2022-07-04T08:57:23,1656914243.674756,2022-07-04T08:57:23
1656914248,426794,True,7397,8238,-77,4,-78,2022-07-04T08:57:28,1656914248.428565,2022-07-04T08:57:28
1656914249,43579,True,7398,8239,-76,4,-77,2022-07-04T08:57:29,1656914249.045301,2022-07-04T08:57:29
1656914249,683153,True,7399,8240,-74,6,-75,2022-07-04T08:57:29,1656914249.686562,2022-07-04T08:57:29
1656914251,273796,True,7400,8243,-77,1,-79,2022-07-04T08:57:31,1656914251.276671,2022-07-04T08:57:31
1656914251,833646,True,7401,8244,-79,1,-81,2022-07-04T08:57:31,1656914251.83787,2022-07-04T08:57:31
1656914252,403002,True,7402,8245,-73,7,-74,2022-07-04T08:57:32,1656914252.407043,2022-07-04T08:57:32
1656914256,113707,True,7403,8246,-72,8,-73,2022-07-04T08:57:36,1656914256.115458,2022-07-04T08:57:36
1656914256,753721,True,7404,8247,-74,6,-75,2022-07-04T08:57:36,1656914256.755449,2022-07-04T08:57:36
1656914257,364461,True,7405,8248,-77,3,-78,2022-07-04T08:57:37,1656914257.366143,2022-07-04T08:57:37
1656914257,922979,True,7406,8249,-78,3,-79,2022-07-04T08:57:37,1656914257.924635,2022-07-04T08:57:37
1656914258,532838,True,7407,8250,-80,-1,-83,2022-07-04T08:57:38,1656914258.53443,2022-07-04T08:57:38
1656914259,63679,True,7408,8251,-79,1,-81,2022-07-04T08:57:39,1656914259.065379,2022-07-04T08:57:39
1656914259,613233,True,7409,8252,-79,0,-81,2022-07-04T08:57:39,1656914259.615248,2022-07-04T08:57:39
1656914260,153780,True,7410,8253,-79,1,-80,2022-07-04T08:57:40,1656914260.15567,2022-07-04T08:57:40
1656914260,683655,True,7411,8254,-77,4,-78,2022-07-04T08:57:40,1656914260.68537,2022-07-04T08:57:40
1656914264,603448,True,7412,8255,-79,0,-82,2022-07-04T08:57:44,1656914264.605191,2022-07-04T08:57:44
1656914265,242832,True,7413,8256,-78,2,-80,2022-07-04T08:57:45,1656914265.244485,2022-07-04T08:57:45
1656914265,813206,True,7414,8257,-77,4,-78,2022-07-04T08:57:45,1656914265.814871,2022-07-04T08:57:45
1656914266,393040,True,7415,8258,-78,2,-80,2022-07-04T08:57:46,1656914266.394834,2022-07-04T08:57:46
1656914267,53280,True,7416,8259,-76,4,-77,2022-07-04T08:57:47,1656914267.054959,2022-07-04T08:57:47
1656914267,732912,True,7417,8260,-76,4,-77,2022-07-04T08:57:47,1656914267.73454,2022-07-04T08:57:47
1656914268,294600,True,7418,8261,-80,1,-82,2022-07-04T08:57:48,1656914268.296707,2022-07-04T08:57:48
1656914268,935495,True,7419,8262,-79,2,-80,2022-07-04T08:57:48,1656914268.937182,2022-07-04T08:57:48
1656914272,583127,True,7420,8263,-79,1,-81,2022-07-04T08:57:52,1656914272.584909,2022-07-04T08:57:52
1656914273,132892,True,7421,8264,-80,0,-82,2022-07-04T08:57:53,1656914273.134841,2022-07-04T08:57:53
1656914273,776043,True,7422,8265,-78,3,-80,2022-07-04T08:57:53,1656914273.777706,2022-07-04T08:57:53
1656914274,853380,True,7423,8267,-81,-2,-83,2022-07-04T08:57:54,1656914274.855248,2022-07-04T08:57:54
1656914275,432705,True,7424,8268,-80,-1,-82,2022-07-04T08:57:55,1656914275.434439,2022-07-04T08:57:55
1656914276,13735,True,7425,8269,-80,0,-82,2022-07-04T08:57:56,1656914276.015555,2022-07-04T08:57:56
1656914276,622824,True,7426,8270,-78,3,-79,2022-07-04T08:57:56,1656914276.624524,2022-07-04T08:57:56
1656914277,203820,True,7427,8271,-75,5,-76,2022-07-04T08:57:57,1656914277.205511,2022-07-04T08:57:57
1656914281,483972,True,7428,8273,-74,6,-75,2022-07-04T08:58:01,1656914281.485687,2022-07-04T08:58:01
1656914282,54214,True,7429,8274,-76,4,-77,2022-07-04T08:58:02,1656914282.055939,2022-07-04T08:58:02
1656914282,742943,True,7430,8275,-80,-1,-83,2022-07-04T08:58:02,1656914282.744628,2022-07-04T08:58:02
1656914283,303805,True,7431,8276,-77,4,-78,2022-07-04T08:58:03,1656914283.305835,2022-07-04T08:58:03
1656914283,853189,True,7432,8277,-79,1,-80,2022-07-04T08:58:03,1656914283.854919,2022-07-04T08:58:03
1656914284,403665,True,7433,8278,-78,3,-79,2022-07-04T08:58:04,1656914284.405497,2022-07-04T08:58:04
1656914284,962831,True,7434,8279,-80,0,-82,2022-07-04T08:58:04,1656914284.964877,2022-07-04T08:58:04
1656914285,604063,True,7435,8280,-80,-1,-83,2022-07-04T08:58:05,1656914285.605922,2022-07-04T08:58:05
1656914289,427501,True,7436,8281,-72,7,-73,2022-07-04T08:58:09,1656914289.429204,2022-07-04T08:58:09
1656914289,993181,True,7437,8282,-73,7,-74,2022-07-04T08:58:09,1656914289.99498,2022-07-04T08:58:09
1656914290,573092,True,7438,8283,-76,5,-77,2022-07-04T08:58:10,1656914290.574641,2022-07-04T08:58:10
1656914291,114359,True,7439,8284,-76,4,-77,2022-07-04T08:58:11,1656914291.116099,2022-07-04T08:58:11
1656914291,693623,True,7440,8285,-74,6,-75,2022-07-04T08:58:11,1656914291.695304,2022-07-04T08:58:11
1656914292,744122,True,7441,8287,-72,7,-73,2022-07-04T08:58:12,1656914292.745769,2022-07-04T08:58:12
1656914293,273090,True,7442,8288,-73,7,-74,2022-07-04T08:58:13,1656914293.274874,2022-07-04T08:58:13
1656914299,154531,True,7443,8293,-80,-1,-83,2022-07-04T08:58:19,1656914299.156338,2022-07-04T08:58:19
1656914299,804600,True,7444,8294,-77,4,-78,2022-07-04T08:58:19,1656914299.806349,2022-07-04T08:58:19
1656914300,414739,True,7445,8295,-78,3,-79,2022-07-04T08:58:20,1656914300.416342,2022-07-04T08:58:20
1656914301,44192,True,7446,8296,-79,1,-81,2022-07-04T08:58:21,1656914301.045866,2022-07-04T08:58:21
1656914301,601280,True,7447,8297,-79,2,-80,2022-07-04T08:58:21,1656914301.602861,2022-07-04T08:58:21
1656914302,153382,True,7448,8298,-74,5,-75,2022-07-04T08:58:22,1656914302.155145,2022-07-04T08:58:22
1656914306,453667,True,7449,8300,-75,6,-76,2022-07-04T08:58:26,1656914306.455409,2022-07-04T08:58:26
1656914307,24171,True,7450,8301,-73,7,-73,2022-07-04T08:58:27,1656914307.02585,2022-07-04T08:58:27
1656914307,613781,True,7451,8302,-75,5,-76,2022-07-04T08:58:27,1656914307.615457,2022-07-04T08:58:27
1656914308,293968,True,7452,8303,-81,-2,-84,2022-07-04T08:58:28,1656914308.295677,2022-07-04T08:58:28
1656914308,823674,True,7453,8304,-80,0,-82,2022-07-04T08:58:28,1656914308.825351,2022-07-04T08:58:28
1656914309,403693,True,7454,8305,-78,3,-79,2022-07-04T08:58:29,1656914309.405433,2022-07-04T08:58:29
