time_s,time_us,time_steady,count_tick,delta_time,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656909437,30900,2782524,0,1120,247,13,0,2022-07-04T07:37:17,72,1.200515,71551,1.1925166666666667,525.7607978868255
1656909439,350300,2784974,0,1191,2,13,0,2022-07-04T07:37:19,74,1.2391716666666668,74001,1.2333500000000002,539.4473521327113
1656909440,362100,2785986,0,1012,10,13,0,2022-07-04T07:37:20,75,1.256035,75013,1.2502166666666668,544.3549392293814
1656909441,697700,2787027,0,1041,18,13,0,2022-07-04T07:37:21,76,1.278295,76054,1.2675666666666667,551.1791164212879
1656909442,750700,2788080,0,1053,28,13,0,2022-07-04T07:37:22,77,1.295845,77107,1.2851166666666667,557.6859479356639
1656909444,34200,2789363,0,1283,36,13,0,2022-07-04T07:37:24,79,1.3172366666666666,78390,1.3065,566.2609951352113
1656909446,434900,2791764,0,1170,45,13,0,2022-07-04T07:37:26,81,1.3572483333333334,80791,1.3465166666666666,583.4562375704234
1656909448,430900,2793964,0,1120,55,13,0,2022-07-04T07:37:28,83,1.390515,82991,1.3831833333333334,596.8552682504468
1656909449,637800,2794967,1,1003,63,13,0,2022-07-04T07:37:29,84,1.41063,83994,1.3999,603.6997614920843
1656909450,653800,2795983,1,1016,71,13,0,2022-07-04T07:37:30,85,1.4275633333333333,85010,1.4168333333333334,609.7128548766362
1656909451,669800,2796999,0,1016,81,13,0,2022-07-04T07:37:31,86,1.4444966666666665,86026,1.4337666666666666,616.4950075615102
1656909453,904200,2799233,0,1060,90,13,0,2022-07-04T07:37:33,88,1.4817366666666667,88260,1.471,633.5565613067216
1656909456,295200,2801624,0,1160,98,13,0,2022-07-04T07:37:36,91,1.5215866666666666,90651,1.51085,648.3336893080487
1656909457,318000,2802647,0,1023,108,13,0,2022-07-04T07:37:37,92,1.5386333333333333,91674,1.5279,653.838446654714
1656909458,333000,2803662,0,1015,116,13,0,2022-07-04T07:37:38,93,1.55555,92689,1.5448166666666665,660.0208665278919
1656909460,360100,2805689,0,1004,124,13,0,2022-07-04T07:37:40,95,1.589335,94716,1.5786,673.2894465114639
1656909461,503300,2806832,0,1143,135,13,0,2022-07-04T07:37:41,96,1.6083883333333333,95859,1.59765,681.5414578450724
1656909463,349900,2808853,0,1017,143,13,0,2022-07-04T07:37:43,98,1.639165,97880,1.6313333333333333,693.7588150123712
1656909464,415900,2809919,0,1066,151,13,0,2022-07-04T07:37:44,99,1.6569316666666665,98946,1.6491,700.2261321280085
1656909466,644100,2811973,0,1018,161,13,0,2022-07-04T07:37:46,101,1.6940683333333333,101000,1.6833333333333333,713.1186695563201
1656909467,660100,2812989,0,1016,169,13,0,2022-07-04T07:37:47,102,1.7110016666666668,102016,1.7002666666666668,719.2569693085472
1656909468,885300,2814214,0,1225,178,13,0,2022-07-04T07:37:48,103,1.7314216666666666,103241,1.7206833333333333,728.1150191976999
1656909470,951200,2816404,0,1102,188,13,0,2022-07-04T07:37:50,105,1.7658533333333333,105431,1.7571833333333333,741.9760424621123
1656909472,141200,2817594,0,1190,196,13,0,2022-07-04T07:37:52,107,1.7856866666666666,106621,1.7770166666666667,748.9412296477049
1656909473,296000,2818749,0,1155,204,13,0,2022-07-04T07:37:53,108,1.8049333333333335,107776,1.7962666666666667,755.3963462181877
1656909475,508300,2820837,0,1018,214,13,0,2022-07-04T07:37:55,110,1.8418050000000001,109864,1.8310666666666668,767.9487051819575
1656909476,524300,2821853,0,1016,223,13,0,2022-07-04T07:37:56,111,1.8587383333333334,110880,1.8479999999999999,774.4874953209385
1656909478,604400,2823933,0,1076,231,13,0,2022-07-04T07:37:58,113,1.8934066666666667,112960,1.8826666666666665,787.2622894803883
1656909479,878300,2825207,0,1274,241,13,0,2022-07-04T07:37:59,114,1.9146383333333332,114234,1.9039,794.6673920751216
1656909482,91300,2827420,0,1006,249,13,0,2022-07-04T07:38:02,117,1.9515216666666668,116447,1.9407833333333333,806.656299801413
1656909483,107300,2828436,0,1016,1,13,0,2022-07-04T07:38:03,118,1.9684549999999998,117463,1.9577166666666665,811.9366647677952
1656909484,126300,2829455,1,1019,12,13,0,2022-07-04T07:38:04,119,1.9854383333333334,118482,1.9747,817.3065997857112
1656909486,20500,2831553,0,1011,20,13,0,2022-07-04T07:38:06,121,2.0170083333333335,120580,2.0096666666666665,828.6821748935157
1656909487,32500,2832565,0,1012,28,13,0,2022-07-04T07:38:07,122,2.033875,121592,2.0265333333333335,834.8030793712431
1656909488,976300,2834619,0,1034,38,13,0,2022-07-04T07:38:08,123,2.0662716666666667,123646,2.060766666666667,846.3106501295142
1656909489,991100,2835634,0,1015,46,13,0,2022-07-04T07:38:09,124,2.083185,124661,2.0776833333333333,852.5970046152219
1656909491,321500,2836650,0,1016,55,13,0,2022-07-04T07:38:11,126,2.105358333333333,125677,2.0946166666666666,858.1811842553999
1656909493,500500,2838829,0,1138,65,13,0,2022-07-04T07:38:13,128,2.1416749999999998,127856,2.130933333333333,870.9268579586318
1656909495,535600,2840864,0,1012,73,13,0,2022-07-04T07:38:15,130,2.175593333333333,129891,2.16485,882.0800824453619
1656909496,540300,2841868,1,1004,81,13,0,2022-07-04T07:38:16,131,2.1923383333333333,130895,2.1815833333333337,887.3277090030448
1656909498,465100,2843898,0,1025,91,13,0,2022-07-04T07:38:18,133,2.2244183333333334,132925,2.215416666666667,897.2768560809382
1656909499,594600,2844923,0,1025,100,13,0,2022-07-04T07:38:19,134,2.2432433333333335,133950,2.2325,902.7986804322296
1656909500,677600,2846006,0,1083,108,13,0,2022-07-04T07:38:20,135,2.2612933333333336,135033,2.2505499999999996,908.8392723738858
1656909502,708600,2848037,0,1015,118,13,0,2022-07-04T07:38:22,137,2.2951433333333333,137064,2.2843999999999998,921.5694021155232
1656909504,934800,2850263,0,1120,126,13,0,2022-07-04T07:38:24,139,2.332246666666667,139290,2.3215,935.7273297774891
1656909506,693700,2852446,0,1010,134,13,0,2022-07-04T07:38:26,141,2.361561666666667,141473,2.3578833333333336,948.5005212175829
1656909507,709700,2853462,0,1016,145,13,0,2022-07-04T07:38:27,142,2.378495,142489,2.374816666666667,955.5599542577588
1656909512,1700,2857754,0,1005,171,13,0,2022-07-04T07:38:32,147,2.4500283333333335,146781,2.4463500000000002,982.4177727237072
1656909514,750200,2860078,0,1099,179,13,0,2022-07-04T07:38:34,149,2.495836666666667,149105,2.4850833333333333,996.0896536256387
1656909515,676800,2861129,0,1051,188,13,0,2022-07-04T07:38:35,150,2.5112799999999997,150156,2.5026,1001.2800270363136
1656909516,806800,2862135,0,1006,198,13,0,2022-07-04T07:38:36,151,2.5301133333333334,151162,2.519366666666667,1007.8648384606155
1656909518,651200,2864353,0,1203,206,13,0,2022-07-04T07:38:38,153,2.560853333333333,153380,2.5563333333333333,1022.4612694000209
1656909520,205100,2865533,0,1180,214,13,0,2022-07-04T07:38:40,155,2.5867516666666663,154560,2.576,1031.5414833462319
1656909522,605100,2867933,0,1210,224,13,0,2022-07-04T07:38:42,157,2.6267516666666664,156960,2.616,1044.5679722567913
1656909523,629900,2868958,0,1025,233,13,0,2022-07-04T07:38:43,158,2.6438316666666664,157985,2.6330833333333334,1050.219800632662
1656909524,645900,2869974,0,1016,241,13,0,2022-07-04T07:38:44,159,2.660765,159001,2.6500166666666667,1055.477054470486
1656909525,647900,2870976,0,1002,251,13,0,2022-07-04T07:38:45,160,2.6774649999999998,160003,2.6667166666666664,1060.8189887152778
1656909527,900700,2873493,0,1240,3,13,0,2022-07-04T07:38:47,162,2.715011666666667,162520,2.708666666666667,1074.4323988503556
1656909530,565300,2875893,1,1160,11,13,0,2022-07-04T07:38:50,165,2.759421666666667,164920,2.7486666666666664,1090.6205127399044
1656909531,736300,2877064,1,1171,22,13,0,2022-07-04T07:38:51,166,2.7789383333333335,166091,2.7681833333333334,1097.5784471608997
1656909532,744100,2878072,0,1008,30,13,0,2022-07-04T07:38:52,167,2.795735,167099,2.7849833333333334,1103.2995401831747
1656909533,760100,2879088,0,1016,38,13,0,2022-07-04T07:38:53,168,2.8126683333333333,168115,2.8019166666666666,1109.2567934198844
1656909535,805800,2881288,0,1182,48,13,0,2022-07-04T07:38:55,170,2.8467633333333335,170315,2.8385833333333332,1122.4582597885333
1656909537,960000,2883442,0,1085,56,13,0,2022-07-04T07:38:57,172,2.8826666666666667,172469,2.874483333333333,1135.9320067599601
1656909539,229000,2884711,0,1269,65,13,0,2022-07-04T07:38:59,174,2.9038166666666667,173738,2.8956333333333335,1144.5738410048598
1656909540,68300,2885720,0,1009,75,13,0,2022-07-04T07:39:00,175,2.917805,174747,2.91245,1149.878990707128
1656909541,408300,2886736,0,1016,83,13,0,2022-07-04T07:39:01,176,2.940138333333333,175763,2.9293833333333335,1155.3246243456763
1656909543,574300,2888901,1,1149,91,13,0,2022-07-04T07:39:03,178,2.9762383333333333,177928,2.9654666666666665,1170.1272312670083
1656909544,885600,2890213,0,1312,101,13,0,2022-07-04T07:39:04,179,2.9980933333333337,179240,2.9873333333333334,1178.6355274306522
1656909546,981100,2892503,0,1115,110,13,0,2022-07-04T07:39:06,181,3.033018333333333,181530,3.0255,1191.9609279466713
1656909548,55100,2893772,0,1269,118,13,0,2022-07-04T07:39:08,183,3.0509183333333336,182799,3.04665,1198.2900877721406
1656909549,460400,2894788,0,1016,128,13,0,2022-07-04T07:39:09,184,3.07434,183815,3.0635833333333333,1206.4023001302082
1656909550,484400,2895812,0,1024,136,13,0,2022-07-04T07:39:10,185,3.0914066666666664,184839,3.08065,1212.7017798769048
1656909552,511300,2897993,0,1165,144,13,0,2022-07-04T07:39:12,187,3.1251883333333335,187020,3.117,1226.520961251106
1656909553,700300,2899182,0,1189,155,13,0,2022-07-04T07:39:13,188,3.145005,188209,3.136816666666667,1234.4236563523189
1656909555,959000,2901611,0,1259,163,13,0,2022-07-04T07:39:15,190,3.18265,190638,3.1773000000000002,1245.8896257319211
1656909557,292500,2902620,0,1009,171,13,0,2022-07-04T07:39:17,192,3.204875,191647,3.1941166666666665,1251.8488838902097
1656909558,400500,2903728,0,1108,181,13,0,2022-07-04T07:39:18,193,3.2233416666666668,192755,3.2125833333333333,1257.3787521288111
1656909559,416500,2904744,0,1016,189,13,0,2022-07-04T07:39:19,194,3.240275,193771,3.2295166666666666,1263.0440472853381
1656909561,465200,2906957,0,1139,198,13,0,2022-07-04T07:39:21,196,3.27442,195984,3.2664,1275.5505855016816
1656909563,749800,2909241,0,1188,208,13,0,2022-07-04T07:39:23,198,3.3124966666666666,198268,3.304466666666667,1289.4067290186283
1656909564,904600,2910396,0,1155,216,13,0,2022-07-04T07:39:24,199,3.3317433333333333,199423,3.323716666666667,1295.2147155522011
1656909566,93600,2911421,0,1025,224,13,0,2022-07-04T07:39:26,201,3.35156,200448,3.3408,1300.9794388167036
1656909567,109600,2912437,0,1016,234,13,0,2022-07-04T07:39:27,202,3.3684933333333333,201464,3.3577333333333335,1306.8349159583381
1656909569,334800,2914662,0,1210,243,13,0,2022-07-04T07:39:29,204,3.40558,203689,3.3948166666666664,1321.5104202276837
1656909570,514800,2915842,0,1180,251,13,0,2022-07-04T07:39:30,205,3.4252466666666668,204869,3.4144833333333335,1328.6557542233418
1656909572,550600,2917878,0,1012,5,13,0,2022-07-04T07:39:32,207,3.4591766666666666,206905,3.4484166666666667,1339.9356484780346
1656909573,291000,2918932,0,1054,13,13,0,2022-07-04T07:39:33,208,3.4715166666666666,207959,3.4659833333333334,1344.226016494075
1656909574,618900,2919946,0,1014,21,13,0,2022-07-04T07:39:34,209,3.4936483333333332,208973,3.4828833333333336,1351.4579492190874
1656909576,689900,2922017,0,1018,32,13,0,2022-07-04T07:39:36,211,3.528165,211044,3.5174000000000003,1363.9916364659402
1656909577,850700,2923177,0,1160,40,13,0,2022-07-04T07:39:37,212,3.5475116666666664,212204,3.5367333333333333,1371.6481860384406
1656909579,965700,2925397,0,1109,48,13,0,2022-07-04T07:39:39,214,3.582761666666667,214424,3.5737333333333337,1421.4489256373422
1656909581,165400,2926596,0,1199,58,13,0,2022-07-04T07:39:41,216,3.6027566666666666,215623,3.5937166666666664,1403.6362271011803
1656909585,409800,2930841,0,1093,85,13,0,2022-07-04T07:39:45,220,3.6734966666666664,219868,3.6644666666666668,1452.2802226562499
1656909581,558800,2932885,0,1022,93,13,0,2022-07-04T07:39:41,216,3.609313333333333,221912,3.6985333333333332,1414.920503741847
1656909583,781800,2935108,0,1201,101,13,0,2022-07-04T07:39:43,218,3.6463633333333334,224135,3.735583333333333,1431.7742335981097
1656909584,801800,2936128,0,1020,111,13,0,2022-07-04T07:39:44,219,3.6633633333333333,225155,3.7525833333333334,1448.85784765625
1656909585,825800,2937152,0,1024,120,13,0,2022-07-04T07:39:45,220,3.68043,226179,3.76965,1454.7442216322468
1656909586,841800,2938168,0,1016,128,13,0,2022-07-04T07:39:46,221,3.6973633333333336,227195,3.786583333333333,1461.2610446811605
1656909588,837000,2940327,0,1135,138,13,0,2022-07-04T07:39:48,223,3.7306166666666667,229354,3.822566666666667,1475.27947381085
1656909591,87000,2942576,0,1168,146,13,0,2022-07-04T07:39:51,226,3.7681166666666663,231603,3.86005,1488.8909589721943
1656909592,298200,2943788,0,1212,154,13,0,2022-07-04T07:39:52,227,3.7883033333333334,232815,3.8802499999999998,1493.6312391909394
1656909599,477900,2944804,0,1016,165,13,0,2022-07-04T07:39:59,234,3.907965,233831,3.897183333333333,1501.0069482144893
1656909601,490900,2946817,0,1002,173,13,0,2022-07-04T07:40:01,236,3.9415150000000003,235844,3.9307333333333334,1512.734420138889
1656909602,419700,2947940,0,1123,181,13,0,2022-07-04T07:40:02,237,3.956995,236967,3.94945,1518.8763807867056
1656909603,540400,2949060,0,1120,191,13,0,2022-07-04T07:40:03,238,3.9756733333333334,238087,3.9681166666666665,1526.4288709985062
1656909606,52500,2951573,1,1241,199,13,0,2022-07-04T07:40:06,241,4.017541666666667,240600,4.01,1541.9750549358919
1656909606,867800,2952598,0,1025,208,13,0,2022-07-04T07:40:06,241,4.03113,241625,4.027083333333334,1546.6697398388912
1656909608,288200,2953614,0,1016,218,13,0,2022-07-04T07:40:08,243,4.054803333333333,242641,4.044016666666667,1552.6297586163066
1656909610,394900,2955720,0,1088,226,13,0,2022-07-04T07:40:10,245,4.089915,244747,4.079116666666667,1566.9335864513905
1656909611,667400,2956993,0,1273,234,13,0,2022-07-04T07:40:11,246,4.1111233333333335,246020,4.100333333333333,1576.4281470074666
1656909613,731100,2959240,0,1088,244,13,0,2022-07-04T07:40:13,248,4.145518333333333,248267,4.137783333333333,1590.663609091827
1656909614,862300,2960372,0,1132,253,13,0,2022-07-04T07:40:14,249,4.164371666666667,249399,4.15665,1597.2354893775243
1656909615,870100,2961380,0,1008,5,13,0,2022-07-04T07:40:15,250,4.181168333333334,250407,4.17345,1602.6774563802082
1656909618,956100,2964466,0,1068,23,13,0,2022-07-04T07:40:18,253,4.232601666666667,253493,4.2248833333333335,1621.253005896909
1656909621,160200,2966486,1,1018,31,13,0,2022-07-04T07:40:21,256,4.269336666666666,255513,4.2585500000000005,1634.6297793114013
1656909623,91100,2968790,0,1160,42,13,0,2022-07-04T07:40:23,258,4.301518333333333,257817,4.29695,1646.2356041820078
1656909624,480300,2969806,0,1016,50,13,0,2022-07-04T07:40:24,259,4.324671666666666,258833,4.313883333333334,1654.8463093366893
1656909625,521300,2970847,0,1041,58,13,0,2022-07-04T07:40:25,260,4.342021666666667,259874,4.3312333333333335,1661.6189174075175
1656909626,535300,2971861,0,1014,68,13,0,2022-07-04T07:40:26,261,4.358921666666666,260888,4.348133333333333,1668.9716644623206
1656909628,716700,2974276,0,1206,76,13,0,2022-07-04T07:40:28,263,4.395278333333334,263303,4.3883833333333335,1684.601909640967
1656909629,861300,2975421,0,1145,85,13,0,2022-07-04T07:40:29,264,4.4143550000000005,264448,4.407466666666666,1691.7706448151068
1656909632,33500,2977493,0,1013,95,13,0,2022-07-04T07:40:32,267,4.450558333333333,266520,4.441999999999999,1703.717679285138
1656909633,177400,2978503,0,1010,103,13,0,2022-07-04T07:40:33,268,4.469623333333333,267530,4.458833333333333,1708.2098402723564
1656909634,193400,2979519,0,1016,111,13,0,2022-07-04T07:40:34,269,4.486556666666667,268546,4.475766666666667,1713.1022600126746
1656909636,485600,2981811,0,1109,121,13,0,2022-07-04T07:40:36,271,4.52476,270838,4.513966666666667,1726.3295289661714
1656909638,745600,2984071,0,1098,130,13,0,2022-07-04T07:40:38,273,4.562426666666667,273098,4.551633333333333,1739.794290786807
1656909639,895100,2985220,0,1149,138,13,0,2022-07-04T07:40:39,274,4.5815850000000005,274247,4.570783333333334,1746.5603765182948
1656909640,910400,2986236,0,1016,148,13,0,2022-07-04T07:40:40,275,4.598506666666666,275263,4.587716666666666,1752.5888284098965
1656909641,921400,2987247,0,1011,156,13,0,2022-07-04T07:40:41,276,4.615356666666667,276274,4.604566666666667,1759.5580673836039
1656909643,965400,2989291,0,1019,164,13,0,2022-07-04T07:40:43,278,4.649423333333333,278318,4.638633333333333,1773.6255118435454
1656909645,781600,2991361,1,1024,175,13,0,2022-07-04T07:40:45,280,4.679693333333334,280388,4.673133333333333,1785.9738143913416
1656909647,873600,2993453,0,1023,183,13,0,2022-07-04T07:40:47,282,4.7145600000000005,282480,4.708,1797.3546804587475
1656909648,885600,2994465,0,1012,191,13,0,2022-07-04T07:40:48,283,4.731426666666667,283492,4.724866666666667,1801.9959618784878
1656909650,155700,2995481,0,1016,201,13,0,2022-07-04T07:40:50,285,4.752595,284508,4.7418,1807.407202058927
1656909651,170700,2996496,0,1015,209,13,0,2022-07-04T07:40:51,286,4.769511666666667,285523,4.758716666666667,1813.1051118803705
1656909653,515900,2998841,0,1231,218,13,0,2022-07-04T07:40:53,288,4.808598333333333,287868,4.7978,1826.2028462416233
1656909655,811700,3001137,0,1180,228,13,0,2022-07-04T07:40:55,290,4.846861666666666,290164,4.8360666666666665,1841.5565601901935
1656909657,77900,3002403,0,1266,236,13,0,2022-07-04T07:40:57,292,4.867965,291430,4.857166666666667,1850.718786197405
1656909658,94700,3003420,0,1017,244,13,0,2022-07-04T07:40:58,293,4.8849116666666665,292447,4.874116666666667,1857.3475537601685
1656909659,135700,3004461,0,1041,254,13,0,2022-07-04T07:40:59,294,4.902261666666666,293488,4.891466666666667,1863.9418144191109
1656909661,11500,3006571,0,1092,7,13,0,2022-07-04T07:41:01,296,4.933525,295598,4.926633333333333,1877.7354093483943
1656909663,211100,3008970,0,1130,15,13,0,2022-07-04T07:41:03,298,4.970185,297997,4.966616666666667,1894.3214157312536
1656909664,365900,3010125,0,1155,25,13,0,2022-07-04T07:41:04,299,4.9894316666666665,299152,4.9858666666666664,1901.411814582082
1656909665,810900,3011136,0,1011,33,13,0,2022-07-04T07:41:05,300,5.013515,300163,5.002716666666667,1908.4368144709529
1656909667,971900,3013297,1,1145,41,13,0,2022-07-04T07:41:07,302,5.049531666666667,302324,5.038733333333334,1922.8807648378968
1656909668,986900,3014312,0,1015,52,13,0,2022-07-04T07:41:08,303,5.066448333333333,303339,5.05565,1930.2068408857438
1656909671,182100,3016507,0,1121,60,13,0,2022-07-04T07:41:11,306,5.103035,305534,5.092233333333334,1944.6095856490304
1656909673,206100,3018725,0,1120,68,13,0,2022-07-04T07:41:13,308,5.136768333333333,307752,5.1292,1957.8300768015429
1656909674,240700,3019760,0,1035,78,13,0,2022-07-04T07:41:14,309,5.154011666666666,308787,5.14645,1963.6667896993092
1656909675,438100,3020763,0,1003,86,13,0,2022-07-04T07:41:15,310,5.173968333333334,309790,5.163166666666667,1970.3451082140455
1656909676,454100,3021779,1,1016,95,13,0,2022-07-04T07:41:16,311,5.190901666666666,310806,5.1800999999999995,1976.969863100405
1656909678,31200,3023800,0,1003,105,13,0,2022-07-04T07:41:18,313,5.217186666666667,312827,5.213783333333334,1987.6202681124032
1656909680,645400,3025970,0,1099,113,13,0,2022-07-04T07:41:20,315,5.2607566666666665,314997,5.24995,2004.75323435628
