time_s,time_us,time_steady,rx_packet_start_cnt,rx_packet_done_cnt,rx_cmds_start_cnt,rx_cmds_done_cnt,rx_drops_start_cnt,rx_drops_done_cnt,tx_psize_start_cnt,tx_psize_done_cnt,tx_packet_start_cnt,tx_packet_done_cnt,tx_zeroes_start_cnt,tx_zeroes_done_cnt,tx_empty_buffer_cnt,tx_overruns_cnt,cmds_get_size_cnt,cmds_get_packet_cnt,cmds_set_packet_cnt,cmds_invalid_cnt,restarts_cnt,berr_cnt,arlo_cnt,ovf_cnt,af_cnt,btf_cnt,tx_wrong_size_cnt,rx_wrong_size_cnt,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656909626,792300,2972118,2032,2032,52523,52523,0,0,18413,18413,18407,18407,0,0,13666,857,32081,18410,2032,0,312,115,0,0,13579,0,0,0,65,13,0,2022-07-04T07:40:26,261,4.363205,261145,4.352416666666667,1671.1057339974964
1656909632,8500,2977468,2036,2036,52609,52609,0,0,18440,18440,18434,18434,0,0,13694,857,32136,18437,2036,0,312,115,0,0,13607,0,0,0,92,13,0,2022-07-04T07:40:32,267,4.450141666666667,266495,4.441583333333333,1703.6331426185484
1656909635,954600,2981280,2039,2039,52684,52684,0,0,18466,18466,18460,18460,0,0,13714,857,32182,18463,2039,0,312,115,0,0,13627,0,0,0,118,13,0,2022-07-04T07:40:35,270,4.515910000000001,270307,4.505116666666667,1723.1757224209339
1656909641,242400,2986568,2043,2043,52772,52772,0,0,18493,18493,18487,18487,0,0,13744,857,32239,18490,2043,0,312,115,0,0,13657,0,0,0,145,13,0,2022-07-04T07:40:41,276,4.6040399999999995,275595,4.59325,1754.87744101056
1656909645,518900,2991098,2046,2046,52827,52827,0,0,18511,18511,18505,18505,0,0,13760,857,32273,18508,2046,0,313,116,0,0,13672,0,0,0,172,13,0,2022-07-04T07:40:45,280,4.675314999999999,280125,4.66875,1784.376082648127
1656909650,336700,2995662,2048,2048,52910,52910,0,0,18546,18546,18540,18540,0,0,13771,857,32319,18543,2048,0,314,116,0,0,13683,0,0,0,198,13,0,2022-07-04T07:40:50,285,4.755611666666667,284689,4.744816666666667,1808.3804636255086
1656909655,330700,3000656,2051,2051,52992,52992,0,0,18573,18573,18567,18567,0,0,13796,857,32371,18570,2051,0,315,117,0,0,13708,0,0,0,225,13,0,2022-07-04T07:40:55,290,4.838845,289683,4.82805,1837.7667432026349
1656909659,567700,3004893,2054,2054,53068,53068,0,0,18599,18599,18593,18593,0,0,13817,857,32418,18596,2054,0,316,118,0,0,13729,0,0,0,251,13,0,2022-07-04T07:40:59,294,4.909461666666667,293920,4.898666666666667,1866.7931441911091
1656909664,596800,3010356,2059,2059,53156,53156,0,0,18626,18626,18620,18620,0,0,13846,857,32474,18623,2059,0,316,118,0,0,13758,0,0,0,22,13,0,2022-07-04T07:41:04,299,4.9932799999999995,299383,4.989716666666666,1902.5343560868155
1656909668,962400,3014287,2062,2062,53235,53235,0,0,18653,18653,18647,18647,0,0,13868,857,32523,18650,2062,0,316,118,0,0,13780,0,0,0,49,13,0,2022-07-04T07:41:08,303,5.06604,303314,5.055233333333334,1930.0291892881835
1656909674,27700,3019547,2067,2067,53321,53321,0,0,18679,18679,18673,18673,0,0,13897,857,32578,18676,2067,0,316,118,0,0,13809,0,0,0,75,13,0,2022-07-04T07:41:14,309,5.150461666666667,308574,5.1429,1962.5955591743389
1656909678,329300,3023654,2071,2071,53401,53401,0,0,18706,18706,18700,18700,0,0,13919,857,32627,18703,2071,0,316,118,0,0,13831,0,0,0,102,13,0,2022-07-04T07:41:18,313,5.222155,312681,5.2113499999999995,1989.5882067928824
1656909683,351200,3028676,2074,2074,53484,53484,0,0,18732,18732,18726,18726,0,0,13947,857,32681,18729,2074,0,317,118,0,0,13859,0,0,0,128,13,0,2022-07-04T07:41:23,318,5.305853333333333,317703,5.29505,2022.703430076859
1656909687,701700,3033201,2078,2078,53565,53565,0,0,18759,18759,18753,18753,0,0,13970,857,32731,18756,2078,0,317,118,0,0,13882,0,0,0,155,13,0,2022-07-04T07:41:27,322,5.378361666666667,322228,5.370466666666667,2053.5987241104135
1656909692,231400,3037556,2082,2082,53647,53647,0,0,18786,18786,18780,18780,0,0,13994,857,32782,18783,2082,0,318,118,0,0,13906,0,0,0,182,13,0,2022-07-04T07:41:32,327,5.453856666666667,326583,5.44305,2080.8851245631877
1656909697,91400,3042416,2086,2086,53728,53728,0,0,18812,18812,18806,18806,0,0,14019,857,32833,18809,2086,0,318,118,0,0,13931,0,0,0,208,13,0,2022-07-04T07:41:37,332,5.534856666666667,331443,5.52405,2113.820040646115
1656909701,146100,3046539,2089,2089,53807,53807,0,0,18839,18839,18833,18833,0,0,14041,857,32882,18836,2089,0,318,118,0,0,13953,0,0,0,235,13,0,2022-07-04T07:41:41,336,5.602435,335566,5.592766666666666,2138.9632466540875
1656909706,510600,3051903,2094,2094,53890,53890,0,0,18865,18865,18859,18859,0,0,14067,857,32934,18862,2094,0,319,118,0,0,13979,0,0,0,5,13,0,2022-07-04T07:41:46,341,5.691843333333334,340930,5.682166666666666,2173.5248046572096
1656909710,224200,3055617,2096,2096,53967,53967,0,0,18892,18892,18886,18886,0,0,14088,857,32982,18889,2096,0,319,118,0,0,14000,0,0,0,32,13,0,2022-07-04T07:41:50,345,5.753736666666667,344644,5.744066666666667,2197.603781482785
1656909715,812300,3061205,2101,2101,54045,54045,0,0,18915,18915,18909,18909,0,0,14115,857,33032,18912,2101,0,320,118,0,0,14026,0,0,0,59,13,0,2022-07-04T07:41:55,350,5.846871666666667,350232,5.8372,2233.0458648054
1656909724,943300,3070336,2104,2104,54157,54157,0,0,18959,18959,18953,18953,0,0,14136,870,33097,18956,2104,0,321,118,0,0,14047,0,0,0,112,13,0,2022-07-04T07:42:04,359,5.999055,359363,5.9893833333333335,2292.0569463435354
1656909729,57200,3074626,2107,2107,54235,54235,0,0,18985,18985,18979,18979,0,0,14159,870,33146,18982,2107,0,321,118,0,0,14070,0,0,0,138,13,0,2022-07-04T07:42:09,364,6.067620000000001,363653,6.060883333333334,2318.2970608904707
1656909733,545300,3079242,2108,2108,54265,54265,0,0,18995,18995,18989,18989,0,0,14168,870,33165,18992,2108,0,322,118,0,0,14078,0,0,0,165,13,0,2022-07-04T07:42:13,368,6.1424216666666664,368269,6.137816666666667,2345.9211398873977
1656909738,699600,3084092,2109,2109,54341,54341,0,0,19028,19028,19022,19022,0,0,14177,881,33207,19025,2109,0,323,118,0,0,14087,0,0,0,192,13,0,2022-07-04T07:42:18,373,6.228326666666666,373119,6.21865,2373.5330220014102
1656909742,902600,3088295,2111,2111,54417,54417,0,0,19054,19054,19048,19048,0,0,14199,881,33255,19051,2111,0,323,118,0,0,14109,0,0,0,218,13,0,2022-07-04T07:42:22,377,6.298376666666667,377322,6.2887,2399.196211635684
1656909748,596800,3093989,2116,2116,54507,54507,0,0,19081,19081,19075,19075,0,0,14230,881,33313,19078,2116,0,324,118,0,0,14140,0,0,0,245,13,0,2022-07-04T07:42:28,383,6.39328,383016,6.3836,2434.9686413618497
1656909752,221400,3097613,2120,2120,54583,54583,0,0,19107,19107,19101,19101,0,0,14250,881,33359,19104,2120,0,324,118,0,0,14160,0,0,0,15,13,0,2022-07-04T07:42:32,387,6.45369,386640,6.444,2455.378005683776
1656909757,94400,3102761,2124,2124,54667,54667,0,0,19134,19134,19128,19128,0,0,14276,881,33412,19131,2124,0,325,118,0,0,14186,0,0,0,42,13,0,2022-07-04T07:42:37,392,6.534906666666667,391788,6.5298,2484.965680488446
1656909761,192900,3106585,2126,2126,54742,54742,0,0,19161,19161,19155,19155,0,0,14295,881,33458,19158,2126,0,325,118,0,0,14205,0,0,0,69,13,0,2022-07-04T07:42:41,396,6.6032150000000005,395612,6.593533333333334,2511.1016580425708
1656909766,502900,3111895,2130,2130,54826,54826,0,0,19187,19187,19181,19181,0,0,14323,881,33512,19184,2130,0,326,118,0,0,14233,0,0,0,95,13,0,2022-07-04T07:42:46,401,6.691715,400922,6.682033333333334,2543.520248902598
1656909770,658800,3116185,2133,2133,54907,54907,0,0,19214,19214,19208,19208,0,0,14347,881,33563,19211,2133,0,327,119,0,0,14257,0,0,0,122,13,0,2022-07-04T07:42:50,405,6.76098,405212,6.753533333333333,2565.9021840807154
1656909775,564200,3120956,2135,2135,54937,54937,0,0,19223,19223,19217,19217,0,0,14357,881,33582,19220,2135,0,328,119,0,0,14266,0,0,0,148,13,0,2022-07-04T07:42:55,410,6.842736666666667,409983,6.83305,2592.03400942228
1656909780,873200,3126265,2136,2136,55015,55015,0,0,19256,19256,19250,19250,0,0,14368,892,33626,19253,2136,0,330,120,0,0,14277,0,0,0,175,13,0,2022-07-04T07:43:00,415,6.93122,415292,6.921533333333333,2623.242903836095
1656909784,848200,3130240,2137,2137,55084,55084,0,0,19283,19283,19277,19277,0,0,14382,892,33667,19280,2137,0,330,120,0,0,14291,0,0,0,202,13,0,2022-07-04T07:43:04,419,6.997470000000001,419267,6.987783333333334,2644.5623417270167
1656909790,303200,3135695,2140,2140,55139,55139,0,0,19300,19300,19294,19294,0,0,14400,892,33702,19297,2140,0,332,121,0,0,14308,0,0,0,228,13,0,2022-07-04T07:43:10,425,7.088386666666667,424722,7.0786999999999995,2678.6120483210348
1656909794,249200,3139641,2140,2140,55180,55180,0,0,19320,19320,19314,19314,0,0,14401,904,33723,19317,2140,0,333,121,0,0,14309,0,0,0,255,13,0,2022-07-04T07:43:14,429,7.1541533333333325,428668,7.144466666666667,2703.0921882689468
1656909799,256900,3144870,2144,2144,55270,55270,0,0,19350,19350,19344,19344,0,0,14427,904,33779,19347,2144,0,333,121,0,0,14335,0,0,0,25,13,0,2022-07-04T07:43:19,434,7.237615,433897,7.231616666666667,2730.8459947591755
1656909803,164100,3149111,2147,2147,55348,55348,0,0,19377,19377,19371,19371,0,0,14448,904,33827,19374,2147,0,334,122,0,0,14355,0,0,0,52,13,0,2022-07-04T07:43:23,438,7.302735,438138,7.3023,2754.642325712894
1656909808,253000,3153866,2148,2148,55422,55422,0,0,19404,19404,19398,19398,0,0,14467,904,33873,19401,2148,0,335,122,0,0,14374,0,0,0,79,13,0,2022-07-04T07:43:28,443,7.38755,442893,7.38155,2787.109582664986
1656909812,707900,3158585,2153,2153,55504,55504,0,0,19430,19430,19424,19424,0,0,14492,904,33924,19427,2153,0,335,122,0,0,14399,0,0,0,105,13,0,2022-07-04T07:43:32,447,7.461798333333333,447612,7.4602,2814.5519314205544
1656909816,856300,3162734,2154,2154,55532,55532,0,0,19439,19439,19433,19433,0,0,14501,904,33942,19436,2154,0,337,123,0,0,14407,0,0,0,132,13,0,2022-07-04T07:43:36,451,7.530938333333333,451761,7.52935,2838.50284588908
1656909822,827200,3168440,2156,2156,55616,55616,0,0,19472,19472,19466,19466,0,0,14517,915,33991,19469,2156,0,338,123,0,0,14423,0,0,0,158,13,0,2022-07-04T07:43:42,457,7.6304533333333335,457467,7.6244499999999995,2873.5624111151137
1656909826,539200,3172152,2158,2158,55692,55692,0,0,19499,19499,19493,19493,0,0,14537,915,34038,19496,2158,0,338,123,0,0,14443,0,0,0,185,13,0,2022-07-04T07:43:46,461,7.69232,461179,7.6863166666666665,2895.2071303565904
1656909831,730000,3177727,2161,2161,55748,55748,0,0,19516,19516,19510,19510,0,0,14556,915,34074,19513,2161,0,339,123,0,0,14461,0,0,0,212,13,0,2022-07-04T07:43:51,466,7.778833333333334,466754,7.779233333333334,2928.0802226026785
1656909835,666000,3181663,2161,2161,55789,55789,0,0,19536,19536,19530,19530,0,0,14557,927,34095,19533,2161,0,340,123,0,0,14462,0,0,0,238,13,0,2022-07-04T07:43:55,470,7.844433333333333,470690,7.844833333333333,2985.1122278842686
1656909835,470500,3186792,2165,2165,55882,55882,0,0,19567,19567,19561,19561,0,0,14584,927,34153,19564,2165,0,340,123,0,0,14489,0,0,0,9,13,0,2022-07-04T07:43:55,470,7.841175000000001,475819,7.930316666666667,2984.2746569033525
1656909839,702500,3191024,2168,2168,55958,55958,0,0,19593,19593,19587,19587,0,0,14605,927,34200,19590,2168,0,341,124,0,0,14510,0,0,0,35,13,0,2022-07-04T07:43:59,474,7.911708333333333,480051,8.00085,3011.0643059136555
1656909850,331600,3195653,2172,2172,56039,56039,0,0,19620,19620,19614,19614,0,0,14628,927,34250,19617,2172,0,342,124,0,0,14533,0,0,0,62,13,0,2022-07-04T07:44:10,485,8.08886,484680,8.078,3037.296611328125
1656909854,624100,3200185,2176,2176,56122,56122,0,0,19647,19647,19641,19641,0,0,14653,927,34302,19644,2176,0,342,124,0,0,14558,0,0,0,89,13,0,2022-07-04T07:44:14,489,8.160401666666667,489212,8.153533333333334,3065.74917154734
1656909859,233800,3204555,2180,2180,56203,56203,0,0,19673,19673,19667,19667,0,0,14678,927,34353,19670,2180,0,343,124,0,0,14582,0,0,0,115,13,0,2022-07-04T07:44:19,494,8.23723,493582,8.226366666666667,3088.8309195262373
1656909864,777800,3210099,2181,2181,56285,56285,0,0,19700,19700,19694,19694,0,0,14705,927,34407,19697,2181,0,343,124,0,0,14610,0,0,0,142,13,0,2022-07-04T07:44:24,499,8.32963,499126,8.318766666666667,3117.574805209726
1656909868,488800,3213810,2185,2185,56361,56361,0,0,19726,19726,19720,19720,0,0,14725,927,34453,19723,2185,0,343,124,0,0,14630,0,0,0,168,13,0,2022-07-04T07:44:28,503,8.39148,502837,8.380616666666667,3137.351681857639
1656909874,313800,3219635,2188,2188,56422,56422,0,0,19744,19744,19738,19738,0,0,14747,927,34493,19741,2188,0,344,124,0,0,14651,0,0,0,195,13,0,2022-07-04T07:44:34,509,8.488563333333333,508662,8.4777,3175.6320044415243
1656909878,542800,3223864,2188,2188,56450,56450,0,0,19758,19758,19752,19752,0,0,14747,943,34507,19755,2188,0,345,124,0,0,14651,0,0,0,222,13,0,2022-07-04T07:44:38,513,8.559046666666667,512891,8.548183333333332,3202.549564550864
1656909883,553300,3228874,2192,2192,56545,56545,0,0,19790,19790,19784,19784,0,0,14774,943,34566,19787,2192,0,345,124,0,0,14678,0,0,0,248,13,0,2022-07-04T07:44:43,518,8.642555,517901,8.631683333333333,3234.4248572750776
1656909888,790200,3234110,2194,2194,56628,56628,0,0,19817,19817,19811,19811,0,0,14801,943,34620,19814,2194,0,346,124,0,0,14704,0,0,0,19,13,0,2022-07-04T07:44:48,523,8.729836666666667,523137,8.71895,3264.920711657515
1656909897,947300,3243602,2197,2197,56722,56722,0,0,19854,19854,19848,19848,0,0,14818,959,34674,19851,2197,0,349,126,0,0,14721,0,0,0,72,13,0,2022-07-04T07:44:57,532,8.882455,532629,8.87715,3321.597536703448
1656909901,703400,3247178,2201,2201,56800,56800,0,0,19881,19881,19875,19875,0,0,14838,959,34721,19878,2201,0,349,126,0,0,14741,0,0,0,99,13,0,2022-07-04T07:45:01,536,8.945056666666666,536205,8.93675,3344.7245662709647
1656909906,762300,3252377,2205,2205,56886,56886,0,0,19907,19907,19901,19901,0,0,14868,959,34777,19904,2205,0,349,126,0,0,14771,0,0,0,125,13,0,2022-07-04T07:45:06,541,9.029371666666666,541404,9.0234,3380.198798269342
1656909911,264400,3256585,2207,2207,56964,56964,0,0,19934,19934,19928,19928,0,0,14890,959,34826,19931,2207,0,349,126,0,0,14793,0,0,0,152,13,0,2022-07-04T07:45:11,546,9.104406666666668,545612,9.093533333333333,3408.691580844815
1656909916,199400,3261520,2210,2210,57045,57045,0,0,19960,19960,19954,19954,0,0,14916,959,34878,19957,2210,0,349,126,0,0,14819,0,0,0,178,13,0,2022-07-04T07:45:16,551,9.186656666666666,550547,9.175783333333333,3433.0976285016613
1656909920,633500,3266298,2213,2213,57107,57107,0,0,19980,19980,19974,19974,0,0,14935,959,34917,19977,2213,0,350,126,0,0,14837,0,0,0,205,13,0,2022-07-04T07:45:20,555,9.260558333333334,555325,9.255416666666667,3482.2711494924724
1656909925,182500,3270847,2213,2213,57159,57159,0,0,20005,20005,19999,19999,0,0,14937,968,34944,20002,2213,0,351,126,0,0,14839,0,0,0,232,13,0,2022-07-04T07:45:25,560,9.336375,559874,9.331233333333333,3484.824114099616
1656909930,977900,3276298,2217,2217,57228,57228,0,0,20026,20026,20020,20020,0,0,14960,968,34988,20023,2217,0,353,127,0,0,14861,0,0,0,2,13,0,2022-07-04T07:45:30,565,9.432965,565325,9.422083333333335,3516.976157032971
1656909940,532900,3285853,2221,2221,57345,57345,0,0,20069,20069,20063,20063,0,0,14987,983,35058,20066,2221,0,354,127,0,0,14888,0,0,0,55,13,0,2022-07-04T07:45:40,575,9.592215000000001,574880,9.581333333333333,3571.58288059822
1656909944,585900,3289906,2223,2223,57423,57423,0,0,20096,20096,20090,20090,0,0,15009,983,35107,20093,2223,0,354,127,0,0,14910,0,0,0,82,13,0,2022-07-04T07:45:44,579,9.659765,578933,9.648883333333334,3598.504515763256
1656909949,303300,3294623,2227,2227,57504,57504,0,0,20123,20123,20117,20117,0,0,15032,983,35157,20120,2227,0,355,128,0,0,14933,0,0,0,109,13,0,2022-07-04T07:45:49,584,9.738388333333335,583650,9.7275,3628.002109743514
1656909953,573400,3299237,2231,2231,57586,57586,0,0,20149,20149,20143,20143,0,0,15058,983,35209,20146,2231,0,355,128,0,0,14959,0,0,0,135,13,0,2022-07-04T07:45:53,588,9.809556666666667,588264,9.8044,3655.662791995622
1656909957,995400,3303659,2233,2233,57621,57621,0,0,20159,20159,20153,20153,0,0,15071,983,35232,20156,2233,0,356,128,0,0,14971,0,0,0,162,13,0,2022-07-04T07:45:57,592,9.883256666666666,592686,9.8781,3683.3882093992875
1656909963,89400,3308753,2233,2233,57685,57685,0,0,20188,20188,20182,20182,0,0,15077,997,35267,20185,2233,0,357,128,0,0,14977,0,0,0,188,13,0,2022-07-04T07:46:03,598,9.968156666666665,597780,9.963,3716.218232690251
1656909967,272500,3312592,2236,2236,57762,57762,0,0,20215,20215,20209,20209,0,0,15097,997,35314,20212,2236,0,357,128,0,0,14997,0,0,0,215,13,0,2022-07-04T07:46:07,602,10.037875000000001,601619,10.026983333333334,3739.7841166663843
1656909972,116800,3317713,2240,2240,57837,57837,0,0,20238,20238,20232,20232,0,0,15122,997,35362,20235,2240,0,358,128,0,0,15021,0,0,0,242,13,0,2022-07-04T07:46:12,607,10.118613333333334,606740,10.112333333333334,3771.2324378409426
1656909981,212000,3326707,2243,2243,57943,57943,0,0,20280,20280,20274,20274,0,0,15141,1012,35423,20277,2243,0,359,128,0,0,15040,0,0,0,39,13,0,2022-07-04T07:46:21,616,10.270199999999999,615734,10.262233333333334,3825.132348259366
1656909985,357600,3330677,2247,2247,58020,58020,0,0,20306,20306,20300,20300,0,0,15162,1012,35470,20303,2247,0,360,129,0,0,15060,0,0,0,65,13,0,2022-07-04T07:46:25,620,10.339293333333334,619704,10.328399999999998,3849.8876819658726
1656909990,702600,3336022,2247,2247,58067,58067,0,0,20329,20329,20323,20323,0,0,15163,1016,35494,20326,2247,0,361,129,0,0,15061,0,0,0,92,13,0,2022-07-04T07:46:30,625,10.428376666666667,625049,10.417483333333333,3879.4338741333604
1656909995,73600,3340393,2250,2250,58144,58144,0,0,20356,20356,20350,20350,0,0,15183,1016,35541,20353,2250,0,362,130,0,0,15081,0,0,0,119,13,0,2022-07-04T07:46:35,630,10.501226666666668,629420,10.490333333333332,3906.525617577345
1656909999,608800,3344928,2254,2254,58225,58225,0,0,20382,20382,20376,20376,0,0,15208,1016,35592,20379,2254,0,362,130,0,0,15106,0,0,0,145,13,0,2022-07-04T07:46:39,634,10.576813333333332,633955,10.565916666666668,3929.8836923908684
1656910003,924500,3349538,2258,2258,58309,58309,0,0,20409,20409,20403,20403,0,0,15234,1016,35645,20406,2258,0,363,130,0,0,15132,0,0,0,172,13,0,2022-07-04T07:46:43,638,10.648741666666666,638565,10.642750000000001,3958.271600020559
1656910008,646900,3353966,2261,2261,58389,58389,0,0,20435,20435,20429,20429,0,0,15259,1016,35696,20432,2261,0,363,130,0,0,15157,0,0,0,198,13,0,2022-07-04T07:46:48,643,10.727448333333333,642993,10.716550000000002,3985.6208813784624
1656910013,337900,3358771,2265,2265,58473,58473,0,0,20462,20462,20456,20456,0,0,15285,1016,35749,20459,2265,0,363,130,0,0,15183,0,0,0,225,13,0,2022-07-04T07:46:53,648,10.805631666666667,647798,10.796633333333334,4012.7271106168714
1656910017,313200,3362632,2268,2268,58550,58550,0,0,20489,20489,20483,20483,0,0,15305,1016,35796,20486,2268,0,364,130,0,0,15203,0,0,0,252,13,0,2022-07-04T07:46:57,652,10.871886666666667,651659,10.860983333333333,4033.6738950343006
1656910022,539200,3368302,2270,2270,58583,58583,0,0,20499,20499,20493,20493,0,0,15316,1016,35817,20496,2270,0,365,130,0,0,15213,0,0,0,22,13,0,2022-07-04T07:47:02,657,10.958986666666668,657329,10.955483333333332,4071.2109346848597
1656910026,957200,3372276,2272,2272,58661,58661,0,0,20532,20532,20526,20526,0,0,15326,1026,35860,20529,2272,0,366,130,0,0,15223,0,0,0,49,13,0,2022-07-04T07:47:06,661,11.03262,661303,11.021716666666666,4091.8472510998886
1656910032,143200,3377462,2276,2276,58746,58746,0,0,20558,20558,20552,20552,0,0,15355,1026,35915,20555,2276,0,367,130,0,0,15252,0,0,0,75,13,0,2022-07-04T07:47:12,667,11.119053333333333,666489,11.10815,4122.9539194080835
1656910036,894200,3382213,2279,2279,58807,58807,0,0,20578,20578,20572,20572,0,0,15373,1026,35953,20575,2279,0,368,130,0,0,15269,0,0,0,102,13,0,2022-07-04T07:47:16,671,11.198236666666666,671240,11.187333333333333,4150.356923953448
1656910041,460200,3386779,2279,2279,58867,58867,0,0,20607,20607,20601,20601,0,0,15375,1031,35984,20604,2279,0,369,130,0,0,15271,0,0,0,129,13,0,2022-07-04T07:47:21,676,11.274336666666667,675806,11.263433333333333,4176.72055319446
1656910047,32500,3392351,2283,2283,58937,58937,0,0,20628,20628,20622,20622,0,0,15399,1031,36029,20625,2283,0,370,130,0,0,15294,0,0,0,155,13,0,2022-07-04T07:47:27,682,11.367208333333334,681378,11.356300000000001,4210.636693137955
1656910056,68600,3401387,2287,2287,59047,59047,0,0,20669,20669,20663,20663,0,0,15423,1048,36094,20666,2287,0,371,130,0,0,15318,0,0,0,208,13,0,2022-07-04T07:47:36,691,11.517809999999999,690414,11.5069,4260.720577211884
1656910059,748600,3405067,2288,2288,59121,59121,0,0,20696,20696,20690,20690,0,0,15442,1048,36140,20693,2288,0,371,130,0,0,15337,0,0,0,235,13,0,2022-07-04T07:47:39,694,11.579143333333333,694094,11.568233333333334,4284.002977008846
1656910065,73600,3410392,2292,2292,59206,59206,0,0,20723,20723,20717,20717,0,0,15469,1048,36194,20720,2292,0,371,130,0,0,15364,0,0,0,6,13,0,2022-07-04T07:47:45,700,11.667893333333334,699419,11.656983333333333,4316.391533552945
1656910069,204600,3414523,2296,2296,59284,59284,0,0,20749,20749,20743,20743,0,0,15491,1048,36242,20746,2296,0,371,130,0,0,15386,0,0,0,32,13,0,2022-07-04T07:47:49,704,11.736743333333333,703550,11.725833333333332,4339.127144026236
1656910073,998900,3419317,2300,2300,59366,59366,0,0,20776,20776,20770,20770,0,0,15515,1048,36293,20773,2300,0,372,130,0,0,15410,0,0,0,59,13,0,2022-07-04T07:47:53,708,11.816648333333335,708344,11.805733333333334,4368.658665000573
