time_s,time_us,time_steady,iTOW,fTOW,week,gpsFix,flags,ecefX,ecefY,ecefZ,pAcc,ecefVX,ecefVY,ecefVZ,sAcc,pDOP,reserved1,numSV,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,lat,lon,h,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656910288,120000,3632930,103907000,148523,2217,0,220,270042421,226763235,530395621,6848,487,606,71,939,9999,0,0,58,11,0,2022-07-04T07:51:28,923,15.385333333333334,56.55972266774078,40.021251835495185,5891.361883586211,921957,15.36595,5702.400011331818
1656910289,138000,3633948,103908000,142312,2217,0,220,270042908,226763841,530395693,8580,487,606,71,1025,9999,0,0,87,11,0,2022-07-04T07:51:29,924,15.4023,56.55966912824575,40.02127635461533,5896.165408639274,922975,15.382916666666667,5707.252121701389
1656910290,107000,3634917,103909000,136095,2217,0,220,270043396,226764447,530395764,10504,487,606,71,1104,9999,0,0,115,11,0,2022-07-04T07:51:30,925,15.41845,56.55961548204714,40.0213007691412,5900.964815144199,923944,15.399066666666666,5712.547806485366
1656910291,127000,3635937,103910000,129870,2217,0,220,270043883,226765053,530395836,12595,487,606,71,1177,9999,0,0,143,11,0,2022-07-04T07:51:31,926,15.43545,56.55956194270267,40.0213252880494,5905.768352069781,924964,15.416066666666667,5719.088955189024
1656910292,146000,3636956,103911000,123635,2217,0,220,270044370,226765659,530395907,14837,487,606,71,1247,9999,0,0,171,11,0,2022-07-04T07:51:32,927,15.452433333333333,56.55950835399017,40.02134980685154,5910.5635503415315,925983,15.43305,5725.215928766381
1656910293,115000,3637925,103912000,117380,2217,0,220,270044857,226766265,530395978,17218,487,606,71,1313,9999,0,0,198,11,0,2022-07-04T07:51:33,928,15.468583333333333,56.55945476535284,40.02137432554764,5915.35875455395,926952,15.4492,5730.706088913353
1656910294,134000,3638944,103913000,111113,2217,0,220,270045344,226766872,530396050,19728,0,0,0,1375,9999,0,0,226,11,0,2022-07-04T07:51:34,929,15.485566666666667,56.55940117808758,40.021398968566665,5920.165853085951,927971,15.466183333333333,5736.311263933509
1656910295,152000,3639962,103914000,104839,2217,0,220,270045344,226766872,530396050,22361,0,0,0,1781,9999,0,0,254,11,0,2022-07-04T07:51:35,930,15.502533333333334,56.55940117808758,40.021398968566665,5920.165853085951,928989,15.48315,5741.63605868299
1656910296,121000,3640931,103915000,98570,2217,0,220,270045344,226766872,530396050,25108,0,0,0,1852,9999,0,0,25,11,0,2022-07-04T07:51:36,931,15.518683333333334,56.55940117808758,40.021398968566665,5920.165853085951,929958,15.4993,5746.821683608006
1656910297,140000,3641951,103916000,92290,2217,0,220,270045344,226766872,530396050,27966,0,0,0,1921,9999,0,0,53,11,0,2022-07-04T07:51:37,932,15.535666666666666,56.55940117808758,40.021398968566665,5920.165853085951,930978,15.5163,5752.360323691211
1656910298,109000,3642919,103917000,86001,2217,0,220,270045344,226766872,530396050,30930,0,0,0,1988,9999,0,0,80,11,0,2022-07-04T07:51:38,933,15.551816666666667,56.55940117808758,40.021398968566665,5920.165853085951,931946,15.532433333333334,5757.441905916968
1656910299,129000,3643939,103918000,79703,2217,0,220,270045344,226766872,530396050,33995,0,0,0,2052,9999,0,0,108,11,0,2022-07-04T07:51:39,934,15.568816666666667,56.55940117808758,40.021398968566665,5920.165853085951,932966,15.549433333333333,5763.3424006251435
1656910300,147000,3644958,103919000,73405,2217,0,220,270045344,226766872,530396050,37159,0,0,0,2115,9999,0,0,136,11,0,2022-07-04T07:51:40,935,15.585783333333334,56.55940117808758,40.021398968566665,5920.165853085951,933985,15.566416666666667,5770.04979010627
1656910301,167000,3645977,103920000,67122,2217,0,220,270045344,226766872,530396050,40417,0,0,0,2175,9999,0,0,165,11,0,2022-07-04T07:51:41,936,15.602783333333333,56.55940117808758,40.021398968566665,5920.165853085951,935004,15.583400000000001,5776.861025006384
1656910302,124000,3646934,103921000,60837,2217,0,220,270045344,226766872,530396050,43768,0,0,0,2234,9999,0,0,189,11,0,2022-07-04T07:51:42,937,15.618733333333333,56.55940117808758,40.021398968566665,5920.165853085951,935961,15.59935,5782.449993401975
1656910303,142000,3647953,103922000,54534,2217,0,220,270045344,226766872,530396050,47209,0,0,0,2292,9999,0,0,218,11,0,2022-07-04T07:51:43,938,15.635700000000002,56.55940117808758,40.021398968566665,5920.165853085951,936980,15.616333333333333,5788.2712111912
1656910304,111000,3648921,103923000,48223,2217,0,220,270045344,226766872,530396050,50737,0,0,0,2348,9999,0,0,246,11,0,2022-07-04T07:51:44,939,15.65185,56.55940117808758,40.021398968566665,5920.165853085951,937948,15.632466666666666,5793.076882697617
1656910305,130000,3649941,103924000,41895,2217,0,220,270045344,226766872,530396050,54349,0,0,0,2403,9999,0,0,19,11,0,2022-07-04T07:51:45,940,15.668833333333334,56.55940117808758,40.021398968566665,5920.165853085951,938968,15.649466666666665,5797.835361140153
1656910306,150000,3650960,103925000,35559,2217,0,220,270045344,226766872,530396050,58045,0,0,0,2456,9999,0,0,48,11,0,2022-07-04T07:51:46,941,15.685833333333333,56.55940117808758,40.021398968566665,5920.165853085951,939987,15.66645,5803.35541871348
1656910307,118000,3651928,103926000,29209,2217,0,220,270045344,226766872,530396050,61823,0,0,0,2509,9999,0,0,76,11,0,2022-07-04T07:51:47,942,15.701966666666667,56.55940117808758,40.021398968566665,5920.165853085951,940955,15.682583333333334,5808.698857089496
1656910308,139000,3652949,103927000,22850,2217,0,220,270045344,226766872,530396050,65679,0,0,0,2560,9999,0,0,105,11,0,2022-07-04T07:51:48,943,15.718983333333334,56.55940117808758,40.021398968566665,5920.165853085951,941976,15.6996,5815.099688637508
1656910309,112000,3653922,103928000,16480,2217,0,220,270045344,226766872,530396050,69613,0,0,0,2610,9999,0,0,133,11,0,2022-07-04T07:51:49,944,15.735199999999999,56.55940117808758,40.021398968566665,5920.165853085951,942949,15.715816666666665,5821.349649558391
1656910310,134000,3654944,103929000,10097,2217,0,220,270045344,226766872,530396050,73624,0,0,0,2660,9999,0,0,162,11,0,2022-07-04T07:51:50,945,15.752233333333333,56.55940117808758,40.021398968566665,5920.165853085951,943971,15.732850000000001,5826.199731094711
1656910311,154000,3655964,103930000,3710,2217,0,220,270045344,226766872,530396050,77709,0,0,0,2708,9999,0,0,191,11,0,2022-07-04T07:51:51,946,15.769233333333334,56.55940117808758,40.021398968566665,5920.165853085951,944991,15.74985,5831.938437229924
1656910312,125000,3656935,103931000,-2666,2217,0,220,270045344,226766872,530396050,81868,0,0,0,2756,9999,0,0,219,11,0,2022-07-04T07:51:52,947,15.785416666666666,56.55940117808758,40.021398968566665,5920.165853085951,945962,15.766033333333333,5840.233891327199
1656910313,146000,3657956,103932000,-9029,2217,0,220,270045344,226766872,530396050,86099,0,0,0,2803,9999,0,0,248,11,0,2022-07-04T07:51:53,948,15.802433333333333,56.55940117808758,40.021398968566665,5920.165853085951,946983,15.78305,5848.956505779637
1656910319,262000,3664072,103938000,-47884,2217,3,221,270061168,226778909,530404874,7688,791,787,89,252,270,0,4,166,11,0,2022-07-04T07:51:59,954,15.904366666666666,56.55835068475201,40.021243318305764,6103.235598701882,953099,15.884983333333334,5891.373139100209
1656910320,127000,3664938,103939000,-54341,2217,3,221,270062382,226779404,530404898,7244,826,637,92,344,270,0,4,192,11,0,2022-07-04T07:52:00,955,15.918783333333332,56.55825843774387,40.021178067244556,6110.313496747247,953965,15.899416666666667,5896.857213855916
1656910321,147000,3665957,103940000,-60790,2217,3,221,270063359,226779809,530404993,6505,750,469,168,332,270,0,4,221,11,0,2022-07-04T07:52:01,956,15.935783333333335,56.558187622243075,40.021126380536984,6116.6647116187,954984,15.916400000000001,5903.390122800101
1656910322,167000,3666977,103941000,-67247,2217,3,221,270064120,226780123,530404869,5504,838,370,-100,261,270,0,4,250,11,0,2022-07-04T07:52:02,957,15.952783333333334,56.55812274373111,40.0210859394584,6119.954423949859,956004,15.9334,5910.024691243226
1656910323,188000,3667998,103942000,-73719,2217,3,221,270065130,226780307,530404312,4903,1116,379,-495,268,270,0,4,23,11,0,2022-07-04T07:52:03,958,15.9698,56.55802843902929,40.02100330834964,6120.221150626521,957025,15.950416666666666,5916.746835866275
1656910324,159000,3668969,103943000,-80202,2217,3,221,270066360,226780471,530403477,4464,1272,371,-765,260,270,0,4,51,11,0,2022-07-04T07:52:04,959,15.985983333333333,56.55790873856074,40.02089520382712,6119.025740621048,957996,15.9666,5923.292788609576
1656910325,176000,3669987,103944000,-86681,2217,3,221,270067377,226780572,530402337,4150,1257,290,-918,253,269,0,4,80,11,0,2022-07-04T07:52:05,960,16.002933333333335,56.55778920249831,40.020801515362066,6114.163116043684,959014,15.983566666666666,5930.636581412914
1656910326,145000,3670955,103945000,-93173,2217,3,221,270068701,226780608,530401218,3949,1337,111,-994,288,269,0,4,108,11,0,2022-07-04T07:52:06,961,16.019083333333334,56.55765623260401,40.02066766521052,6110.5410571566035,959982,15.999699999999999,5937.723845780801
1656910327,113000,3671923,103946000,-99673,2217,0,220,270070038,226780719,530400224,4088,1337,111,-994,606,9999,0,0,136,11,0,2022-07-04T07:52:07,962,16.035216666666667,56.557525086890614,40.02054178919605,6108.282751279361,960950,16.015833333333333,5944.223404983454
1656910328,132000,3672942,103947000,-106172,2217,0,220,270071375,226780830,530399230,4493,1337,111,-994,807,9999,0,0,165,11,0,2022-07-04T07:52:08,963,16.0522,56.55739394095423,40.02041591396347,6106.024488241498,961969,16.03281666666667,5951.000848308713
1656910329,152000,3673963,103948000,-112711,2217,0,220,270072712,226780941,530398237,5262,1337,111,-994,967,9999,0,0,194,11,0,2022-07-04T07:52:09,964,16.069200000000002,56.55726284423963,40.020290039512766,6103.774612411541,962990,16.049833333333332,5957.358200944886
1656910330,122000,3674932,103949000,-119267,2217,0,220,270074049,226781053,530397243,6404,1337,111,-994,1105,9999,0,0,222,11,0,2022-07-04T07:52:10,965,16.085366666666665,56.557131649714904,40.020164290264184,6101.51997895948,963959,16.06598333333333,5963.170906901041
1656910331,142000,3675952,103950000,-125835,2217,0,220,270075385,226781164,530396249,7868,1337,111,-994,1227,9999,0,0,251,11,0,2022-07-04T07:52:11,966,16.10236666666667,56.5570005604432,40.0200385218521,6099.257623939554,964979,16.082983333333335,5969.600360026042
1656910332,111000,3676921,103951000,-132413,2217,0,220,270076722,226781275,530395255,9599,1337,111,-994,1338,9999,0,0,23,11,0,2022-07-04T07:52:12,967,16.118516666666668,56.5568694136154,40.01991264974623,6096.999532222868,965948,16.099133333333334,5975.3695884026265
1656910333,133000,3677943,103952000,-138999,2217,0,220,270078059,226781386,530394262,11554,1337,111,-994,1440,9999,0,0,52,11,0,2022-07-04T07:52:13,968,16.135550000000002,56.556738316010154,40.01978677842221,6094.7498276649485,966970,16.11616666666667,5983.763556050146
1656910334,156000,3678967,103953000,-145594,2217,0,220,270079396,226781497,530393268,13701,1337,111,-994,1536,9999,0,0,81,11,0,2022-07-04T07:52:14,969,16.1526,56.55660716873664,40.01966090788004,6092.49182161337,967994,16.133233333333333,5991.185828283196
1656910335,128000,3679938,103954000,-152204,2217,0,220,270080733,226781608,530392274,16019,1337,111,-994,1626,9999,0,0,109,11,0,2022-07-04T07:52:15,970,16.1688,56.55647602124018,40.0195350381197,6090.233858400887,968965,16.149416666666667,5996.80548913308
1656910336,146000,3680957,103955000,-158811,2217,0,220,270082070,226781719,530391280,18491,1337,111,-994,1711,9999,0,0,138,11,0,2022-07-04T07:52:16,971,16.185766666666666,56.55634487352077,40.01940916914119,6087.975938026845,969984,16.1664,6002.628836846595
1656910337,115000,3681925,103956000,-165415,2217,0,220,270083407,226781830,530390287,21105,0,0,0,1792,9999,0,0,166,11,0,2022-07-04T07:52:17,972,16.201916666666666,56.5562137750247,40.019283300944515,6085.72640475981,970952,16.182533333333332,6008.122638720428
1656910338,135000,3682945,103957000,-172016,2217,0,220,270083407,226781830,530390287,23851,0,0,0,1886,9999,0,0,195,11,0,2022-07-04T07:52:18,973,16.218916666666665,56.5562137750247,40.019283300944515,6085.72640475981,971972,16.19953333333333,6013.905588061303
1656910339,156000,3683966,103958000,-178626,2217,0,220,270083407,226781830,530390287,26722,0,0,0,1961,9999,0,0,224,11,0,2022-07-04T07:52:19,974,16.23593333333333,56.5562137750247,40.019283300944515,6085.72640475981,972993,16.21655,6018.903603166533
1656910340,126000,3684936,103959000,-185244,2217,0,220,270083407,226781830,530390287,29711,0,0,0,2034,9999,0,0,252,11,0,2022-07-04T07:52:20,975,16.2521,56.5562137750247,40.019283300944515,6085.72640475981,973963,16.232716666666665,6024.834827572618
1656910341,143000,3685953,103960000,-191878,2217,0,220,270083407,226781830,530390287,32813,0,0,0,2104,9999,0,0,25,11,0,2022-07-04T07:52:21,976,16.26905,56.5562137750247,40.019283300944515,6085.72640475981,974980,16.249666666666666,6032.009495826701
1656910342,111000,3686921,103961000,-198522,2217,0,220,270083407,226781830,530390287,36024,0,0,0,2171,9999,0,0,53,11,0,2022-07-04T07:52:22,977,16.285183333333332,56.5562137750247,40.019283300944515,6085.72640475981,975948,16.2658,6038.747268468888
1656910343,283000,3688093,103962000,-205701,2217,3,221,270077270,226790853,530410521,8324,1093,574,-374,236,269,0,4,84,11,0,2022-07-04T07:52:23,978,16.304716666666668,56.55713170858004,40.021047070871404,6260.641135958007,977120,16.285333333333334,6046.571998154846
1656910344,147000,3688957,103963000,-212385,2217,3,221,270078049,226791206,530410426,7984,650,468,-93,386,269,0,4,109,11,0,2022-07-04T07:52:24,979,16.319116666666666,56.5570653564041,40.02100960366045,6264.387152789461,977984,16.299733333333332,6051.752933077985
1656910345,115000,3689926,103964000,-219082,2217,3,221,270078753,226791682,530410502,7247,707,448,1,347,269,0,4,136,11,0,2022-07-04T07:52:25,980,16.33525,56.557005837519625,40.020995275255316,6269.679441238294,978953,16.315883333333332,6057.223413252893
1656910350,162000,3694973,103969000,-252617,2217,3,221,270082403,226794131,530411803,4438,639,267,339,211,269,0,4,19,11,0,2022-07-04T07:52:30,985,16.41936666666667,56.556743007656294,40.02091863732505,6304.619303262204,984000,16.4,6087.652477159261
1656910351,183000,3695993,103970000,-259353,2217,3,221,270082983,226794456,530412180,4214,553,374,313,263,269,0,4,47,11,0,2022-07-04T07:52:31,986,16.436383333333332,56.55671275034295,40.02089847752771,6311.36478454968,985020,16.416999999999998,6093.992602287618
1656910352,153000,3696963,103971000,-266096,2217,3,221,270083498,226794905,530412506,4046,518,474,277,286,269,0,4,74,11,0,2022-07-04T07:52:32,987,16.45255,56.556677728382525,40.020900535756454,6317.849835463942,985990,16.43316666666667,6100.095047140045
1656910353,172000,3697983,103972000,-272852,2217,3,221,270084105,226795892,530413086,3909,493,770,357,288,269,0,4,103,11,0,2022-07-04T07:52:33,988,16.469533333333334,56.55662409077322,40.02095991664592,6328.749312167213,987010,16.450166666666668,6106.536783117932
1656910354,193000,3699003,103973000,-279609,2217,3,221,270084672,226796476,530413364,3807,615,628,299,286,269,0,4,132,11,0,2022-07-04T07:52:34,989,16.48655,56.55657721544938,40.02097333787958,6335.531751619762,988030,16.467166666666667,6112.464993828936
1656910355,151000,3699961,103974000,-286380,2217,3,221,270085223,226796991,530413754,3696,563,515,388,275,269,0,4,156,11,0,2022-07-04T07:52:35,990,16.502516666666665,56.556540116960576,40.02097984616432,6342.936690803064,988988,16.483133333333335,6117.954167205448
1656910361,174000,3705984,103980000,-327150,2217,3,221,270087627,226800718,530414390,3058,685,674,-31,232,269,0,4,72,11,0,2022-07-04T07:52:41,996,16.602899999999998,56.55625432066792,40.021192377367456,6371.59841752241,995011,16.583516666666664,6150.865675185173
1656910362,144000,3706955,103981000,-333974,2217,3,221,270088329,226801346,530414370,3020,726,611,-45,267,269,0,4,100,11,0,2022-07-04T07:52:42,997,16.619066666666665,56.55618285406048,40.02119716832522,6376.620008647552,995982,16.5997,6156.983649838812
1656910363,162000,3707973,103982000,-340812,2217,3,221,270089099,226801952,530414435,2988,764,536,8,257,269,0,4,129,11,0,2022-07-04T07:52:43,998,16.636033333333334,56.55611275103516,40.02119211825331,6382.559896670575,997000,16.616666666666667,6164.563774121042
1656910364,181000,3708991,103983000,-347660,2217,3,221,270089899,226802463,530414583,2963,803,424,86,240,269,0,4,158,11,0,2022-07-04T07:52:44,999,16.653016666666666,56.5560496055141,40.02117211522424,6388.982293638944,998018,16.633633333333332,6170.990144236857
1656910365,150000,3709960,103984000,-354512,2217,3,221,270090730,226802880,530414745,2935,853,372,98,245,269,0,4,186,11,0,2022-07-04T07:52:45,1000,16.669166666666666,56.55598990036809,40.021137179290456,6395.319209039269,998987,16.649783333333332,6176.848239636443
1656910366,170000,3710980,103985000,-361370,2217,3,221,270091503,226803229,530414989,2920,750,331,201,223,269,0,4,215,11,0,2022-07-04T07:52:46,1001,16.686166666666665,56.55594084839013,40.02109984296741,6401.8545697308955,1000007,16.66678333333333,6184.195052149445
